"STABLE_ID","LABEL","DEFINITION","PARENT_STABLE_ID","PARENT_LABEL","CATEGORY"
http://purl.obolibrary.org/obo/EUPATH_0057819,Went to other location,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Participant
http://purl.obolibrary.org/obo/EUPATH_0047618,WhatsApp,,http://purl.obolibrary.org/obo/EUPATH_0047615,Method of contact with group members,Participant
http://purl.obolibrary.org/obo/EUPATH_0033279,Wheezing,Ever diagnosed with wheezing. Based on parental recall. Collected for both cases and controls.,http://purl.obolibrary.org/obo/EUPATH_0042161,Medical history,Participant
http://purl.obolibrary.org/obo/EUPATH_0033277,Wheezing after bronchodilator challenge,Was wheezing present after bronchodilator challenge. Only applicable for cases with severe pneumonia who had lower chest wall indrawing and ausculatory wheeze at admission.,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Participant
http://purl.obolibrary.org/obo/EUPATH_0033278,Wheezing duration,Based on parental recall. Collected for both cases and controls who reported history of wheezing.,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0033280,Wheezing on auscultation,Wheeze on chest auscultation (right or left side). Only collected for cases.,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0033276,"Wheezing, caregiver report",Based on parental recall. Collected for both cases and controls.,http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,Participant
http://purl.obolibrary.org/obo/EUPATH_0051885,When FP method was started after leaving facility,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0024096,When antimalarial drugs were used,,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Participant
http://purl.obolibrary.org/obo/EUPATH_0051886,When next pregnancy is desired,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0033281,When oxygen support started,Only collected for cases.,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Participant
http://purl.obolibrary.org/obo/EUPATH_0051887,When planning to receive FP method,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0051888,When started using third FP method,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0047178,When to begin breastfeeding,,http://purl.obolibrary.org/obo/EUPATH_0047010,Information provided during antenatal care,Participant
http://purl.obolibrary.org/obo/EUPATH_0051891,Where obtained third FP method,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0000431,Where treated,An information about who treated malaria last year,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Participant
http://purl.obolibrary.org/obo/EUPATH_0051898,Whether planning to do anything else to avoid pregnancy,Do you plan to do anything ELSE to avoid or delay getting pregnant again after you give birth?,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0015506,Who decides whether the child should go to a health center,,http://purl.obolibrary.org/obo/EUPATH_0015676,Parent perception of using health care facility,Participant
http://purl.obolibrary.org/obo/EUPATH_0054334,Who initiated your first sexual intercourse,Who initiated your first sexual intercourse encounter?,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,Participant
http://purl.obolibrary.org/obo/EUPATH_0051901,Who starts FP discussion,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0010422,Whole stool collected within 12 hours of registration,Assessed at enrollment for cases,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Participant
http://purl.obolibrary.org/obo/EUPATH_0010422,Whole stool collected within 12 hours of registration,Was a stool sample collected from the child within 12 hours of registration?,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Participant
http://purl.obolibrary.org/obo/EUPATH_0051902,Willingness to participate in focus group discussion,,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Participant
http://purl.obolibrary.org/obo/EUPATH_0047148,Withdrawal,,http://purl.obolibrary.org/obo/EUPATH_0047007,Contraception before current pregnancy,Participant
http://purl.obolibrary.org/obo/EUPATH_0047692,Withdrawal,,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),Participant
http://purl.obolibrary.org/obo/EUPATH_0047854,Withdrawal,,http://purl.obolibrary.org/obo/EUPATH_0047851,Most recent family planning method,Participant
http://purl.obolibrary.org/obo/EUPATH_0047886,Withdrawal,,http://purl.obolibrary.org/obo/EUPATH_0047883,Other methods used to avoid pregnancy since giving birth,Participant
http://purl.obolibrary.org/obo/EUPATH_0036479,Withdrawal before 731 days old,Participant was dropped/terminated at age < 731.,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Participant
http://purl.obolibrary.org/obo/EUPATH_0020259,Withdrawal date,,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Participant
http://purl.obolibrary.org/obo/EUPATH_0020265,"Withdrawal date, 2",,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Participant
http://purl.obolibrary.org/obo/EUPATH_0064477,Withdrawal of consent,,http://purl.obolibrary.org/obo/EUPATH_0000208,Reason for withdrawal,Participant
http://purl.obolibrary.org/obo/EUPATH_0061063,Within 1 hour after delivery,,http://purl.obolibrary.org/obo/EUPATH_0061383,Delivery care observed,Participant
http://purl.obolibrary.org/obo/EUPATH_0047715,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047703,Factors contributing to current use of LAM or breastfeeding,Participant
http://purl.obolibrary.org/obo/EUPATH_0047729,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047717,Factors contributing to current use of calendar or rhythm,Participant
http://purl.obolibrary.org/obo/EUPATH_0047743,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047731,Factors contributing to current use of Withdrawal,Participant
http://purl.obolibrary.org/obo/EUPATH_0047757,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047745,Factors contributing to current use of condoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0047779,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047767,Factors contributing to current use of oral contraceptives,Participant
http://purl.obolibrary.org/obo/EUPATH_0047793,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047781,Factors contributing to current use of injectables,Participant
http://purl.obolibrary.org/obo/EUPATH_0047807,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047795,Factors contributing to current use of implants,Participant
http://purl.obolibrary.org/obo/EUPATH_0047821,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047809,Factors contributing to current use of IUD,Participant
http://purl.obolibrary.org/obo/EUPATH_0047835,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047823,Factors contributing to current use of emergency contraceptive pill,Participant
http://purl.obolibrary.org/obo/EUPATH_0047849,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047837,Factors contributing to current use of sterilization,Participant
http://purl.obolibrary.org/obo/EUPATH_0047922,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047910,Factors contributing to recent use of LAM,Participant
http://purl.obolibrary.org/obo/EUPATH_0047951,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047939,Factors contributing to recent use of calendar or rhythm,Participant
http://purl.obolibrary.org/obo/EUPATH_0047980,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047968,Factors contributing to recent use of withdrawal,Participant
http://purl.obolibrary.org/obo/EUPATH_0049616,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049604,Factors contributing to recent use of condoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0049645,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049633,Factors contributing to recent use of oral contraceptives,Participant
http://purl.obolibrary.org/obo/EUPATH_0049674,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049662,Factors contributing to recent use of injectables,Participant
http://purl.obolibrary.org/obo/EUPATH_0049703,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049691,Factors contributing to recent use of implants,Participant
http://purl.obolibrary.org/obo/EUPATH_0049732,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049720,Factors contributing to recent use of IUD,Participant
http://purl.obolibrary.org/obo/EUPATH_0049761,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049749,Factors contributing to recent use of emergency pill,Participant
http://purl.obolibrary.org/obo/EUPATH_0049775,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049763,Factors contributing to recent use of sterilization,Participant
http://purl.obolibrary.org/obo/EUPATH_0049804,Women in ANC or PNC group influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049792,Factors contributing to recent use of other method,Participant
http://purl.obolibrary.org/obo/EUPATH_0047293,Women in group listened to me,,http://purl.obolibrary.org/obo/EUPATH_0047018,Perceptions of group antenatal care,Participant
http://purl.obolibrary.org/obo/EUPATH_0050135,Work departure time,Time you usually go out to work,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Participant
http://purl.obolibrary.org/obo/EUPATH_0050135,Work departure time,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Participant
http://purl.obolibrary.org/obo/EUPATH_0022430,Work done during travel,Work done on your last trip,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,Participant
http://purl.obolibrary.org/obo/EUPATH_0022325,Work return time,Time you usually go to return from work,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Participant
http://purl.obolibrary.org/obo/EUPATH_0063116,Worked in past year,"If not currently employed, did you work at any time during the 12 months prior to this interview?",http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Participant
http://purl.obolibrary.org/obo/EUPATH_0047294,Worried about privacy during group visits,,http://purl.obolibrary.org/obo/EUPATH_0047018,Perceptions of group antenatal care,Participant
http://purl.obolibrary.org/obo/EUPATH_0064040,Worry about contracting COVID-19,Whether the participant worries about themselves or their family contracting coronavirus. Only answered by one person per household,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,Participant
http://purl.obolibrary.org/obo/EUPATH_0015675,Worst day vomiting frequency during diarrheal illness,"On the worst day, how many times did the child vomit?",http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0015675,Worst day vomiting frequency during diarrheal illness,,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0047596,Would recommend to friend,,http://purl.obolibrary.org/obo/EUPATH_0047590,Satisfaction with postnatal care,Participant
http://purl.obolibrary.org/obo/EUPATH_0015077,Wrinkled skin,Assessed at enrollment for cases,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0015515,Wrinkled skin,Symptom wrinkled skin,http://purl.obolibrary.org/obo/EUPATH_0015684,Symptoms since illness began or during diarrhea,Participant
http://purl.obolibrary.org/obo/EUPATH_0015478,Wrinkled skin,,http://purl.obolibrary.org/obo/EUPATH_0015471,Parent perception of signs of dehydration,Participant
http://purl.obolibrary.org/obo/EUPATH_0015515,Wrinkled skin,,http://purl.obolibrary.org/obo/EUPATH_0015684,Symptoms since illness began or during diarrhea,Participant
http://purl.obolibrary.org/obo/EUPATH_0052046,Year other postpartum pregnancy ended,,http://purl.obolibrary.org/obo/EUPATH_0042004,Pregnancy,Participant
http://purl.obolibrary.org/obo/EUPATH_0051906,Year postpartum pregnancy ended,In what year did such pregnancy end?,http://purl.obolibrary.org/obo/EUPATH_0042004,Pregnancy,Participant
http://purl.obolibrary.org/obo/EUPATH_0052074,Year started using method 2,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0052064,Year started using method 3,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0052065,Year started using method 4,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0052075,Year stopped using method 2,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0052066,Year stopped using method 3,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0052067,Year stopped using method 4,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0024029,Yellow eyes or skin,,http://purl.obolibrary.org/obo/EUPATH_0024032,Malaria symptoms knowledge,Participant
http://purl.obolibrary.org/obo/EUPATH_0050567,Yellow fever vaccine,If a yellow fever vaccination was received,http://purl.obolibrary.org/obo/EUPATH_0010947,Immunization and prevention,Participant
http://purl.obolibrary.org/obo/EUPATH_0046002,Zinc,Child received zinc,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Participant
http://purl.obolibrary.org/obo/EUPATH_0015086,Zinc,,http://purl.obolibrary.org/obo/EUPATH_0010378,Diarrhea treatment before visit,Participant
http://purl.obolibrary.org/obo/EUPATH_0015700,Zinc,,http://purl.obolibrary.org/obo/EUPATH_0010378,Diarrhea treatment before visit,Participant
