?IRI	?label	?parentIRI	?parentLabel	?codebookDescription	?ontology_label	?definition	?ontology_parentIRI	?ontology_parentLabel
http://purl.obolibrary.org/obo/EUPATH_0032629	"Streptococcus pneumoniae serotype 2, by bacteriology result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	IS Cx ST 2 final	Streptococcus pneumoniae serotype 2 in induced sputum datum	A bacteria in induced sputum datum that is used to determine the presence of Streptococcus pneumoniae serotype 2 in the specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032560	"Streptococcus group A (Streptococcus pyogenes), by bacteriology result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Streptococcus Group A (Pyogenes) induced sputum culture quantity	Streptococcus sp. group A in induced sputum datum	A bacteria in induced sputum datum that is used to determine the presence of Streptococcus sp. group A in the specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032561	"Streptococcus group C, by bacteriology result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Streptococcus Group C induced sputum culture quantity	Streptococcus sp. group C in induced sputum datum	A bacteria in induced sputum datum that is used to determine the presence of Streptococcus sp. group C in the specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032562	"Streptococcus group G, by bacteriology result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Streptococcus Group G induced sputum culture quantity	Streptococcus sp. group G in induced sputum datum	A bacteria in induced sputum datum that is used to determine the presence of Streptococcus sp. group G in the specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032548	"Pseudomonas stutzeri, by bacteriology result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Pseudomonas Stutzeri induced sputum culture quantity	Stutzerimonas stutzeri in induced sputum datum	A bacteria in induced sputum datum that is used to determine the presence of Stutzerimonas stutzeri in the specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032492	"Bordetella pertussis copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Bordatella IS PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032495	"Chlamydophila pneumoniae copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	C.pneu IS PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032496	"Chlamydophila pneumoniae, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	C.pneu IS PCR Ct value				
http://purl.obolibrary.org/obo/EUPATH_0032501	"Commensal diphtheroid bacilli, by bacteriology result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	"Diphtheroid, Commensal induced sputum culture quantity"				
http://purl.obolibrary.org/obo/EUPATH_0032509	Gram-negative cocci result	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Gram-negative cocci				
http://purl.obolibrary.org/obo/EUPATH_0032510	Gram-negative coccobacilli result	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Gram-neg coccobacilli				
http://purl.obolibrary.org/obo/EUPATH_0032511	Gram-negative diplococci result	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Gram-neg diplococci				
http://purl.obolibrary.org/obo/EUPATH_0032512	Gram-negative rods result	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Gram-negative rods				
http://purl.obolibrary.org/obo/EUPATH_0032513	Gram-positive cocci in chains result	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Gram-pos cocci in chains				
http://purl.obolibrary.org/obo/EUPATH_0032514	Gram-positive cocci in cluster result	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Gram-pos cocci in cluster				
http://purl.obolibrary.org/obo/EUPATH_0032515	Gram-positive cocci single result	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Gram-pos cocci single				
http://purl.obolibrary.org/obo/EUPATH_0032516	Gram-positive diplococci result	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Gram-pos diplococci				
http://purl.obolibrary.org/obo/EUPATH_0032517	Gram-positive rods result	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Gram-positive rods				
http://purl.obolibrary.org/obo/EUPATH_0032519	"Haemophilus influenzae copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	H.inf IS PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032521	"Haemophilus influenzae type B copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	HiB IS PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032522	"Haemophilus influenzae type B, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	HiB IS PCR Ct value				
http://purl.obolibrary.org/obo/EUPATH_0032533	"Legionella copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Legio IS PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032535	"Mixed gram-negative rods, by bacteriology result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Mixed Gram Negative Rods induced sputum culture quantity				
http://purl.obolibrary.org/obo/EUPATH_0032536	"Moraxella catarrhalis (Branhamella catarrhalis) copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Moraxella Catarrhalis IS PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032541	"Mycoplasma pneumoniae copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	M.pneu IS PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032549	"Salmonella copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	Salmonella IS PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032554	"Staphylococcus aureus copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	S.aur IS PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032563	"Streptococcus pneumoniae copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	S.pneu IS PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032630	"Streptococcus pneumoniae serotype, by bacteriology result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum	IS Cx ST 1 final				
http://purl.obolibrary.org/obo/EUPATH_0033452	"Haemophilus influenzae serotype, by bacteriology result"	http://purl.obolibrary.org/obo/OBI_0003268	Raw bacteria data for induced sputum					
http://purl.obolibrary.org/obo/EUPATH_0032659	"Bordetella pertussis, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	Bordatella LA PCR Ct value	multiplex qPCR threshold cycle for Bordetella pertussis in lung	The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Bordetella pertussis in an lung specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032661	"Chlamydophila pneumoniae, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	C.pneu LA PCR Ct value	multiplex qPCR threshold cycle for Chlamydia pneumoniae in lung	The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Chlamydia pneumoniae in an lung specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032663	"Haemophilus influenzae, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	H.inf LA PCR Ct value	multiplex qPCR threshold cycle for Haemophilus influenzae in lung	The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Haemophilus influenzae in an lung specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032667	"Legionella, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	Legio LA PCR Ct value	multiplex qPCR threshold cycle for Legionella in lung	The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Legionella in an lung specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032669	"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	Moraxella Catarrhalis LA PCR Ct value	multiplex qPCR threshold cycle for Moraxella catarrhalis in lung	The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Moraxella catarrhalis in an lung specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032671	"Mycoplasma pneumoniae, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	M.pneu LA PCR Ct value	multiplex qPCR threshold cycle for Mycoplasmoides pneumoniae in lung	The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Mycoplasmoides pneumoniae in an lung specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032673	"Salmonella, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	Salmonella LA PCR Ct value	multiplex qPCR threshold cycle for Salmonella in lung	The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Salmonella in an lung specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032675	"Staphylococcus aureus, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	S.aur LA PCR Ct value	multiplex qPCR threshold cycle for Staphylococcus aureus in lung	The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Staphylococcus aureus in an lung specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032677	"Streptococcus pneumoniae, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	S.pneu LA PCR Ct value	multiplex qPCR threshold cycle for Streptococcus pneumoniae in lung	The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Streptococcus pneumoniae in an lung specimen.		
http://purl.obolibrary.org/obo/EUPATH_0032660	"Chlamydophila pneumoniae copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	C.pneu LA PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032662	"Haemophilus influenzae copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	H.inf LA PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032664	"Haemophilus influenzae type B copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	HiB LA PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032665	"Haemophilus influenzae type B, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	HiB LA PCR Ct value				
http://purl.obolibrary.org/obo/EUPATH_0032668	"Moraxella catarrhalis (Branhamella catarrhalis) copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	Moraxella Catarrhalis LA PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0032676	"Streptococcus pneumoniae copies, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	S.pneu LA PCR standardized quantity (copies/ml)				
http://purl.obolibrary.org/obo/EUPATH_0033449	"Streptococcus pneumoniae serotype, by bacteriology result"	http://purl.obolibrary.org/obo/OBI_0003272	Raw bacteria data for lung aspirate	PF Serotype Spn1				
http://purl.obolibrary.org/obo/EUPATH_0032751	"Bordetella pertussis, by multiplexed qPCR result"	http://purl.obolibrary.org/obo/OBI_0003275	Raw bacteria data for nasopharyngeal/oropharyngeal swabs	Bordatella NP PCR Ct value	multiplex qPCR threshold cycle for Bordetella pertussis in nasopharynx or oropharynx	The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Bordetella pertussis in a nasopharyngeal or oropharyngeal swab specimen.		
