colOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
5,ext_lab_bv_speclog_ib_st::vstnum,ext_lab_bv_speclog_ib_st,BFO_0000015,Observation type,,Observation,,,Visit number,10=Clinic stool; 11=Viral shedding stool; 12=diarrheal stool; 13=Fecal cytokine stool; 33=InfantBlood;44= Infatn Urine; 55=Breast Milk; 66=MotherBlood; 77=Infant saliva,variable,
8,ext_lab_bv_speclog_ib_st::specdt,ext_lab_bv_speclog_ib_st,EUPATH_0033147,Blood sample collection date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
9,ext_lab_bv_speclog_ib_st::qtty,ext_lab_bv_speclog_ib_st,,Blood quantity sufficient,,Sample,Blood sample,OBI_0000655,Sample sufficient or not?,,variable,
10,ext_lab_bv_speclog_ib_st::comment,ext_lab_bv_speclog_ib_st,,Blood collection comment,Comment,Sample,Blood sample collection process,EUPATH_0011482,,,variable,
1,ext_lab_bv_speclog_is_st::pid,ext_lab_bv_speclog_is_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_speclog_is_st::vstnum,ext_lab_bv_speclog_is_st,BFO_0000015,Observation type,,Observation,,,Visit number,10=Clinic stool; 11=Viral shedding stool; 12=diarrheal stool; 13=Fecal cytokine stool; 33=InfantBlood;44= Infatn Urine; 55=Breast Milk; 66=MotherBlood; 77=Infant saliva,variable,
8,ext_lab_bv_speclog_is_st::specdt,ext_lab_bv_speclog_is_st,,Saliva collection date,,Sample,Saliva sample collection process,,Date of Specimen Collection dd/mm/yy,,variable,
9,ext_lab_bv_speclog_is_st::qtty,ext_lab_bv_speclog_is_st,,Saliva quantity sufficient,,Sample,Saliva sample,,Sample sufficient or not?,,variable,
1,ext_lab_bv_speclog_iu_st::pid,ext_lab_bv_speclog_iu_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_speclog_iu_st::vstnum,ext_lab_bv_speclog_iu_st,BFO_0000015,Observation type,,Observation,,,Visit number,10=Clinic stool; 11=Viral shedding stool; 12=diarrheal stool; 13=Fecal cytokine stool; 33=InfantBlood;44= Infatn Urine; 55=Breast Milk; 66=MotherBlood; 77=Infant saliva,variable,
8,ext_lab_bv_speclog_iu_st::specdt,ext_lab_bv_speclog_iu_st,EUPATH_0033266,Urine collection date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
9,ext_lab_bv_speclog_iu_st::qtty,ext_lab_bv_speclog_iu_st,,Urine quantity sufficient,,Sample,Urine sample,OBI_0000651,Sample sufficient or not?,,variable,
10,ext_lab_bv_speclog_iu_st::comment,ext_lab_bv_speclog_iu_st,,Urine collection comment,Comment,Sample,Urine sample collection process,EUPATH_0011473,,,variable,
1,ext_lab_bv_speclog_mb_st::pid,ext_lab_bv_speclog_mb_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_speclog_mb_st::vstnum,ext_lab_bv_speclog_mb_st,BFO_0000015,Observation type,,Observation,,,Visit number,10=Clinic stool; 11=Viral shedding stool; 12=diarrheal stool; 13=Fecal cytokine stool; 33=InfantBlood;44= Infatn Urine; 55=Breast Milk; 66=MotherBlood; 77=Infant saliva,variable,
8,ext_lab_bv_speclog_mb_st::specdt,ext_lab_bv_speclog_mb_st,,Maternal blood collection date,,Sample,Maternal blood sample collection process,,Date of Specimen Collection dd/mm/yy,,variable,
9,ext_lab_bv_speclog_mb_st::qtty,ext_lab_bv_speclog_mb_st,,Maternal blood quantity sufficient,,Sample,Maternal blood sample,,Sample sufficient or not?,,variable,
10,ext_lab_bv_speclog_mb_st::comment,ext_lab_bv_speclog_mb_st,,Maternal blood collection comment,Comment,Sample,Maternal blood sample collection process,,,,variable,
1,ext_lab_bv_speclog_vsp_st::pid,ext_lab_bv_speclog_vsp_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
4,ext_lab_bv_speclog_vsp_st::spectype,ext_lab_bv_speclog_vsp_st,EUPATH_0010869,Stool type,,Sample,,,Specimen type,,variable,
5,ext_lab_bv_speclog_vsp_st::vstnum,ext_lab_bv_speclog_vsp_st,BFO_0000015,Observation type,,Observation,,,Visit number,10=Clinic stool; 11=Viral shedding stool; 12=diarrheal stool; 13=Fecal cytokine stool; 33=InfantBlood;44= Infatn Urine; 55=Breast Milk; 66=MotherBlood; 77=Infant saliva,variable,
7,ext_lab_bv_speclog_vsp_st::vstdetail,ext_lab_bv_speclog_vsp_st,,Stool timeline,,Sample,Stool sample collection process,EUPATH_0010039,visit details,,variable,
8,ext_lab_bv_speclog_vsp_st::specdt,ext_lab_bv_speclog_vsp_st,,Stool collection date,,Sample,Stool sample collection process,EUPATH_0010039,Date of Specimen Collection dd/mm/yy,,variable,
9,ext_lab_bv_speclog_vsp_st::qtty,ext_lab_bv_speclog_vsp_st,EUPATH_0010558,Quantity not sufficient,,Sample,,,Sample sufficient or not?,,variable,
10,ext_lab_bv_speclog_vsp_st::comment,ext_lab_bv_speclog_vsp_st,,Stool collection comment,Comment,Sample,Stool sample collection process,EUPATH_0010039,,,variable,
1,ext_lab_bv_speclog_vsr_st::pid,ext_lab_bv_speclog_vsr_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
4,ext_lab_bv_speclog_vsr_st::spectype,ext_lab_bv_speclog_vsr_st,EUPATH_0010869,Stool type,,Sample,,,Specimen type,,variable,
5,ext_lab_bv_speclog_vsr_st::vstnum,ext_lab_bv_speclog_vsr_st,BFO_0000015,Observation type,,Observation,,,Visit number,10=Clinic stool; 11=Viral shedding stool; 12=diarrheal stool; 13=Fecal cytokine stool; 33=InfantBlood;44= Infatn Urine; 55=Breast Milk; 66=MotherBlood; 77=Infant saliva,variable,
7,ext_lab_bv_speclog_vsr_st::vstdetail,ext_lab_bv_speclog_vsr_st,,Stool timeline,,Sample,Stool sample collection process,EUPATH_0010039,visit details,,variable,
8,ext_lab_bv_speclog_vsr_st::specdt,ext_lab_bv_speclog_vsr_st,,Stool collection date,,Sample,Stool sample collection process,EUPATH_0010039,Date of Specimen Collection dd/mm/yy,,variable,
9,ext_lab_bv_speclog_vsr_st::qtty,ext_lab_bv_speclog_vsr_st,EUPATH_0010558,Quantity not sufficient,,Sample,,,Sample sufficient or not?,,variable,
10,ext_lab_bv_speclog_vsr_st::comment,ext_lab_bv_speclog_vsr_st,,Stool collection comment,Comment,Sample,Stool sample collection process,EUPATH_0010039,,,variable,
1,ext_lab_bv_sspabm::pid,ext_lab_bv_sspabm,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
13,ext_lab_bv_sspabm::result_a,ext_lab_bv_sspabm,,Maternal Lewis type a,Whether the participant's mother is Lewis type a positive.,Participant,Individuals related to participant,EUPATH_0010037,Lewis Type 'a',Positive=1 and<U+00A0> Negative=2,variable,
17,ext_lab_bv_sspabm::result_b,ext_lab_bv_sspabm,,Maternal Lewis type b,Whether the participant's mother is Lewis type b positive.,Participant,Individuals related to participant,EUPATH_0010037,Lewis Type 'b',Positive=1 and<U+00A0> Negative=2,variable,
18,ext_lab_bv_sspabm::secretor,ext_lab_bv_sspabm,,Maternal Lewis secretor,Whether the participant's mother has the secretor (Se) allele.,Participant,Individuals related to participant,EUPATH_0010037,"Lewis Secretor status,<U+00A0>","Positive=1, Negative=2 and inconclusive=3  / 1= result_a+ve, result_b+ve OR 1= result_a-ve, result_b+ve; 2= result_a+ve, result_b-ve; 3 (Inconclusive)= result_a-ve, result_b-ve",variable,
1,ext_lab_bv_tac::pid,ext_lab_bv_tac,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
4,ext_lab_bv_tac::spectype,ext_lab_bv_tac,EUPATH_0010869,Stool type,,Sample,,,Specimen type,,variable,
5,ext_lab_bv_tac::vstnum,ext_lab_bv_tac,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_tac::specdt,ext_lab_bv_tac,,Stool collection date,,Sample,Stool sample collection process,EUPATH_0010039,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_tac::x16s,ext_lab_bv_tac,,,,,,,16S              ,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
11,ext_lab_bv_tac::adenopan,ext_lab_bv_tac,,,,,,,Adenovirus,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
12,ext_lab_bv_tac::aden4041,ext_lab_bv_tac,,,,,,,Adenovirus 40/41,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
13,ext_lab_bv_tac::aero,ext_lab_bv_tac,,,,,,,Aeromonas,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
14,ext_lab_bv_tac::ancyc,ext_lab_bv_tac,,,,,,,Ancyclostoma,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
15,ext_lab_bv_tac::al,ext_lab_bv_tac,,,,,,,Ascaris,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
16,ext_lab_bv_tac::astro,ext_lab_bv_tac,,,,,,,Astrovirus,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
17,ext_lab_bv_tac::bfragi,ext_lab_bv_tac,,,,,,,B.fragilis,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
18,ext_lab_bv_tac::cdiffic,ext_lab_bv_tac,,,,,,,C.difficile,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
19,ext_lab_bv_tac::cjeju,ext_lab_bv_tac,,,,,,,C.jejuni/coli,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
20,ext_lab_bv_tac::campy,ext_lab_bv_tac,,,,,,,Campy pan,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
21,ext_lab_bv_tac::cryphom,ext_lab_bv_tac,,,,,,,Crypto_Lib hominis,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
22,ext_lab_bv_tac::cryppar,ext_lab_bv_tac,,,,,,,Crypto_lib parvum,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
23,ext_lab_bv_tac::cryp,ext_lab_bv_tac,,,,,,,Cryptosporidium,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
24,ext_lab_bv_tac::cyclo,ext_lab_bv_tac,,,,,,,Cyclospora,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
25,ext_lab_bv_tac::ebien,ext_lab_bv_tac,,,,,,,E.bieneusi,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
26,ext_lab_bv_tac::eh,ext_lab_bv_tac,,,,,,,E.histolytica,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
27,ext_lab_bv_tac::eint,ext_lab_bv_tac,,,,,,,E.intestinalis,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
28,ext_lab_bv_tac::eaecic,ext_lab_bv_tac,,,,,,,EAEC_aaiC,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
29,ext_lab_bv_tac::eaecat,ext_lab_bv_tac,,,,,,,EAEC_aatA,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
30,ext_lab_bv_tac::eiecsh,ext_lab_bv_tac,,,,,,,EIEC/Shigella,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
31,ext_lab_bv_tac::entero,ext_lab_bv_tac,,,,,,,Enterovirus,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
32,ext_lab_bv_tac::epecbf,ext_lab_bv_tac,,,,,,,EPEC_bfpA,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
33,ext_lab_bv_tac::epecea,ext_lab_bv_tac,,,,,,,EPEC_eae,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
34,ext_lab_bv_tac::eteclt,ext_lab_bv_tac,,,,,,,ETEC_LT,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
35,ext_lab_bv_tac::etecsth,ext_lab_bv_tac,,,,,,,ETEC_STh,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
36,ext_lab_bv_tac::etecstp,ext_lab_bv_tac,,,,,,,ETEC_STp,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
37,ext_lab_bv_tac::giar,ext_lab_bv_tac,,,,,,,10g. Giardia,1=Yes;     2=No,variable,see raw template
38,ext_lab_bv_tac::giarta,ext_lab_bv_tac,,,,,,,Giardia TPI A,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
39,ext_lab_bv_tac::giartb,ext_lab_bv_tac,,,,,,,Giardia TPI B,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
40,ext_lab_bv_tac::hpylo,ext_lab_bv_tac,,,,,,,H.pylori,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
41,ext_lab_bv_tac::hs99s1,ext_lab_bv_tac,,,,,,,Hs99999901_s1,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
42,ext_lab_bv_tac::isospo,ext_lab_bv_tac,,,,,,,Isospora,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
43,ext_lab_bv_tac::mtb,ext_lab_bv_tac,,,,,,,M.tb,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
44,ext_lab_bv_tac::ms2,ext_lab_bv_tac,,,,,,,MS2,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
45,ext_lab_bv_tac::necato,ext_lab_bv_tac,,,,,,,Necator,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
46,ext_lab_bv_tac::norog1,ext_lab_bv_tac,,,,,,,Norovirus GI,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
47,ext_lab_bv_tac::norog2,ext_lab_bv_tac,,,,,,,Norovirus GII,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
48,ext_lab_bv_tac::phhv,ext_lab_bv_tac,,,"Phocine herpes virus was spiked into every stool sample to control for extraction and amplification. Failure indicates that the sample was either inhibited, amplification failed, and/or extraction failed.",,,,PhHV,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
49,ext_lab_bv_tac::rota,ext_lab_bv_tac,,,,,,,Rotavirus,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
50,ext_lab_bv_tac::salmo,ext_lab_bv_tac,,,,,,,Salmonella,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
51,ext_lab_bv_tac::sapo,ext_lab_bv_tac,,,,,,,Sapovirus,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
52,ext_lab_bv_tac::stecst1,ext_lab_bv_tac,,,,,,,STEC_stx1,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
53,ext_lab_bv_tac::stecst2,ext_lab_bv_tac,,,,,,,STEC_stx2,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
54,ext_lab_bv_tac::strongy,ext_lab_bv_tac,,,,,,,Strongyloides,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
55,ext_lab_bv_tac::tt,ext_lab_bv_tac,,,,,,,Trichuris trichiura,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
56,ext_lab_bv_tac::vchol,ext_lab_bv_tac,,,,,,,V.cholerae,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
1,ext_lab_bv_tacd::pid,ext_lab_bv_tacd,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
4,ext_lab_bv_tacd::spectype,ext_lab_bv_tacd,EUPATH_0010869,Stool type,,Sample,,,Specimen type,,variable,
5,ext_lab_bv_tacd::vstnum,ext_lab_bv_tacd,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_tacd::specdt,ext_lab_bv_tacd,,Stool collection date,,Sample,Stool sample collection process,EUPATH_0010039,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_tacd::x16s,ext_lab_bv_tacd,,,,,,,16S              ,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
11,ext_lab_bv_tacd::al,ext_lab_bv_tacd,,,,,,,Ascaris,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
12,ext_lab_bv_tacd::tt,ext_lab_bv_tacd,,,,,,,Trichuris trichiura,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
13,ext_lab_bv_tacd::ebien,ext_lab_bv_tacd,,,,,,,E.bieneusi,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
14,ext_lab_bv_tacd::eint,ext_lab_bv_tacd,,,,,,,E.intestinalis,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
15,ext_lab_bv_tacd::phhv,ext_lab_bv_tacd,,,"Phocine herpes virus was spiked into every stool sample to control for extraction and amplification. Failure indicates that the sample was either inhibited, amplification failed, and/or extraction failed.",,,,PhHV,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
16,ext_lab_bv_tacd::giar,ext_lab_bv_tacd,,,,,,,10g. Giardia,1=Yes;     2=No,variable,see raw template
17,ext_lab_bv_tacd::cryp,ext_lab_bv_tacd,,,,,,,Cryptosporidium,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
18,ext_lab_bv_tacd::stecst1,ext_lab_bv_tacd,,,,,,,STEC_stx1,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
19,ext_lab_bv_tacd::stecst2,ext_lab_bv_tacd,,,,,,,STEC_stx2,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
20,ext_lab_bv_tacd::epecea,ext_lab_bv_tacd,,,,,,,EPEC_eae,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
21,ext_lab_bv_tacd::etecsth,ext_lab_bv_tacd,,,,,,,ETEC_STh,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
22,ext_lab_bv_tacd::etecstp,ext_lab_bv_tacd,,,,,,,ETEC_STp,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
23,ext_lab_bv_tacd::eaecic,ext_lab_bv_tacd,,,,,,,EAEC_aaiC,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
24,ext_lab_bv_tacd::eaecat,ext_lab_bv_tacd,,,,,,,EAEC_aatA,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
25,ext_lab_bv_tacd::hs99s1,ext_lab_bv_tacd,,,,,,,Hs99999901_s1,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
26,ext_lab_bv_tacd::salmo,ext_lab_bv_tacd,,,,,,,Salmonella,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
27,ext_lab_bv_tacd::hpylo,ext_lab_bv_tacd,,,,,,,H.pylori,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
28,ext_lab_bv_tacd::cjeju,ext_lab_bv_tacd,,,,,,,C.jejuni/coli,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
29,ext_lab_bv_tacd::bfragi,ext_lab_bv_tacd,,,,,,,B.fragilis,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
30,ext_lab_bv_tacd::cdiffic,ext_lab_bv_tacd,,,,,,,C.difficile,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
31,ext_lab_bv_tacd::adeno40,ext_lab_bv_tacd,,,,,,,Adenovirus F,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
32,ext_lab_bv_tacd::adeno,ext_lab_bv_tacd,,,,,,,Adenovirus Pan,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
33,ext_lab_bv_tacd::norog1,ext_lab_bv_tacd,,,,,,,Norovirus GI,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
34,ext_lab_bv_tacd::norog2,ext_lab_bv_tacd,,,,,,,Norovirus GII,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
35,ext_lab_bv_tacd::opv1,ext_lab_bv_tacd,,,,,,,OPV1,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
36,ext_lab_bv_tacd::astro,ext_lab_bv_tacd,,,,,,,Astrovirus,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
37,ext_lab_bv_tacd::ms2,ext_lab_bv_tacd,,,,,,,MS2,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
38,ext_lab_bv_tacd::rotap11,ext_lab_bv_tacd,,,,,,,Rotavirus P11,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
39,ext_lab_bv_tacd::rotap8,ext_lab_bv_tacd,,,,,,,Rotavirus P8,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
40,ext_lab_bv_tacd::rotap10,ext_lab_bv_tacd,,,,,,,Rotavirus P10,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
41,ext_lab_bv_tacd::rotap6,ext_lab_bv_tacd,,,,,,,Rotavirus P6,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
42,ext_lab_bv_tacd::rotap4,ext_lab_bv_tacd,,,,,,,Rotavirus P4,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
43,ext_lab_bv_tacd::rotap9,ext_lab_bv_tacd,,,,,,,Rotavirus P9,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
44,ext_lab_bv_tacd::rota,ext_lab_bv_tacd,,,,,,,Rotavirus,"0=Negative,  >0 & < 35=Positive,  -9 = Missing",variable,see raw template
