variable,dataFile,codebookDescription,suggested_IRI,suggested_label,parent_in_ontology,parent_IRI,score,,
mony_borrow,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Borrowing. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010260,Previously sought care other expenses (amount),Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,16.156164,,
mony_borrow,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Borrowing. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010273,Lost earnings due to care,"Caretaker income lost, enrollment",http://purl.obolibrary.org/obo/EUPATH_0010010,13.455233,,
mony_borrow,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Borrowing. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010050,All forms complete,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,12.735313,,
mony_borrow,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Borrowing. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010274,Amount earnings lost due to care,"Caretaker income lost, enrollment",http://purl.obolibrary.org/obo/EUPATH_0010010,12.331787,,
mony_borrow,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Borrowing. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010379,Money source for expenses before visit,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,12.330368,,
mony_borrow,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Borrowing. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010013,Previous diarrheal care,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,12.118103,,
mony_borrow,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Borrowing. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010380,Previously sought care,Previous diarrheal care,http://purl.obolibrary.org/obo/EUPATH_0010013,12.118103,,
mony_borrow,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Borrowing. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,12.118103,,
mony_donat,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015104,Asking for donations outside the household,Money source for expenses before visit,http://purl.obolibrary.org/obo/EUPATH_0010379,36.275158,,
mony_donat,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015112,Asking for donations outside the household,Money source for hospitalization or clinical visit expenses,http://purl.obolibrary.org/obo/EUPATH_0010011,36.275158,,
mony_donat,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010008,Current care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,21.555489,,
mony_donat,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010006,Previously sought care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,19.39492,,
mony_donat,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,19.131844,,
mony_donat,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,18.934412,,
mony_donat,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010260,Previously sought care other expenses (amount),Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,16.156164,,
mony_donat,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010379,Money source for expenses before visit,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,15.228373,,
mony_donat,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010273,Lost earnings due to care,"Caretaker income lost, enrollment",http://purl.obolibrary.org/obo/EUPATH_0010010,13.455233,,
mony_donat,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,Hospitalization or clinical visit expenses,http://purl.obolibrary.org/obo/EUPATH_0010009,13.049276,,
mony_meal,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015099,Cutting down expenses from meals,Money source for expenses before visit,http://purl.obolibrary.org/obo/EUPATH_0010379,33.137936,,
mony_meal,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015107,Cutting down expenses from meals,Money source for hospitalization or clinical visit expenses,http://purl.obolibrary.org/obo/EUPATH_0010011,33.137936,,
mony_meal,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015100,Cutting down from other expenses,Money source for expenses before visit,http://purl.obolibrary.org/obo/EUPATH_0010379,27.587027,,
mony_meal,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015108,Cutting down from other expenses,Money source for hospitalization or clinical visit expenses,http://purl.obolibrary.org/obo/EUPATH_0010011,27.587027,,
mony_meal,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010008,Current care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,26.274181,,
mony_meal,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010006,Previously sought care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,23.640644,,
mony_meal,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010260,Previously sought care other expenses (amount),Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,19.692896,,
mony_meal,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010379,Money source for expenses before visit,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,15.8671,,
mony_meal,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010243,"Pharmacy, medical expenses",Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,14.15608,,
mony_meal,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010244,"Pharmacy, transport expenses",Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,14.15608,,
mony_othexp,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down other expenses. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015100,Cutting down from other expenses,Money source for expenses before visit,http://purl.obolibrary.org/obo/EUPATH_0010379,26.34521,,
mony_othexp,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down other expenses. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015108,Cutting down from other expenses,Money source for hospitalization or clinical visit expenses,http://purl.obolibrary.org/obo/EUPATH_0010011,26.34521,,
mony_othexp,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down other expenses. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010008,Current care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,26.274181,,
mony_othexp,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down other expenses. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010006,Previously sought care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,23.640644,,
mony_othexp,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down other expenses. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015099,Cutting down expenses from meals,Money source for expenses before visit,http://purl.obolibrary.org/obo/EUPATH_0010379,23.048433,,
mony_othexp,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down other expenses. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0015107,Cutting down expenses from meals,Money source for hospitalization or clinical visit expenses,http://purl.obolibrary.org/obo/EUPATH_0010011,23.048433,,
mony_othexp,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down other expenses. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010260,Previously sought care other expenses (amount),Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,22.714407,,
mony_othexp,gems1_huas_data.sas7bdat,"F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down other expenses. Only complete part F if the answer to E29 is \yes\"". Mark all that apply""",http://purl.obolibrary.org/obo/EUPATH_0010261,Other transportation expenses,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,18.187366,,
