Country,Case source is DataSet13,0,K
,,1,Checked
,,,
pnc_q62_inj___11,62. What factors contributed to your current/most recent method choice - InjectablesNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Sindano?  (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q62_inj___12,62. What factors contributed to your current/most recent method choice - InjectablesNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Sindano?  (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika kikundi changu,0,Unchecked
,,1,Checked
,,,
pnc_q62_inj___13,62. What factors contributed to your current/most recent method choice - InjectablesNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Sindano?  (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q58_impl,58. When did you begin using your current/most recent method - ImplantsUlianza lini kutumia mbinu hii yako ya hivi sasa/ya hivi karibuni - Kipandikizi?,{REDACTED},
,,,
pnc_q58_impl_months,Number of months after birth of baby,,
,,,
pnc_q61_impl,61. From where did you obtain your current/most recent method - ImplantsNi wapi ulipata mbinu yako ya hivi karibuni/ya sasa hivi - Kipandikizi?,1,Public sector health centre  doctor  or clinic - Kituo cha sekta ya umma  daktari au Kliniki.
,,2,Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini
,,3,Pharmacy - Duka la Dawa
,,4,PMS/Chemist - PMS/Kemia
,,5,Community health worker - Mhudumu wa Afya wa juimuiya
,,6,Other - Nyingine
,,,
pnc_q62_impl___1,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupanga uzazi),0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___2,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___3,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Availability - Upatikanaji),0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___4,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Cost is not too much/free - Sio ghali mno/ni bure),0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___5,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Preferred method selected during pregnancy - Mbinu pendwa niliyoichagua wakati,0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___6,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Considered the most effective method - Inajulikana kama mbinu iliyo na ufanisi,0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___7,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Unlikely to be bothered by side effects - Uwezekano mdogo wa kupata madhara ku,0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___8,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Felt method was safe/few health concerns - Nilihisi mbinu ilikuwa salama/haina,0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___9,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchukuaji wa mb,0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___10,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Friends/family influenced choice - Marafiki/familia walichangia uchukuaji wa m,0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___11,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___12,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika kikundi chang,0,Unchecked
,,1,Checked
,,,
pnc_q62_impl___13,62. What factors contributed to your current/most recent method choice - ImplantsNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kipandikizi?  (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q58_iud,58. When did you begin using your current/most recent method - IUDUlianza lini kutumia mbinu hii yako ya hivi sasa/ya hivi karibuni - IUD?,{REDACTED},
,,,
pnc_q58_iud_months,Number of months after birth of baby,,
,,,
pnc_q61_iud,61. From where did you obtain your current/most recent method - IUDNi wapi ulipata mbinu yako ya hivi karibuni/ya sasa hivi - IUD?,1,Public sector health centre  doctor  or clinic - Kituo cha sekta ya umma  daktari au Kliniki.
,,2,Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini
,,3,Pharmacy - Duka la Dawa
,,4,PMS/Chemist - PMS/Kemia
,,5,Community health worker - Mhudumu wa Afya wa juimuiya
,,6,Other - Nyingine
,,,
pnc_q62_iud___1,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupanga uzazi),0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___2,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___3,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Availability - Upatikanaji),0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___4,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Cost is not too much/free - Sio ghali mno/ni bure),0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___5,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Preferred method selected during pregnancy - Mbinu pendwa niliyoichagua wakati wa ujauzito),0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___6,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Considered the most effective method - Inajulikana kama mbinu iliyo na ufanisi),0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___7,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Unlikely to be bothered by side effects - Uwezekano mdogo wa kupata madhara kutokana na mat,0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___8,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Felt method was safe/few health concerns - Nilihisi mbinu ilikuwa salama/haina madhara meng,0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___9,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___10,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Friends/family influenced choice - Marafiki/familia walichangia uchukuaji wa mbinu ),0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___11,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___12,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika kikundi changu  cha ANC/PN,0,Unchecked
,,1,Checked
,,,
pnc_q62_iud___13,62. What factors contributed to your current/most recent method choice - IUDNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - IUD?  (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q58_ecp,58. When did you begin using your current/most recent method - Emergency pillUlianza lini kutumia mbinu hii yako ya hivi sasa/ya hivi karibuni - Tembe ya dharura?,{REDACTED},
,,,
pnc_q58_ecp_months,Number of months after birth of baby,,
,,,
pnc_q61_ecp,61. From where did you obtain your current/most recent method - Emergency pillNi wapi ulipata mbinu yako ya hivi karibuni/ya sasa hivi - Tembe ya dharura?,1,Public sector health centre  doctor  or clinic - Kituo cha sekta ya umma  daktari au Kliniki.
,,2,Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini
,,3,Pharmacy - Duka la Dawa
,,4,PMS/Chemist - PMS/Kemia
,,5,Community health worker - Mhudumu wa Afya wa juimuiya
,,6,Other - Nyingine
,,,
pnc_q62_ecp___1,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupang,0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___2,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___3,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Availability - Upatikanaji),0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___4,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Cost is not too much/free - Sio ghali mno/ni bure),0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___5,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Preferred method selected during pregnancy - Mbinu pendwa niliyoich,0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___6,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Considered the most effective method - Inajulikana kama mbinu iliyo,0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___7,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Unlikely to be bothered by side effects - Uwezekano mdogo wa kupata,0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___8,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Felt method was safe/few health concerns - Nilihisi mbinu ilikuwa s,0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___9,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchu,0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___10,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Friends/family influenced choice - Marafiki/familia walichangia uch,0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___11,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___12,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika ki,0,Unchecked
,,1,Checked
,,,
pnc_q62_ecp___13,62. What factors contributed to your current/most recent method choice - Emergency pillNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Tembe ya dharura?  (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q58_sterl,58. When did you begin using your current/most recent method - SterilisationUlianza lini kutumia mbinu hii yako ya hivi sasa/ya hivi karibuni - Kufisha vidudu ?,{REDACTED},
,,,
pnc_q58_sterl_months,Number of months after birth of baby,,
,,,
pnc_q61_sterl,61. From where did you obtain your current/most recent method - SterilisationNi wapi ulipata mbinu yako ya hivi karibuni/ya sasa hivi - Kufisha vidudu ?,1,Public sector health centre  doctor  or clinic - Kituo cha sekta ya umma  daktari au Kliniki.
,,2,Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini
,,3,Pharmacy - Duka la Dawa
,,4,PMS/Chemist - PMS/Kemia
,,5,Community health worker - Mhudumu wa Afya wa juimuiya
,,6,Other - Nyingine
,,,
pnc_q62_sterl___1,62. What factors contributed to your current/most recent method choice - SterilisationNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kufisha vidudu ?  (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupanga,0,Unchecked
,,1,Checked
,,,
pnc_q62_sterl___2,62. What factors contributed to your current/most recent method choice - SterilisationNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kufisha vidudu ?  (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0,Unchecked
,,1,Checked
,,,
pnc_q62_sterl___3,62. What factors contributed to your current/most recent method choice - SterilisationNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kufisha vidudu ?  (choice=Availability - Upatikanaji),0,Unchecked
,,1,Checked
,,,
pnc_q62_sterl___4,62. What factors contributed to your current/most recent method choice - SterilisationNi sababu zipi zilichangia chaguo lako la mbinu ya sasa/ya hivi karibuni - Kufisha vidudu ?  (choice=Cost is not too much/free - Sio ghali mno/ni bure),0,Unchecked
,,1,Checked
