"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"f7_med_ant_spec","vida_enrl.csv","Specify other antibiotic","http://purl.obolibrary.org/obo/EUPATH_0015195","Other macrolides","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3393745"
"f7_med_ant_spec","vida_enrl.csv","Specify other antibiotic","http://purl.obolibrary.org/obo/EUPATH_0015023","Other","Cooking fuel","http://purl.obolibrary.org/obo/EUPATH_0000023","7.238346"
"f7_med_ant_spec","vida_enrl.csv","Specify other antibiotic","http://purl.obolibrary.org/obo/EUPATH_0015031","Other","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","7.238346"
"f7_med_oth1_spec","vida_enrl.csv","Specify other 1 medicine","http://purl.obolibrary.org/obo/EUPATH_0015206","Other medicine","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","15.123743"
"f7_med_oth1_spec","vida_enrl.csv","Specify other 1 medicine","http://purl.obolibrary.org/obo/EUPATH_0024204","Other: specify","Overnight lodgings","http://purl.obolibrary.org/obo/EUPATH_0024205","13.391844"
"f7_med_oth1_spec","vida_enrl.csv","Specify other 1 medicine","http://purl.obolibrary.org/obo/EUPATH_0024010","Other work; Other (specify)","Reason for moving","http://purl.obolibrary.org/obo/EUPATH_0024012","12.057463"
"f7_med_oth1_spec","vida_enrl.csv","Specify other 1 medicine","http://purl.obolibrary.org/obo/EUPATH_0015158","Other medicine","Diarrhea treatment given in health center","http://purl.obolibrary.org/obo/EUPATH_0010390","11.993932"
"f7_med_oth1_spec","vida_enrl.csv","Specify other 1 medicine","http://purl.obolibrary.org/obo/EUPATH_0015180","Other medicine","Diarrhea treatment by prescription at home","http://purl.obolibrary.org/obo/EUPATH_0010391","11.993932"
"f7_med_oth1_spec","vida_enrl.csv","Specify other 1 medicine","http://purl.obolibrary.org/obo/EUPATH_0015195","Other macrolides","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3393745"
"f7_med_oth1_spec","vida_enrl.csv","Specify other 1 medicine","http://purl.obolibrary.org/obo/EUPATH_0015202","Other antibiotic","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3393745"
"f7_med_oth1_spec","vida_enrl.csv","Specify other 1 medicine","http://purl.obolibrary.org/obo/EUPATH_0015023","Other","Cooking fuel","http://purl.obolibrary.org/obo/EUPATH_0000023","7.238346"
"f7_med_oth1_spec","vida_enrl.csv","Specify other 1 medicine","http://purl.obolibrary.org/obo/EUPATH_0015031","Other","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","7.238346"
"f7_med_oth1_spec","vida_enrl.csv","Specify other 1 medicine","http://purl.obolibrary.org/obo/EUPATH_0015049","Other water source","Drinking water source","http://purl.obolibrary.org/obo/ENVO_00003064","6.0995197"
"f7_med_oth2_spec","vida_enrl.csv","Specify other 2 medicine","http://purl.obolibrary.org/obo/EUPATH_0015206","Other medicine","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","15.123743"
"f7_med_oth2_spec","vida_enrl.csv","Specify other 2 medicine","http://purl.obolibrary.org/obo/EUPATH_0024204","Other: specify","Overnight lodgings","http://purl.obolibrary.org/obo/EUPATH_0024205","13.391844"
"f7_med_oth2_spec","vida_enrl.csv","Specify other 2 medicine","http://purl.obolibrary.org/obo/EUPATH_0024010","Other work; Other (specify)","Reason for moving","http://purl.obolibrary.org/obo/EUPATH_0024012","12.057463"
"f7_med_oth2_spec","vida_enrl.csv","Specify other 2 medicine","http://purl.obolibrary.org/obo/EUPATH_0015158","Other medicine","Diarrhea treatment given in health center","http://purl.obolibrary.org/obo/EUPATH_0010390","11.993932"
"f7_med_oth2_spec","vida_enrl.csv","Specify other 2 medicine","http://purl.obolibrary.org/obo/EUPATH_0015180","Other medicine","Diarrhea treatment by prescription at home","http://purl.obolibrary.org/obo/EUPATH_0010391","11.993932"
"f7_med_oth2_spec","vida_enrl.csv","Specify other 2 medicine","http://purl.obolibrary.org/obo/EUPATH_0015195","Other macrolides","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3393745"
"f7_med_oth2_spec","vida_enrl.csv","Specify other 2 medicine","http://purl.obolibrary.org/obo/EUPATH_0015202","Other antibiotic","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3393745"
"f7_med_oth2_spec","vida_enrl.csv","Specify other 2 medicine","http://purl.obolibrary.org/obo/EUPATH_0015023","Other","Cooking fuel","http://purl.obolibrary.org/obo/EUPATH_0000023","7.238346"
"f7_med_oth2_spec","vida_enrl.csv","Specify other 2 medicine","http://purl.obolibrary.org/obo/EUPATH_0015031","Other","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","7.238346"
"f7_med_oth2_spec","vida_enrl.csv","Specify other 2 medicine","http://purl.obolibrary.org/obo/EUPATH_0015049","Other water source","Drinking water source","http://purl.obolibrary.org/obo/ENVO_00003064","6.0995197"
"f7_med_oth3_spec","vida_enrl.csv","Specify other 3 medicine","http://purl.obolibrary.org/obo/EUPATH_0015206","Other medicine","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","15.123743"
"f7_med_oth3_spec","vida_enrl.csv","Specify other 3 medicine","http://purl.obolibrary.org/obo/EUPATH_0024204","Other: specify","Overnight lodgings","http://purl.obolibrary.org/obo/EUPATH_0024205","13.391844"
"f7_med_oth3_spec","vida_enrl.csv","Specify other 3 medicine","http://purl.obolibrary.org/obo/EUPATH_0024010","Other work; Other (specify)","Reason for moving","http://purl.obolibrary.org/obo/EUPATH_0024012","12.057463"
"f7_med_oth3_spec","vida_enrl.csv","Specify other 3 medicine","http://purl.obolibrary.org/obo/EUPATH_0015158","Other medicine","Diarrhea treatment given in health center","http://purl.obolibrary.org/obo/EUPATH_0010390","11.993932"
"f7_med_oth3_spec","vida_enrl.csv","Specify other 3 medicine","http://purl.obolibrary.org/obo/EUPATH_0015180","Other medicine","Diarrhea treatment by prescription at home","http://purl.obolibrary.org/obo/EUPATH_0010391","11.993932"
"f7_med_oth3_spec","vida_enrl.csv","Specify other 3 medicine","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","7.8133564"
"f7_med_oth3_spec","vida_enrl.csv","Specify other 3 medicine","http://purl.obolibrary.org/obo/EUPATH_0015195","Other macrolides","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3393745"
"f7_med_oth3_spec","vida_enrl.csv","Specify other 3 medicine","http://purl.obolibrary.org/obo/EUPATH_0015202","Other antibiotic","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3393745"
"f7_med_oth3_spec","vida_enrl.csv","Specify other 3 medicine","http://purl.obolibrary.org/obo/EUPATH_0015023","Other","Cooking fuel","http://purl.obolibrary.org/obo/EUPATH_0000023","7.238346"
"f7_med_oth3_spec","vida_enrl.csv","Specify other 3 medicine","http://purl.obolibrary.org/obo/EUPATH_0015031","Other","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","7.238346"
"f7_seekcare","vida_enrl.csv","The last time the child had diarrhea, did you seek care for him/her outside your Household has?","http://purl.obolibrary.org/obo/EUPATH_0015092","Seek outside care","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","21.771303"
"f7_seekcare","vida_enrl.csv","The last time the child had diarrhea, did you seek care for him/her outside your Household has?","http://purl.obolibrary.org/obo/EUPATH_0015104","Asking for donations outside the household","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","19.124279"
"f7_seekcare","vida_enrl.csv","The last time the child had diarrhea, did you seek care for him/her outside your Household has?","http://purl.obolibrary.org/obo/EUPATH_0015112","Asking for donations outside the household","Money source for hospitalization or clinical visit expenses","http://purl.obolibrary.org/obo/EUPATH_0010011","19.124279"
"f7_seekcare","vida_enrl.csv","The last time the child had diarrhea, did you seek care for him/her outside your Household has?","http://purl.obolibrary.org/obo/EUPATH_0024215","Seek diarrhea care","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","17.753815"
"f7_seekcare","vida_enrl.csv","The last time the child had diarrhea, did you seek care for him/her outside your Household has?","http://purl.obolibrary.org/obo/EUPATH_0024109","Had it in the home","Antimalarial medication source","http://purl.obolibrary.org/obo/EUPATH_0024114","14.641001"
"f7_seekcare","vida_enrl.csv","The last time the child had diarrhea, did you seek care for him/her outside your Household has?","http://purl.obolibrary.org/obo/EUPATH_0024294","Seek cough care","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","12.984923"
"f7_seekcare","vida_enrl.csv","The last time the child had diarrhea, did you seek care for him/her outside your Household has?","http://purl.obolibrary.org/obo/EUPATH_0024176","Did not want to move my household belongings outside","Reason for refusing IRS","http://purl.obolibrary.org/obo/EUPATH_0024179","12.103281"
"f7_seekcare","vida_enrl.csv","The last time the child had diarrhea, did you seek care for him/her outside your Household has?","http://purl.obolibrary.org/obo/EUPATH_0010411","Current diarrhea episode began within the last 7 days","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","11.462944"
"f7_seekcare","vida_enrl.csv","The last time the child had diarrhea, did you seek care for him/her outside your Household has?","http://purl.obolibrary.org/obo/EUPATH_0015433","Last day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","11.462944"
"f7_seekcare","vida_enrl.csv","The last time the child had diarrhea, did you seek care for him/her outside your Household has?","http://purl.obolibrary.org/obo/EUPATH_0015011","None of the above","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","11.066388"
"f7_seek_pharm","vida_enrl.csv","Sought care from pharmacy","http://purl.obolibrary.org/obo/EUPATH_0015092","Seek outside care","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","15.263388"
"f7_seek_pharm","vida_enrl.csv","Sought care from pharmacy","http://purl.obolibrary.org/obo/EUPATH_0010380","Previously sought care","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","13.269413"
"f7_seek_pharm","vida_enrl.csv","Sought care from pharmacy","http://purl.obolibrary.org/obo/EUPATH_0024215","Seek diarrhea care","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","12.984923"
"f7_seek_pharm","vida_enrl.csv","Sought care from pharmacy","http://purl.obolibrary.org/obo/EUPATH_0024294","Seek cough care","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","12.984923"
"f7_seek_pharm","vida_enrl.csv","Sought care from pharmacy","http://purl.obolibrary.org/obo/EUPATH_0010006","Previously sought care expenses","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","11.950521"
"f7_seek_pharm","vida_enrl.csv","Sought care from pharmacy","http://purl.obolibrary.org/obo/EUPATH_0015093","Pharmacy","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","11.719052"
"f7_seek_pharm","vida_enrl.csv","Sought care from pharmacy","http://purl.obolibrary.org/obo/EUPATH_0010260","Previously sought care other expenses (amount)","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","9.968847"
"f7_seek_pharm","vida_enrl.csv","Sought care from pharmacy","http://purl.obolibrary.org/obo/EUPATH_0010243","Pharmacy, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","7.5123487"
"f7_seek_pharm","vida_enrl.csv","Sought care from pharmacy","http://purl.obolibrary.org/obo/EUPATH_0010244","Pharmacy, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","7.5123487"
"f7_seek_pharm","vida_enrl.csv","Sought care from pharmacy","http://purl.obolibrary.org/obo/EUPATH_0024064","Seek early treatment","Malaria prevention knowledge","http://purl.obolibrary.org/obo/EUPATH_0024067","7.227859"
"f7_seek_friend","vida_enrl.csv","Sought care from friend","http://purl.obolibrary.org/obo/EUPATH_0015094","Friend or relative","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","16.53459"
"f7_seek_friend","vida_enrl.csv","Sought care from friend","http://purl.obolibrary.org/obo/EUPATH_0015092","Seek outside care","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","15.263388"
"f7_seek_friend","vida_enrl.csv","Sought care from friend","http://purl.obolibrary.org/obo/EUPATH_0024110","Relative or friend","Antimalarial medication source","http://purl.obolibrary.org/obo/EUPATH_0024114","14.455718"
"f7_seek_friend","vida_enrl.csv","Sought care from friend","http://purl.obolibrary.org/obo/EUPATH_0010380","Previously sought care","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","13.269413"
"f7_seek_friend","vida_enrl.csv","Sought care from friend","http://purl.obolibrary.org/obo/EUPATH_0024215","Seek diarrhea care","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","12.984923"
"f7_seek_friend","vida_enrl.csv","Sought care from friend","http://purl.obolibrary.org/obo/EUPATH_0024294","Seek cough care","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","12.984923"
"f7_seek_friend","vida_enrl.csv","Sought care from friend","http://purl.obolibrary.org/obo/EUPATH_0010006","Previously sought care expenses","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","11.950521"
"f7_seek_friend","vida_enrl.csv","Sought care from friend","http://purl.obolibrary.org/obo/EUPATH_0015105","Paid by relative or friend","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","11.841908"
"f7_seek_friend","vida_enrl.csv","Sought care from friend","http://purl.obolibrary.org/obo/EUPATH_0015113","Paid by relative or friend","Money source for hospitalization or clinical visit expenses","http://purl.obolibrary.org/obo/EUPATH_0010011","11.841908"
"f7_seek_friend","vida_enrl.csv","Sought care from friend","http://purl.obolibrary.org/obo/EUPATH_0010260","Previously sought care other expenses (amount)","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","9.968847"
"f7_seek_healer","vida_enrl.csv","Care from traditional healer","http://purl.obolibrary.org/obo/EUPATH_0015095","Traditional healer","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","25.47379"
"f7_seek_healer","vida_enrl.csv","Care from traditional healer","http://purl.obolibrary.org/obo/EUPATH_0024073","Traditional healer","Malaria knowledge source","http://purl.obolibrary.org/obo/EUPATH_0024081","23.394917"
"f7_seek_healer","vida_enrl.csv","Care from traditional healer","http://purl.obolibrary.org/obo/EUPATH_0024108","Traditional healer","Antimalarial medication source","http://purl.obolibrary.org/obo/EUPATH_0024114","23.394917"
"f7_seek_healer","vida_enrl.csv","Care from traditional healer","http://purl.obolibrary.org/obo/EUPATH_0010245","Traditional healer, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","18.744316"
"f7_seek_healer","vida_enrl.csv","Care from traditional healer","http://purl.obolibrary.org/obo/EUPATH_0010246","Traditional healer, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","18.744316"
"f7_seek_healer","vida_enrl.csv","Care from traditional healer","http://purl.obolibrary.org/obo/EUPATH_0015092","Seek outside care","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","15.263388"
"f7_seek_healer","vida_enrl.csv","Care from traditional healer","http://purl.obolibrary.org/obo/EUPATH_0024215","Seek diarrhea care","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","12.984923"
"f7_seek_healer","vida_enrl.csv","Care from traditional healer","http://purl.obolibrary.org/obo/EUPATH_0024294","Seek cough care","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","12.984923"
"f7_seek_healer","vida_enrl.csv","Care from traditional healer","http://purl.obolibrary.org/obo/EUPATH_0024064","Seek early treatment","Malaria prevention knowledge","http://purl.obolibrary.org/obo/EUPATH_0024067","7.227859"
"f7_seek_healer","vida_enrl.csv","Care from traditional healer","http://purl.obolibrary.org/obo/EUPATH_0024196","Health care","Reason for travel","http://purl.obolibrary.org/obo/EUPATH_0024198","6.4712486"
