IRI,label,variable,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,colOrder,notesForOnt
http://purl.obolibrary.org/obo/EUPATH_0051687,Other place to receive FP method,interview2::int_2_q19a_other,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,138,
http://purl.obolibrary.org/obo/EUPATH_0051688,Other plan for avoiding pregnancy after giving birth,interview0::int_0_q35d_other,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,142,new term
http://purl.obolibrary.org/obo/EUPATH_0051689,Other plan for avoiding pregnancy after giving birth,interview1::int_1_q16dother,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,143,new term
http://purl.obolibrary.org/obo/EUPATH_0051690,Other plan to do anything else to avoid pregnancy specified,interview0::int_0_q35cother,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other avoid pregnancy after birth,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,136,
http://purl.obolibrary.org/obo/EUPATH_0051691,Other reason for discontinuing FP method,interview2::int_2_q15b_other,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,94,
http://purl.obolibrary.org/obo/EUPATH_0051691,Other reason for discontinuing FP method,interview2::int_2_q21_other,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,155,
http://purl.obolibrary.org/obo/EUPATH_0051691,Other reason for discontinuing FP method,interview0::int_0_46dother,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other reason stopped method,,variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,205,new term
http://purl.obolibrary.org/obo/EUPATH_0051692,Other reason for discontinuing recent FP method,interview3_otherfp::otherstop,interview3_otherfp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,variable,yes,,yes,PPFP Choices KenyaPP,,,,,,,,,26,
http://purl.obolibrary.org/obo/EUPATH_0051693,Other reason for dissatisfaction with FP experience,interview1::int_1_q32other,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other dissatisfied with experience receiving method,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,244,
http://purl.obolibrary.org/obo/EUPATH_0051694,Other reason for health care visit,interview3_othervisits::reasonother,interview3_othervisits,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051964,Health care,,,variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,10,new term
http://purl.obolibrary.org/obo/EUPATH_0051695,Other reason for intending to use FP method,interview0::int_0_q35aother,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other influence yes,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,123,new term
http://purl.obolibrary.org/obo/EUPATH_0051696,Other reason for not choosing FP,interview1::int_1_q18other,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,180,new term
http://purl.obolibrary.org/obo/EUPATH_0051697,Other reason for not intending to use FP after birth specified,interview0::pp_del_q389,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other influence no,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,134,new term
http://purl.obolibrary.org/obo/EUPATH_0051698,Other reason for not receiving FP method chosen during ANC,interview1::int_1_q17other,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other reasons,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,162,new term
http://purl.obolibrary.org/obo/EUPATH_0051699,Other reason for not receiving FP method specified,interview2::int_q17_other,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,110,
http://purl.obolibrary.org/obo/EUPATH_0051700,Other reason not consented,interview3::other_reason_no_consent4,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Other specify,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,6,
http://purl.obolibrary.org/obo/EUPATH_0051701,Other reason off the study specified,interview1::ltf_q4d_other,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Other specify,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,287,
http://purl.obolibrary.org/obo/EUPATH_0051702,Other recent FP method specified,interview3_otherfp::othermethod,interview3_otherfp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,6,new term
http://purl.obolibrary.org/obo/EUPATH_0051703,Other religion specified,interview0::pp_del_q7other,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Other religion specify,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,24,new term
http://purl.obolibrary.org/obo/EUPATH_0051704,"Other side effects experienced with FP method, specified",interview2::int_2_q8_other,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,69,
http://purl.obolibrary.org/obo/EUPATH_0051705,Other side effects of FP method worried about,interview3::q9_other4,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,88,
http://purl.obolibrary.org/obo/EUPATH_0051706,Other steps taken to manage FP side effects specified,interview2::int_2_q10b_other,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,73,
http://purl.obolibrary.org/obo/EUPATH_0051707,Other transit to health facility specified,interview1::pre_int_q10_other,interview1,,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,Other specify,,variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,38,new term
http://purl.obolibrary.org/obo/EUPATH_0051707,Other transit to health facility specified,interview0::int_0_q12other,interview0,,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,Other specify,,variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,31,new term
http://purl.obolibrary.org/obo/EUPATH_0051708,Pain at insertion site,interview3::int_3_q8___19,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,47,
http://purl.obolibrary.org/obo/EUPATH_0051709,Pain at insertion site,interview3::int_3_q9___19,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051832,Side effects of FP method worried about ,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,72,
http://purl.obolibrary.org/obo/EUPATH_0051710,Pain at the insertion site,interview1::int_1_q24___2,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051394,FP side effects mentioned by provider,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,202,
http://purl.obolibrary.org/obo/EUPATH_0051711,Pain at the insertion site,interview2::int_2_q8___2,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,42,
http://purl.obolibrary.org/obo/EUPATH_0051712,Painful periods,interview1::int_1_q24___12,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051394,FP side effects mentioned by provider,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,212,
http://purl.obolibrary.org/obo/EUPATH_0051713,Painful periods,interview2::int_2_q8___12,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,52,
http://purl.obolibrary.org/obo/EUPATH_0051714,Partner,interview1::int_1_q16a___2,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051899,Who made final decision about FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,123,
http://purl.obolibrary.org/obo/EUPATH_0051714,Partner,interview0::int_0_q46a___2,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051899,Who made final decision about FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,180,
http://purl.obolibrary.org/obo/EUPATH_0051715,Partner,interview1::int_1_q16b___2,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051900,Who made final decision to not use FP method,Who made the final decision about you not using a method?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,131,
http://purl.obolibrary.org/obo/EUPATH_0051715,Partner,interview0::int_0_q46e___2,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051900,Who made final decision to not use FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,207,
http://purl.obolibrary.org/obo/EUPATH_0051716,Partner currently employed,interview0::int_0_q6,interview0,Is your husband/partner currently employed?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,Is your husband/partner currently employed?,"0=No, 1=Yes",variable,,,,PPFP Choices KenyaPP,,,,,,,,,22,new term
http://purl.obolibrary.org/obo/EUPATH_0051717,Partner does not want me to use any method,interview1::int_1_q18___5,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,167,
http://purl.obolibrary.org/obo/EUPATH_0051718,Partner does not want me to use any method,interview1::int_1_q17___5,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,149,
http://purl.obolibrary.org/obo/EUPATH_0051719,Partner feels method during sex,interview3::int_3_q8___18,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,46,
http://purl.obolibrary.org/obo/EUPATH_0051720,Partner feels method during sex,interview3::int_3_q9___18,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051832,Side effects of FP method worried about ,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,71,
http://purl.obolibrary.org/obo/EUPATH_0051721,Partner residing with you,interview0::int_0_q5,interview0,Is your husband/partner living with you now or is he staying elsewhere?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,Is your husband/partner living with you now or is he staying elsewhere?,"0=Living with me, 1=Staying elsewhere",variable,,,,PPFP Choices KenyaPP,,,,,,,,,21,new term
http://purl.obolibrary.org/obo/EUPATH_0051722,Partner should decide whether couple should use FP method,interview2::int_2_q41,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051212,Perceptions about family planning,The husband should be the one to decide whether the couple should use a family planning method,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,PPFP Choices KenyaPP,,,,,,,,,217,
http://purl.obolibrary.org/obo/EUPATH_0051722,Partner should decide whether couple should use FP method,interview1::int_1_q47,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051212,Perceptions about family planning,,"0=Disagree, 1=Agree, 88=Don't know/Don't remember",value,,,,PPFP Choices KenyaPP,,,,,,,,,259,
http://purl.obolibrary.org/obo/EUPATH_0051723,Partner wanted me to choose a different method,interview1::int_1_q18___4,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,166,
http://purl.obolibrary.org/obo/EUPATH_0051724,Partner wanted me to choose a different method,interview1::int_1_q17___4,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,148,
http://purl.obolibrary.org/obo/EUPATH_0051725,Partners should discuss FP together,interview2::int_2_q43,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051212,Perceptions about family planning,Husbands and wives should discuss family planning together.,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,PPFP Choices KenyaPP,,,,,,,,,219,
http://purl.obolibrary.org/obo/EUPATH_0051725,Partners should discuss FP together,interview1::int_1_q49,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051212,Perceptions about family planning,,"0=Disagree, 1=Agree, 88=Don't know/Don't remember",value,,,,PPFP Choices KenyaPP,,,,,,,,,261,
http://purl.obolibrary.org/obo/EUPATH_0051726,"Payment source for antenatal care, delivery and postnatal care",interview0::int_0_q8,interview0,"How are you planning to pay for your antenatal care, delivery and postnatal care?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047002,Antenatal and postnatal care,"How are you planning to pay for your antenatal care, delivery and postnatal care?","0=Out of pocket, 1=Government insurance, 5=Private insurance, 6=NHIF, 7=Free Maternity Care/Linda Mama, 77=Other",variable,,,,PPFP Choices KenyaPP,,,,,,,,,25,new term
http://purl.obolibrary.org/obo/EUPATH_0051727,Perceptions based on FP experience,,,Based on your experience receiving your family planning method would you do the following?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051728,Pills accumulate in body,interview3::int_3_q9___29,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051832,Side effects of FP method worried about ,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,82,
http://purl.obolibrary.org/obo/EUPATH_0051729,Plan for avoiding pregnancy after giving birth,,,What else are you planning to do to avoid pregnancy after giving birth?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,,,,,,,,,,"new multifilter term under ""Family planning"""
http://purl.obolibrary.org/obo/EUPATH_0051729,Plan for avoiding pregnancy after giving birth,,,What else are you planning to do to avoid pregnancy after giving birth?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,yes,,,,,,,,,,,,,"new multifilter term under ""Family planning"""
http://purl.obolibrary.org/obo/EUPATH_0051731,Plan to breastfeed,interview1::int_1_q2b,interview1,Do you plan to breastfeed your baby?,,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,Do you plan to breastfeed your baby?,"0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,PPFP Choices KenyaPP,,,,,,,,,42,new term
http://purl.obolibrary.org/obo/EUPATH_0051732,Plan to initate FP at childbirth facility,interview0::int_0_q33,interview0,Do you plan to initiate use of a method of family planning while you are at the facility for your childbirth visit?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Do you plan to initiate use of a method of family planning while you are at the facility for your childbirth visit?,"0=No, 1=Yes, 88=Don't know/Don't remember",variable,,,,PPFP Choices KenyaPP,,,,,,,,,77,new term
http://purl.obolibrary.org/obo/EUPATH_0051733,Plan to move away,interview0::stay_district,interview0,Do you plan to move away from this district within the next 12 months?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,Do you plan to move away from this district within the next 12 months,"0=No, 1=Yes",variable,,,,PPFP Choices KenyaPP,,,,,,,,,8,new term
http://purl.obolibrary.org/obo/EUPATH_0051734,Plan to receive FP method elsewhere,interview1::int_1_q19,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,181,new term
http://purl.obolibrary.org/obo/EUPATH_0051735,Plan to use other FP method after breastfeeding,interview0::int_0_q34c,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Do you plan to use any other family planning method when you are no longer able to use breastfeeding as a family planning method?,"0=No, 1=Yes, 99=Refused to answer",variable,,,,PPFP Choices KenyaPP,,,,,,,,,100,new term
