colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
85,interview2::int_2_q15b___6,interview2,,Health concerns,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,'Reason for discontinuing recent FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
86,interview2::int_2_q15b___7,interview2,http://purl.obolibrary.org/obo/EUPATH_0047875,Lack of access,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
87,interview2::int_2_q15b___8,interview2,http://purl.obolibrary.org/obo/EUPATH_0047876,Costs too much,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
88,interview2::int_2_q15b___9,interview2,http://purl.obolibrary.org/obo/EUPATH_0047880,'Marital dissolution or separation,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
89,interview2::int_2_q15b___10,interview2,,Side effects,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,'Reason for discontinuing recent FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
90,interview2::int_2_q15b___11,interview2,http://purl.obolibrary.org/obo/EUPATH_0047877,'Inconvenient to use,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
91,interview2::int_2_q15b___77,interview2,http://purl.obolibrary.org/obo/EUPATH_0047881,Other,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
92,interview2::int_2_q15b___88,interview2,,Don't know/Don't remember,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,'Reason for discontinuing recent FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
93,interview2::int_2_q15b___99,interview2,,Refused to answer,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,'Reason for discontinuing recent FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
94,interview2::int_2_q15b_other,interview2,,Other reason for discontinuing FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
95,interview2::int_2_q16,interview2,,Initiated FP method after leaving delivery facility,"Between the time you left the facility for your childbirth stay and now, have you initiated a family planning method?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"Between the time you left the facility for your childbirth stay and now, have you initiated a family planning method?","0 No (La)
1 Yes (Ndio)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Reason for not receiving FP method,Why did you not receive a family planning method since giving birth?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,yes,,,,,,,,,,,
96,interview2::int_2_q17___1,interview2,http://purl.obolibrary.org/obo/EUPATH_0047870,Wanted to become pregnant,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
97,interview2::int_2_q17___2,interview2,http://purl.obolibrary.org/obo/EUPATH_0047869,Became pregnant,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
98,interview2::int_2_q17___3,interview2,http://purl.obolibrary.org/obo/EUPATH_0047868,Infrequent sex,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
99,interview2::int_2_q17___4,interview2,http://purl.obolibrary.org/obo/EUPATH_0047871,Partner opposed,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
100,interview2::int_2_q17___5,interview2,http://purl.obolibrary.org/obo/EUPATH_0047873,Wanted more effective method,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
101,interview2::int_2_q17___6,interview2,,Health concerns,,Participant,,Reason for not receiving FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
102,interview2::int_2_q17___7,interview2,http://purl.obolibrary.org/obo/EUPATH_0047875,Lack of access,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
103,interview2::int_2_q17___8,interview2,http://purl.obolibrary.org/obo/EUPATH_0047876,Costs too much,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
104,interview2::int_2_q17___9,interview2,http://purl.obolibrary.org/obo/EUPATH_0047880,'Marital dissolution or separation,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
105,interview2::int_2_q17___10,interview2,,Side effects,,Participant,,Reason for not receiving FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
106,interview2::int_2_q17___11,interview2,http://purl.obolibrary.org/obo/EUPATH_0047877,'Inconvenient to use,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
107,interview2::int_2_q17___77,interview2,http://purl.obolibrary.org/obo/EUPATH_0047881,Other,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
108,interview2::int_2_q17___88,interview2,,Don't know/Don't remember,,Participant,,Reason for not receiving FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
109,interview2::int_2_q17___99,interview2,,Refused to answer,,Participant,,Reason for not receiving FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
110,interview2::int_q17_other,interview2,,Other reason for not receiving FP method specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,FP method started after leaving delivery facility,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,,,,,,,,,
111,interview2::int_2_q18a1___1,interview2,,Combined pill,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
112,interview2::int_2_q18a1___2,interview2,,Progestin only pill,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
113,interview2::int_2_q18a1___3,interview2,,Male condom,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
114,interview2::int_2_q18a1___4,interview2,,Female condom,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
115,interview2::int_2_q18a1___5,interview2,,IUD,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
116,interview2::int_2_q18a1___6,interview2,,Injectables,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
117,interview2::int_2_q18a1___7,interview2,,Implant,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
118,interview2::int_2_q18a1___8,interview2,,Breastfeeding/LAM,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
119,interview2::int_2_q18a1___9,interview2,,Male sterilization,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
120,interview2::int_2_q18a1___10,interview2,,Female sterilization,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
121,interview2::int_2_q18a1___11,interview2,,Emergency contraception,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
122,interview2::int_2_q18a1___88,interview2,,Don't know/don't remember,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
123,interview2::int_2_q18a1___77,interview2,,Other,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
124,interview2::int_2_q18a1___99,interview2,,Refused to answer,,Participant,,FP method started after leaving delivery facility,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
125,interview2::int_2_q18a1_other,interview2,,Other FP method started after leaving delivery facility,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
126,interview2::int_2_q18a2_month,interview2,,When FP method was started after leaving facility,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,When did you start using this method? How many months or weeks ago,,variable,,,,,PPFP Choices KenyaPP,months,,,,,,,
127,interview2::int_2_q18a2_weeks,interview2,,When FP method was started after leaving facility,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,When did you start using this method? How many months or weeks ago,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
128,interview2::int_2_q18b,interview2,,FP method used first,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,What method did you start using first?,"1 Combined pill (Tembe ya Pamoja)
2 Progestine only pill (Tembe ya Projestroni Pekee)
3 Male condom (Mpira wa wanaume)
4 Female condom (Mpira wa wanawake)
5 IUD
6 Injectables (Sindano)
7 Implant (Kipandikizi)
8 Breastfeeding/LAM (Kunyonyesha/LAM)
9 Male sterilization (Ku 10 Female sterilization 11 Emergency cont 88 Don't know/Don't remember 77 Other 99 Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,How to use breastfeeding to prevent pregnancy,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,,,,,,,,,
130,interview2::int_2_q18c___0,interview2,,Breastfeeding ,,Participant,,,Can you tell me what you mean when you say you use lam? Please tell me how lam must be performed as a family planning method.,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
131,interview2::int_2_q18c___1,interview2,,Infant is <6 months old,,Participant,,,Can you tell me what you mean when you say you use lam? Please tell me how lam must be performed as a family planning method.,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
132,interview2::int_2_q18c___2,interview2,,Menses not returned,,Participant,,,Can you tell me what you mean when you say you use lam? Please tell me how lam must be performed as a family planning method.,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
133,interview2::int_2_q18c___3,interview2,,Exclusively breastfeeding,,Participant,,,Can you tell me what you mean when you say you use lam? Please tell me how lam must be performed as a family planning method.,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
134,interview2::int_2_q18c___77,interview2,,Other,,,,,Can you tell me what you mean when you say you use lam? Please tell me how lam must be performed as a family planning method.,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
135,interview2::int_2_q18c___99,interview2,,Refused to answer,,,,,Can you tell me what you mean when you say you use lam? Please tell me how lam must be performed as a family planning method.,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
137,interview2::int_2_q19a,interview2,,Where receive FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Where did you get this method?,"1 Hospital (I went to the hospital for a FP method) (Nilienda hospitalini kupata mbinu ya upangaji uzazi)
2 Clinic (I went to the clinic for a FP method) (Nilienda kliniki kupata mbinu ya upangaji uzazi)
3 Pharmacy (Duka la dawa)
4 Community health worker (I went to the CHW for a FP method) (Nilienda kwa mhudumu wa afya ya jamii kupata mbinu ya upangaji uzazi )
6 Infant welfare visits (Ziara ya ukuaji wa watoto)
7 Infant immunization visits (Ziara ya chanjo za watoto)
8 Postnatal care check (Maangalizi ya malezi ya baada ya kujifungua)
77 Other (Nyingine)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",variable,,yes,,,PPFP Choices KenyaPP,,,,,,,,
138,interview2::int_2_q19a_other,interview2,,Other place to receive FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,yes,,,PPFP Choices KenyaPP,,,,,,,,
139,interview2::int_2_q19b,interview2,,Received FP at birth facility,Was this at the same facility where you gave birth?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Was this at the same facility where you gave birth?,"0 No (La)
1 Yes (Ndio)
99 Refused to answe",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
140,interview2::int_2_q20,interview2,,Still using FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Are you still using this method?,"0 No (La)
1 Yes (Ndio)
99 Refused to answer",variable,,yes,,,PPFP Choices KenyaPP,,,,,,,,
,,,http://purl.obolibrary.org/obo/EUPATH_0047867,'Reason for discontinuing recent FP method,,Participant,,,,,multifilter,,yes,,,,,,,,,,,
141,interview2::int_2_q21___1,interview2,http://purl.obolibrary.org/obo/EUPATH_0047870,Wanted to become pregnant,,Participant,,,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
142,interview2::int_2_q21___2,interview2,http://purl.obolibrary.org/obo/EUPATH_0047869,Became pregnant,,Participant,,,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
143,interview2::int_2_q21___3,interview2,http://purl.obolibrary.org/obo/EUPATH_0047868,Infrequent sex,,Participant,,,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
144,interview2::int_2_q21___4,interview2,http://purl.obolibrary.org/obo/EUPATH_0047871,'Partner opposed,,Participant,,,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
145,interview2::int_2_q21___5,interview2,http://purl.obolibrary.org/obo/EUPATH_0047873,'Wanted more effective method,,Participant,,,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
146,interview2::int_2_q21___6,interview2,,Health concerns,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,'Reason for discontinuing recent FP method,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
147,interview2::int_2_q21___7,interview2,http://purl.obolibrary.org/obo/EUPATH_0047875,Lack of access,,Participant,,,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
148,interview2::int_2_q21___8,interview2,http://purl.obolibrary.org/obo/EUPATH_0047876,'Costs too much,,Participant,,,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
149,interview2::int_2_q21___9,interview2,http://purl.obolibrary.org/obo/EUPATH_0047880,'Marital dissolution or separation,,Participant,,,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
150,interview2::int_2_q21___10,interview2,,Side effects,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,'Reason for discontinuing recent FP method,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
151,interview2::int_2_q21___11,interview2,http://purl.obolibrary.org/obo/EUPATH_0047877,'Inconvenient to use,,Participant,,,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
152,interview2::int_2_q21___77,interview2,http://purl.obolibrary.org/obo/EUPATH_0047881,Other,,Participant,,,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
153,interview2::int_2_q21___88,interview2,,Don't know/don't remember,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,'Reason for discontinuing recent FP method,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
154,interview2::int_2_q21___99,interview2,,Refused to answer,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,'Reason for discontinuing recent FP method,Why did you stop using this method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
155,interview2::int_2_q21_other,interview2,,Other reason for discontinuing FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,yes,,,PPFP Choices KenyaPP,,,,,,,,
156,interview2::int_2_q22,interview2,,Different FP method after second method,Did you start using a different method of family planning after stopping this second method?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Did you start using a different method of family planning after stopping this second method?,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Method started after second method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,,,,,,,,,
