IRI,label,clinEpi_label,definition,category,parentIRI,parentLabel,termType,unitLabel,unitIRI,replaces
http://purl.obolibrary.org/obo/VEuGEO_0006038,Natitingou,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025696,Naula,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0035253,Navodari,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021332,Navsari,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033105,Nawae,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0003987,Nawur,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021617,Nayagarh,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006107,Nayala,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049755,Nchelenge,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0024530,Ndhiwa,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0024580,Ndia,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013478,Ndian,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049742,Ndola,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013847,Nechí,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030197,Nederweert,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0037107,Negresti,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0035254,Negru Voda,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0014400,Neiva,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039590,Nekouzskiy rayon,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0037753,Nemanskiy rayon,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0038424,Nenetskiy AOk,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006231,Nesebar,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0015549,Neumünster,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005741,Neunkirchen (Austria),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0015497,Neuwied,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045035,Nevada (California (United States)),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0046781,New Hanover,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018577,Newcastle upon Tyne,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013762,Ngabé,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013763,Ngamaba,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0012468,Ngamiland East,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0012469,Ngamiland West,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0043679,Ngara,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039866,Nggosi,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0048950,Nghi Lộc,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013460,Ngo Ketunjia,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039667,Ngororero,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0048848,Nha Trang,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0028426,Nhamatanda,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025272,Nhommalath,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0048651,Nhơn Trạch,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049133,Như Xuân,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0027866,Niafunké,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029090,Niamey (Niamey),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018986,Niamina Dankunku,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018987,Niamina East,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018988,Niamina West,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018990,Nianija,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021133,Nias Barat,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021134,Nias Selatan,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021135,Nias Utara,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0028453,Nicoadala,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021179,Nicobar Islands,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0000950,Nicosia (Cyprus),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0019059,Niefang,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030474,Nieuwerkerk aan den IJssel,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006324,Nikopol,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0022069,Nikshahr,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0020393,Nin,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013382,Ningbo,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0027852,Niono,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033120,Nipa-Kutubu,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0007738,Niquelândia,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033900,Nisa,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033333,Nisko,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0010315,Niterói,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0040657,Nitra,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0043059,Nizip,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0000893,Njazídja,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029190,Njikoka,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029378,Nkanu East,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0028703,Nkhotakota Boma,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0041206,Nkilongo,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018803,Nkoranza,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018892,Nkwanta,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029192,NnewiSou,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0027321,Nogales (Sonora),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0012525,Nola,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0042110,Non Khun,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025319,Nong,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0042273,Nong Chang,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0042086,Nong Saeng (Saraburi),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0041932,Nong Ya Plong,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025041,Nonsan,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030032,Noordenveld,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0040919,Nordanstig,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0015550,Nordfriesland,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0015370,Nordwestmecklenburg,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018578,Norfolk (United Kingdom),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0041003,Norrköping,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0041059,Norrtälje,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0003027,North (Singapore),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021839,North 24 Parganas,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0019081,North Aegean,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039679,North al Gazera,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033044,North Bougainville,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033124,North Fly,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021309,North Goa,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0024645,North Imenti,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049225,North Santo,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018284,North Shewa (Oromia),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018580,North Somerset,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021732,North Tripura,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049204,North West Malekula,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0003028,North-East (Singapore),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018327,Northern Ostrobothnia,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005362,Northern Peninsula Area,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025881,Nossa Senhora do Carmo,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018586,Nottinghamshire,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0028486,Nouakchott (Nouakchott),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006146,Noumbiel,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029067,Nouméa,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013468,Noun,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0010317,Nova Iguaçu,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0019919,Nova Kapela,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0009179,Nova Timboteua,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0040388,Novi Sad,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0020394,Novigrad (Zadarska),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006886,Novo Airão,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0009181,Novo Repartimento,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0020247,Novska,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
