colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
5,fida_not_started_visit_reason,raw_fida_follow_up,keep,,,Reason for not starting visit:,1,,,,NA,raw_fida_follow_up::fida_not_started_visit_reason,BetterBirth,fida_not_started_visit_reason,int,NA,NA,NA,1 to 4,4,0,NA
6,fida_comment,raw_fida_follow_up,discard,,,ALWAYS NULL; comments made by the FIDA,0,,,,NA,raw_fida_follow_up::fida_comment,BetterBirth,fida_comment,lgl,NA,NA,NA,n/a,0,0,NA
7,fida_response_person,raw_fida_follow_up,keep,,,Responses received from:,1,,,,NA,raw_fida_follow_up::fida_response_person,BetterBirth,fida_response_person,int,1,NA,NA,0 to 3,3,0,NA
8,fida_consent_response,raw_fida_follow_up,discard,,,Do you agree that we can continue?,1,,,,NA,raw_fida_follow_up::fida_consent_response,BetterBirth,fida_consent_response,int,1,NA,NA,0 to 1,2,0,NA
9,fida_delivery_type,raw_fida_follow_up,keep,,,Type of Delivery,1,,,,NA,raw_fida_follow_up::fida_delivery_type,BetterBirth,fida_delivery_type,int,NA,NA,NA,1 to 99,3,0,NA
10,fida_delivery_date,raw_fida_follow_up,keep,,,Date of Delivery,0,,,,NA,raw_fida_follow_up::fida_delivery_date,BetterBirth,fida_delivery_date,chr,10/26/16,date?,%Y-%m-%d,>10 unique values,200,0.934246575,NA
11,fida_num_of_births,raw_fida_follow_up,keep,,,How many babies were born during this delivery (including those who were not born alive)?,0,,,,NA,raw_fida_follow_up::fida_num_of_births,BetterBirth,fida_num_of_births,int,NA,NA,NA,1 to 2,2,0,NA
12,fida_baby_alive_at_discharge,raw_fida_follow_up,keep,,,Baby alive leaving facility or referral facility?,1,,,,NA,raw_fida_follow_up::fida_baby_alive_at_discharge,BetterBirth,fida_baby_alive_at_discharge,int,1,NA,NA,0 to 1,2,0,NA
13,fida_num_stillborn_dead_babies,raw_fida_follow_up,keep,,,Number Babies Dead at facility or referral facility,1,,,,NA,raw_fida_follow_up::fida_num_stillborn_dead_babies,BetterBirth,fida_num_stillborn_dead_babies,int,NA,NA,NA,0 to 2,3,0,NA
14,fida_maternal_death_occurred,raw_fida_follow_up,keep,,,How is the mother's health?,1,,,,NA,raw_fida_follow_up::fida_maternal_death_occurred,BetterBirth,fida_maternal_death_occurred,int,NA,NA,NA,0 to 1,2,0,NA
15,fida_maternal_death_7days,raw_fida_follow_up,keep,,,Did the death occur within 7 days after delivery?,1,,,,NA,raw_fida_follow_up::fida_maternal_death_7days,BetterBirth,fida_maternal_death_7days,int,NA,NA,NA,1 to 1,1,0,NA
16,fida_baby1_death,raw_fida_follow_up,keep,,,How is the baby's health?,1,,,,NA,raw_fida_follow_up::fida_baby1_death,BetterBirth,fida_baby1_death,int,0,NA,NA,0 to 1,2,0,NA
17,fida_baby1_death_7days,raw_fida_follow_up,keep,,,Did the death occur within 7 days after delivery?,1,,,,NA,raw_fida_follow_up::fida_baby1_death_7days,BetterBirth,fida_baby1_death_7days,int,NA,NA,NA,0 to 1,2,0,NA
18,fida_baby2_death,raw_fida_follow_up,keep,,,How is the baby's health (Baby 2)?,1,,,,NA,raw_fida_follow_up::fida_baby2_death,BetterBirth,fida_baby2_death,int,NA,NA,NA,0 to 1,2,0,NA
19,fida_baby2_death_7days,raw_fida_follow_up,keep,,,Did the death occur within 7 days after delivery (Baby 2)?,1,,,,NA,raw_fida_follow_up::fida_baby2_death_7days,BetterBirth,fida_baby2_death_7days,int,NA,NA,NA,1 to 1,1,0,NA
20,fida_baby3_death,raw_fida_follow_up,keep,,,How is the baby's health (Baby 3)?,1,,,,NA,raw_fida_follow_up::fida_baby3_death,BetterBirth,fida_baby3_death,lgl,NA,NA,NA,n/a,0,0,NA
21,fida_baby3_death_7days,raw_fida_follow_up,keep,,,Did the death occur within 7 days after delivery (Baby 3)?,1,,,,NA,raw_fida_follow_up::fida_baby3_death_7days,BetterBirth,fida_baby3_death_7days,lgl,NA,NA,NA,n/a,0,0,NA
22,fida_fits,raw_fida_follow_up,keep,,,Fits/Seizure during or after delivery at any time up until now,1,,,,NA,raw_fida_follow_up::fida_fits,BetterBirth,fida_fits,int,0,NA,NA,0 to 3,3,0,NA
23,fida_fits_7days,raw_fida_follow_up,keep,,,Did the seizure occur within 7 days after delivery?,1,,,,NA,raw_fida_follow_up::fida_fits_7days,BetterBirth,fida_fits_7days,int,NA,NA,NA,0 to 1,2,0,NA
24,fida_loss_consciousness,raw_fida_follow_up,keep,,,Loss of consciousness for > 1 hours during or after delivery at any time up until now?,1,,,,NA,raw_fida_follow_up::fida_loss_consciousness,BetterBirth,fida_loss_consciousness,int,0,NA,NA,0 to 2,3,0,NA
25,fida_loss_consciousness_7days,raw_fida_follow_up,keep,,,Did this unconsciousness occur within 7 days after delivery?,1,,,,NA,raw_fida_follow_up::fida_loss_consciousness_7days,BetterBirth,fida_loss_consciousness_7days,int,NA,NA,NA,0 to 1,2,0,NA
26,fida_loss_consciousness_conf,raw_fida_follow_up,keep,,,Reconfirm that unconsciousness was for at least an hour,1,,,,NA,raw_fida_follow_up::fida_loss_consciousness_conf,BetterBirth,fida_loss_consciousness_conf,int,NA,NA,NA,0 to 2,3,0,NA
27,fida_fever,raw_fida_follow_up,keep,,,Fever during or after delivery at any time up until now?,1,,,,NA,raw_fida_follow_up::fida_fever,BetterBirth,fida_fever,int,1,NA,NA,0 to 2,3,0,NA
28,fida_fever_smelly_discharge,raw_fida_follow_up,keep,,,Did this fever come with a smelly vaginal discharge?,1,,,,NA,raw_fida_follow_up::fida_fever_smelly_discharge,BetterBirth,fida_fever_smelly_discharge,int,0,NA,NA,0 to 2,3,0,NA
29,fida_fever_7days,raw_fida_follow_up,keep,,,Did the fever occur within 7 days after delivery?,1,,,,NA,raw_fida_follow_up::fida_fever_7days,BetterBirth,fida_fever_7days,int,NA,NA,NA,0 to 1,2,0,NA
30,fida_transfusion,raw_fida_follow_up,keep,,,Receive a blood transfusion during or after delivery at any time up until now?,1,,,,NA,raw_fida_follow_up::fida_transfusion,BetterBirth,fida_transfusion,int,0,NA,NA,0 to 1,2,0,NA
31,fida_transfusion_7days,raw_fida_follow_up,keep,,,Did the blood transfusion occur within 7 days after delivery?,1,,,,NA,raw_fida_follow_up::fida_transfusion_7days,BetterBirth,fida_transfusion_7days,int,NA,NA,NA,0 to 1,2,0,NA
32,fida_hysterectomy,raw_fida_follow_up,keep,,,Have an operation to remove her uterus or womb at any time after delivery up until now?,1,,,,NA,raw_fida_follow_up::fida_hysterectomy,BetterBirth,fida_hysterectomy,int,0,NA,NA,0 to 1,2,0,NA
33,fida_hysterectomy_7days,raw_fida_follow_up,keep,,,Did the operation occur within 7 days after delivery?,1,,,,NA,raw_fida_follow_up::fida_hysterectomy_7days,BetterBirth,fida_hysterectomy_7days,int,NA,NA,NA,1 to 1,1,0,NA
34,fida_stroke,raw_fida_follow_up,keep,,,Have a stroke (paralysis) during or after delivery at any time up until now?,1,,,,NA,raw_fida_follow_up::fida_stroke,BetterBirth,fida_stroke,int,0,NA,NA,0 to 2,3,0,NA
35,fida_stroke_7days,raw_fida_follow_up,keep,,,Did the stroke occur within 7 days after delivery?,1,,,,NA,raw_fida_follow_up::fida_stroke_7days,BetterBirth,fida_stroke_7days,int,NA,NA,NA,1 to 1,1,0,NA
36,fida_bleeding,raw_fida_follow_up,keep,,,Lot of bleeding during or after delivery at any time up until now?,1,,,,NA,raw_fida_follow_up::fida_bleeding,BetterBirth,fida_bleeding,int,0,NA,NA,0 to 3,4,0,NA
37,fida_bleeding_amount,raw_fida_follow_up,keep,,,"Did the blood wet her clothes, the bed, or the floor?",1,,,,NA,raw_fida_follow_up::fida_bleeding_amount,BetterBirth,fida_bleeding_amount,int,NA,NA,NA,0 to 1,2,0,NA
38,fida_bleeding_7days,raw_fida_follow_up,keep,,,Did this bleeding occur within 7 days after delivery?,1,,,,NA,raw_fida_follow_up::fida_bleeding_7days,BetterBirth,fida_bleeding_7days,int,NA,NA,NA,0 to 1,2,0,NA
39,fida_baby_return,raw_fida_follow_up,keep,,,"After the baby left the facility to go home, did anyone have to bring the baby back to a health care facility because of a problem?",1,,,,NA,raw_fida_follow_up::fida_baby_return,BetterBirth,fida_baby_return,int,0,NA,NA,0 to 3,3,0,NA
40,fida_baby_return_7days,raw_fida_follow_up,keep,,,Did this visit to a health care facility occur within 7 days of delivery?,1,,,,NA,raw_fida_follow_up::fida_baby_return_7days,BetterBirth,fida_baby_return_7days,int,NA,NA,NA,0 to 1,2,0,NA
41,fida_mother_return,raw_fida_follow_up,keep,,,"After the mother left the facility, did she have to go back to a health care facility because of a problem?",1,,,,NA,raw_fida_follow_up::fida_mother_return,BetterBirth,fida_mother_return,int,0,NA,NA,0 to 1,2,0,NA
42,fida_mother_return_7days,raw_fida_follow_up,keep,,,Did she have to visit the health care facility within 7 days of delivery?,1,,,,NA,raw_fida_follow_up::fida_mother_return_7days,BetterBirth,fida_mother_return_7days,int,NA,NA,NA,0 to 1,2,0,NA
43,fida_patient_facility_satis,raw_fida_follow_up,keep,,,How satisfied are you with the care you received at this facility?,1,,,,NA,raw_fida_follow_up::fida_patient_facility_satis,BetterBirth,fida_patient_facility_satis,int,2,NA,NA,1 to 4,4,0,NA
44,fida_patient_recommend_fac,raw_fida_follow_up,keep,,,How likely are you to recommend this facility to your friends or family for their delivery?,1,,,,NA,raw_fida_follow_up::fida_patient_recommend_fac,BetterBirth,fida_patient_recommend_fac,int,2,NA,NA,1 to 4,4,0,NA
45,fida_pexp_danger_signs_resp,raw_fida_follow_up,keep,,,"Before you left the hospital, were you told to look for complications for which you should seek medical help? (Listen for respondent to mention any of the acceptable danger signs listed for mother or for baby)",1,,,,NA,raw_fida_follow_up::fida_pexp_danger_signs_resp,BetterBirth,fida_pexp_danger_signs_resp,int,0,NA,NA,0 to 2,3,0,NA
46,form_id,raw_fida_follow_up,discard,,,primary key of the Commcare form,NA,,,,NA,raw_fida_follow_up::form_id,BetterBirth,form_id,int,595600,NA,NA,593328 to 657249,4015,0,duplicated variable
47,site_id,raw_fida_follow_up,discard,,,foreign key to dim_sites,0,,,,NA,raw_fida_follow_up::site_id,BetterBirth,site_id,int,424,NA,NA,100 to 642,118,0,duplicated variable
48,arm_name,raw_fida_follow_up,keep,,,which arm the site is in (control; intervention),0,,,,NA,raw_fida_follow_up::arm_name,BetterBirth,arm_name,chr,control,NA,NA,"control, intervention",2,0,duplicated variable
49,pair_name,raw_fida_follow_up,keep,,,pair to which the site belongs,NA,,,,NA,raw_fida_follow_up::pair_name,BetterBirth,pair_name,chr,P3-P39,NA,NA,>10 unique values,60,0,duplicated variable
1,username,raw_fida_tl_facility_survey,discard,,,Commcare user who entered form,NA,,,,NA,raw_fida_tl_facility_survey::username,BetterBirth,username,int,47,NA,NA,1 to 219,38,0,duplicated variable
2,received,raw_fida_tl_facility_survey,discard,,,"when the form with data was received; if multiple follow-up streams, this is the latest one",0,,,,NA,raw_fida_tl_facility_survey::received,BetterBirth,received,chr,8/12/15 8:10,NA,NA,>10 unique values,601,0,duplicated variable
3,fitl_fs_current_site_confirm,raw_fida_tl_facility_survey,discard,,,"Facility survey for: <output value=""instance('casedb')/casedb/case[@case_type = 'facility'][@status = 'open'][facility_id = #form/facility_id]/case_name"" /> (<output value=""#form/facility_id"" />)",1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_current_site_confirm,BetterBirth,fitl_fs_current_site_confirm,int,1,NA,NA,1 to 1,1,0,NA
4,fitl_fs_observation_date,raw_fida_tl_facility_survey,keep,,,1.e. Date of observation,0,,,,NA,raw_fida_tl_facility_survey::fitl_fs_observation_date,BetterBirth,fitl_fs_observation_date,chr,3/17/15,date?,%Y-%m-%d,>10 unique values,233,0,NA
5,fitl_fs_facility_upgraded,raw_fida_tl_facility_survey,keep,,,1.f. Has facility recently been upgraded?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_facility_upgraded,BetterBirth,fitl_fs_facility_upgraded,int,0,NA,NA,0 to 1,2,0,NA
6,fitl_fs_facility_funct_as_upgr,raw_fida_tl_facility_survey,keep,,,"1.g. If yes, is facility functioning in upgraded capacity?",1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_facility_funct_as_upgr,BetterBirth,fitl_fs_facility_funct_as_upgr,int,NA,NA,NA,0 to 1,2,0,NA
7,fitl_fs_number_of_ba,raw_fida_tl_facility_survey,keep,,,"1.h. How many Birth attendants (ANMs, staff nurse, LMO) are on staff at the facility?",0,,,,NA,raw_fida_tl_facility_survey::fitl_fs_number_of_ba,BetterBirth,fitl_fs_number_of_ba,int,5,NA,NA,2 to 15,13,0,NA
8,fitl_fs_facility_has_new_ba,raw_fida_tl_facility_survey,keep,,,"1.i. Have any new Birth Attendants (ANMs, staff nurse, LMO) joined in the last 3 months?",1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_facility_has_new_ba,BetterBirth,fitl_fs_facility_has_new_ba,int,0,NA,NA,0 to 1,2,0,NA
9,fitl_fs_number_of_new_ba,raw_fida_tl_facility_survey,keep,,,"1.j. How many new Birth Attendants (ANMs, staff nurse, LMO) joined in the last 3 months?",0,,,,NA,raw_fida_tl_facility_survey::fitl_fs_number_of_new_ba,BetterBirth,fitl_fs_number_of_new_ba,int,NA,NA,NA,1 to 6,6,0,NA
10,fitl_fs_recent_sba_training,raw_fida_tl_facility_survey,keep,,,1.k. Has there been any SBA training for facility staff in the past 3 months?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_recent_sba_training,BetterBirth,fitl_fs_recent_sba_training,int,0,NA,NA,0 to 1,2,0,NA
11,fitl_fs_csections_performed,raw_fida_tl_facility_survey,keep,,,1.l. Did this facility perform any c-sections in the last 3 months? (consider the last 3 full months),1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_csections_performed,BetterBirth,fitl_fs_csections_performed,int,0,NA,NA,0 to 1,2,0,NA
12,fitl_fs_blood_trans_performed,raw_fida_tl_facility_survey,keep,,,1.m. Did this facility perform any blood transfusions in the last 3 months? (consider the last 3 full months),1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_blood_trans_performed,BetterBirth,fitl_fs_blood_trans_performed,int,0,NA,NA,0 to 1,2,0,NA
13,fitl_fs_activ_at_fac_tsu_qi,raw_fida_tl_facility_survey,keep,,,1.n. Are any of the following going on in the facility? (circle all that apply) -> TSU QI Program,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_activ_at_fac_tsu_qi,BetterBirth,fitl_fs_activ_at_fac_tsu_qi,int,0,NA,NA,0 to 1,2,0,NA
14,fitl_fs_activ_at_fac_other_qi,raw_fida_tl_facility_survey,keep,,,1.n. Are any of the following going on in the facility? (circle all that apply) -> Other QI Program,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_activ_at_fac_other_qi,BetterBirth,fitl_fs_activ_at_fac_other_qi,int,0,NA,NA,0 to 1,2,0,NA
15,fitl_fs_activ_at_fac_other_res,raw_fida_tl_facility_survey,keep,,,1.n. Are any of the following going on in the facility? (circle all that apply) -> Other Research Study,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_activ_at_fac_other_res,BetterBirth,fitl_fs_activ_at_fac_other_res,int,0,NA,NA,0 to 1,2,0,NA
16,fitl_fs_activ_at_fac_none,raw_fida_tl_facility_survey,keep,,,1.n. Are any of the following going on in the facility? (circle all that apply) -> None,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_activ_at_fac_none,BetterBirth,fitl_fs_activ_at_fac_none,int,1,NA,NA,0 to 1,2,0,NA
17,fitl_fs_childbirth_cklist_in_use,raw_fida_tl_facility_survey,keep,,,1.o. Is a Childbirth Checklist already being used in the facility?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_childbirth_cklist_in_use,BetterBirth,fitl_fs_childbirth_cklist_in_use,int,0,NA,NA,0 to 1,2,0,NA
18,fitl_fs_electricity_in_lab_ward,raw_fida_tl_facility_survey,keep,,,1.p. Is there electricity in the labor and delivery room the day of your visit?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_electricity_in_lab_ward,BetterBirth,fitl_fs_electricity_in_lab_ward,int,0,NA,NA,0 to 1,2,0,NA
19,fitl_facility_notes,raw_fida_tl_facility_survey,discard,,,ALWAYS NULL; comments made by the FIDA-TL,0,,,,NA,raw_fida_tl_facility_survey::fitl_facility_notes,BetterBirth,fitl_facility_notes,lgl,NA,NA,NA,n/a,0,0,NA
20,fitl_fs_cord_tie_available,raw_fida_tl_facility_survey,keep,,,2.a. Cord tie / clamp available?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_cord_tie_available,BetterBirth,fitl_fs_cord_tie_available,int,1,NA,NA,0 to 1,2,0,NA
21,fitl_fs_clean_blade_available,raw_fida_tl_facility_survey,keep,,,2.b. Clean blade / scissor available?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_clean_blade_available,BetterBirth,fitl_fs_clean_blade_available,int,1,NA,NA,0 to 1,2,0,NA
22,fitl_fs_clean_towel_available,raw_fida_tl_facility_survey,keep,,,2.c. Clean towel available?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_clean_towel_available,BetterBirth,fitl_fs_clean_towel_available,int,0,NA,NA,0 to 1,2,0,NA
23,fitl_fs_exist_of_delivery_tray,raw_fida_tl_facility_survey,keep,,,2.d. Existence of delivery tray?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_exist_of_delivery_tray,BetterBirth,fitl_fs_exist_of_delivery_tray,int,1,NA,NA,0 to 1,2,0,NA
24,fitl_fs_labeled_newborn_corner,raw_fida_tl_facility_survey,keep,,,2.e. Labeled Newborn Corner?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_labeled_newborn_corner,BetterBirth,fitl_fs_labeled_newborn_corner,int,1,NA,NA,0 to 1,2,0,NA
25,fitl_fs_working_neonatal_bag,raw_fida_tl_facility_survey,keep,,,2.f. Neonatal ambu bag & mask available and working?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_working_neonatal_bag,BetterBirth,fitl_fs_working_neonatal_bag,int,1,NA,NA,0 to 1,2,0,NA
26,fitl_fs_oxygen_cylinder_working,raw_fida_tl_facility_survey,keep,,,2.g. Oxygen cylinder/concentrator available and working?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_oxygen_cylinder_working,BetterBirth,fitl_fs_oxygen_cylinder_working,int,1,NA,NA,0 to 1,2,0,NA
27,fitl_fs_suction_machine_working,raw_fida_tl_facility_survey,keep,,,2.h. Suction machine available and working?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_suction_machine_working,BetterBirth,fitl_fs_suction_machine_working,int,1,NA,NA,0 to 1,2,0,NA
28,fitl_fs_mucus_extractor_working,raw_fida_tl_facility_survey,keep,,,2.i. Mucus extractor available and working?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_mucus_extractor_working,BetterBirth,fitl_fs_mucus_extractor_working,int,1,NA,NA,0 to 1,2,0,NA
29,fitl_fs_baby_weigh_scale_working,raw_fida_tl_facility_survey,keep,,,2.j. Baby weighing scale available and working?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_baby_weigh_scale_working,BetterBirth,fitl_fs_baby_weigh_scale_working,int,1,NA,NA,0 to 1,2,0,NA
30,fitl_fs_baby_warmer_working,raw_fida_tl_facility_survey,keep,,,2.k. Baby warmer / radiant warmer available and working?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_baby_warmer_working,BetterBirth,fitl_fs_baby_warmer_working,int,1,NA,NA,0 to 1,2,0,NA
31,fitl_fs_antibiotics_mother,raw_fida_tl_facility_survey,keep,,,3.a. Antibiotics for mother available and not expired?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_antibiotics_mother,BetterBirth,fitl_fs_antibiotics_mother,int,1,NA,NA,0 to 1,2,0,NA
32,fitl_fs_antibiotics_baby,raw_fida_tl_facility_survey,keep,,,3.b. Antibiotics for baby available and not expired?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_antibiotics_baby,BetterBirth,fitl_fs_antibiotics_baby,int,0,NA,NA,0 to 1,2,0,NA
33,fitl_fs_vitamin_k,raw_fida_tl_facility_survey,keep,,,3.c. Inj. Vitamin K available and not expired?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_vitamin_k,BetterBirth,fitl_fs_vitamin_k,int,0,NA,NA,0 to 1,2,0,NA
34,fitl_fs_bcg,raw_fida_tl_facility_survey,keep,,,3.d. BCG vaccine available and not expired?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_bcg,BetterBirth,fitl_fs_bcg,int,1,NA,NA,0 to 1,2,0,NA
35,fitl_fs_polio,raw_fida_tl_facility_survey,keep,,,3.e. Polio vaccine available and not expired?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_polio,BetterBirth,fitl_fs_polio,int,1,NA,NA,0 to 1,2,0,NA
36,fitl_fs_hepb,raw_fida_tl_facility_survey,keep,,,3.f. Hepatitis B vaccine available and not expired?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_hepb,BetterBirth,fitl_fs_hepb,int,0,NA,NA,0 to 1,2,0,NA
37,fitl_fs_nevirapine_mother,raw_fida_tl_facility_survey,keep,,,3.g. Nevirapine mother vaccine available and not expired?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_nevirapine_mother,BetterBirth,fitl_fs_nevirapine_mother,int,0,NA,NA,0 to 1,2,0,NA
38,fitl_fs_nevirapine_baby,raw_fida_tl_facility_survey,keep,,,3.h. Nevirapine baby vaccine available and not expired?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_nevirapine_baby,BetterBirth,fitl_fs_nevirapine_baby,int,0,NA,NA,0 to 1,2,0,NA
39,fitl_fs_hiv_testing_kit,raw_fida_tl_facility_survey,keep,,,3.i. HIV testing kit available and not expired?,1,,,,NA,raw_fida_tl_facility_survey::fitl_fs_hiv_testing_kit,BetterBirth,fitl_fs_hiv_testing_kit,int,0,NA,NA,0 to 1,2,0,NA
