IRI	label	display label
http://purl.obolibrary.org/obo/OBI_0003257	nasopharyngeal or oropharyngeal swab microbiology datum	
http://purl.obolibrary.org/obo/OBI_0002606	nasopharyngeal swab specimen	
http://purl.obolibrary.org/obo/UBERON_0001728	nasopharynx	
http://purl.obolibrary.org/obo/ENVO_00000009	national geopolitical entity	Country
http://purl.obolibrary.org/obo/CL_0000003	native cell	
http://purl.obolibrary.org/obo/HP_0002018	Nausea	Nausea
http://purl.obolibrary.org/obo/HP_0002017	Nausea and vomiting	
http://purl.obolibrary.org/obo/NCBITaxon_51031	Necator americanus	
http://purl.obolibrary.org/obo/NCBITaxon_2497569	Negarnaviricota	
http://purl.obolibrary.org/obo/EUPATH_0000489	negative blood smear and negative LAMP	
http://purl.obolibrary.org/obo/CIDO_0000437	negative COVID-19 diagnosis conclusion	
http://purl.obolibrary.org/obo/NCBITaxon_482	Neisseria	
http://purl.obolibrary.org/obo/NCBITaxon_487	Neisseria meningitidis	
http://purl.obolibrary.org/obo/NCBITaxon_481	Neisseriaceae	
http://purl.obolibrary.org/obo/NCBITaxon_7148	Nematocera	
http://purl.obolibrary.org/obo/NCBITaxon_6231	Nematoda	
http://purl.obolibrary.org/obo/NCBITaxon_44535	Neocellia	
http://purl.obolibrary.org/obo/NCBITaxon_8825	Neognathae	
http://purl.obolibrary.org/obo/NCBITaxon_44536	Neomyzomyia	
http://purl.obolibrary.org/obo/HP_0012768	Neonatal asphyxia	
http://purl.obolibrary.org/obo/HP_0003811	Neonatal death	Neonatal death
http://purl.obolibrary.org/obo/HP_0040187	Neonatal sepsis	
http://purl.obolibrary.org/obo/CHEBI_25540	neonicotinoid insectide	
http://purl.obolibrary.org/obo/HP_0008069	Neoplasm of the skin	
http://purl.obolibrary.org/obo/NCBITaxon_33340	Neoptera	
http://purl.obolibrary.org/obo/NCBITaxon_42409	Neotoma floridana	
http://purl.obolibrary.org/obo/NCBITaxon_337963	Neotominae	
http://purl.obolibrary.org/obo/DOID_863	nervous system disease	Neurological condition
http://purl.obolibrary.org/obo/OBI_0002684	nested polymerase chain reaction	
http://purl.obolibrary.org/obo/UBERON_0010313	neural crest-derived structure	
http://purl.obolibrary.org/obo/DOID_0080074	neural tube defect	
http://purl.obolibrary.org/obo/DOID_1227	neutropenia	
http://purl.obolibrary.org/obo/CL_0000775	neutrophil	
http://purl.obolibrary.org/obo/OBI_0002935	New Jersey light trap	
http://purl.obolibrary.org/obo/DRON_00026927	nitazoxanide Oral Solution	Nitazoxanide syrup
http://purl.obolibrary.org/obo/DRON_00022711	Nitrazepam Oral Tablet	Nitrazepam tablet
http://purl.obolibrary.org/obo/NCBITaxon_74870	nivipes species complex	
http://purl.obolibrary.org/obo/EUPATH_0021073	no knowledge of insecticide spraying in last 12 months	Can't remember
http://purl.obolibrary.org/obo/EUPATH_0021048	no Plasmodium by blood sample PCR	Negative
http://purl.obolibrary.org/obo/EUPATH_0021027	no Plasmodium by microscopy	Negative
http://purl.obolibrary.org/obo/EUPATH_0021059	no Plasmodium by optimal-IT	Negative
http://purl.obolibrary.org/obo/EUPATH_0021055	no presence of Plasmodium by falcivax	Negative
http://purl.obolibrary.org/obo/EUPATH_0021026	no treatment for fever	Not treated
http://purl.obolibrary.org/obo/EUPATH_0021016	no use of bed net	None
http://purl.obolibrary.org/obo/NCBITaxon_1817	Nocardia	
http://purl.obolibrary.org/obo/EUPATH_0000059	non-malaria medication	Non-malaria medication
http://purl.obolibrary.org/obo/EUPATH_0009269	normalized number of taxon-specific sequence matches	
http://purl.obolibrary.org/obo/HP_0001897	Normocytic anemia	Severe normocytic anemia
http://purl.obolibrary.org/obo/NCBITaxon_142786	Norovirus	
http://purl.obolibrary.org/obo/NCBITaxon_122928	Norovirus GI	
http://purl.obolibrary.org/obo/NCBITaxon_122929	Norovirus GII	
http://purl.obolibrary.org/obo/OBI_0003067	northing coordinate measurement datum	
http://purl.obolibrary.org/obo/NCBITaxon_11983	Norwalk virus	
http://purl.obolibrary.org/obo/UBERON_0019306	nose epithelium	
http://purl.obolibrary.org/obo/CHEBI_33696	nucleic acid	
http://purl.obolibrary.org/obo/OBI_0001010	nucleic acid extract	
http://purl.obolibrary.org/obo/OBI_0666667	nucleic acid extraction	
http://purl.obolibrary.org/obo/OBI_0302903	nucleic acid hybridization	
http://purl.obolibrary.org/obo/OBI_0001108	nucleic acid sequencer	
http://purl.obolibrary.org/obo/OBI_0000409	nucleic acid template role	
http://purl.obolibrary.org/obo/PATO_0002368	nulliparous	
http://purl.obolibrary.org/obo/EUPATH_0000134	number of Anopheles collections	
http://purl.obolibrary.org/obo/EUPATH_0022004	number of beds with bednet	Beds with bednets count
http://purl.obolibrary.org/obo/EUPATH_0000595	number of child occupants in a dwelling	
http://purl.obolibrary.org/obo/EUPATH_0000121	number of clinical visits	Total antenatal care visits
http://purl.obolibrary.org/obo/EUPATH_0000122	number of clinical visits resulting in a malaria diagnosis	
http://purl.obolibrary.org/obo/EUPATH_0000123	number of clinical visits resulting in an asymptomatic microscopic parasitemia diagnosis	Total visits with microscopic parasitemia
http://purl.obolibrary.org/obo/EUPATH_0000486	number of clinical visits resulting in an asymptomatic parasitemia diagnosis	
http://purl.obolibrary.org/obo/EUPATH_0000379	number of common areas in a dwelling	Common room count
http://purl.obolibrary.org/obo/EUPATH_0043219	number of copies of the 2La Anopheles gambiae complex chromosomal inversion	
http://purl.obolibrary.org/obo/EUPATH_0043220	number of copies of the 2Rb Anopheles gambiae complex chromosomal inversion	
http://purl.obolibrary.org/obo/EUPATH_0043221	number of copies of the 2Rc Anopheles gambiae complex chromosomal inversion	
http://purl.obolibrary.org/obo/EUPATH_0043222	number of copies of the 2Rd Anopheles gambiae complex chromosomal inversion	
http://purl.obolibrary.org/obo/EUPATH_0043223	number of copies of the 2Rj Anopheles gambiae complex chromosomal inversion	
http://purl.obolibrary.org/obo/EUPATH_0043224	number of copies of the 2Rk Anopheles gambiae complex chromosomal inversion	
http://purl.obolibrary.org/obo/EUPATH_0043225	number of copies of the 2Ru Anopheles gambiae complex chromosomal inversion	
http://purl.obolibrary.org/obo/EUPATH_0000492	number of courses of antibiotics given	
http://purl.obolibrary.org/obo/EUPATH_0000497	number of courses of antibiotics received by mom prior to delivery	
http://purl.obolibrary.org/obo/EUPATH_0000028	number of days eating meat in a week	Meat meals per week
http://purl.obolibrary.org/obo/EUPATH_0000191	number of days from time of participant enrollment in a study until current visit	Time since enrollment
http://purl.obolibrary.org/obo/EUPATH_0000350	number of days per week at primary job	Time spent in occupation every week
http://purl.obolibrary.org/obo/EUPATH_0000351	number of days per week at secondary job	Time spent in occupation 2 every week
http://purl.obolibrary.org/obo/EUPATH_0043177	number of entomology collections	
http://purl.obolibrary.org/obo/EUPATH_0000192	number of fed female Anopheles funestus in a collection	Bloodfed Anopheles funestus count
http://purl.obolibrary.org/obo/EUPATH_0000193	number of fed female Anopheles gambiae in a collection	Bloodfed Anopheles gambiae count
http://purl.obolibrary.org/obo/EUPATH_0000194	number of female Anopheles dissected for parity in a collection	Anopheles dissected for parity count
http://purl.obolibrary.org/obo/EUPATH_0000195	number of female null parous Anopheles in a collection	Anopheles nulliparous count
http://purl.obolibrary.org/obo/EUPATH_0000196	number of female parous Anopheles in a collection	Anopheles parous count
http://purl.obolibrary.org/obo/PCO_0000054	number of generations of multicellular organism	
http://purl.obolibrary.org/obo/EUPATH_0000197	number of gravid or semi-gravid Anopheles funestus in a collection	Gravid Anopheles funestus count
http://purl.obolibrary.org/obo/EUPATH_0000198	number of gravid or semi-gravid female Anopheles gambiae in a collection	Gravid Anopheles gambiae count
http://purl.obolibrary.org/obo/EUPATH_0000366	number of hours per day at primary economic activity	Time spent in occupation every day
http://purl.obolibrary.org/obo/EUPATH_0000367	number of hours per day at secondary economic activity	Time spent in occupation 2 every day
http://purl.obolibrary.org/obo/NCIT_C120835	Number of Induced Abortions	Elective abortions count
http://purl.obolibrary.org/obo/EUPATH_0000348	number of infections with P. falciparum in lifetime	Lifetime Plasmodium falciparum infections count
http://purl.obolibrary.org/obo/EUPATH_0000349	number of infections with P. falciparum in the last year	Plasmodium falciparum infections last year count
http://purl.obolibrary.org/obo/EUPATH_0000346	number of infections with P. vivax in lifetime	Lifetime Plasmodium vivax infections count
http://purl.obolibrary.org/obo/EUPATH_0000347	number of infections with P. vivax in the last year	Plasmodium vivax infections last year count
http://purl.obolibrary.org/obo/EUPATH_0043155	number of input specimens to assay	
http://purl.obolibrary.org/obo/EUPATH_0000398	number of insecticide-treated bed nets treated less than 6 months ago	"ITN bednet count, treated <6 months ago"
http://purl.obolibrary.org/obo/EUPATH_0000399	number of insecticide-treated bed nets treated more than 6 months ago	"ITN bednet count, treated >6 months ago"
http://purl.obolibrary.org/obo/EUPATH_0000395	number of livestock	Livestock count
http://purl.obolibrary.org/obo/EUPATH_0000400	number of long last insecticide-treated bed nets	Long-lasting ITN bednet count
http://purl.obolibrary.org/obo/EUPATH_0000426	number of malaria diagnosis past year	Malaria diagnoses in the past year count
http://purl.obolibrary.org/obo/EUPATH_0000027	number of meals per day	Meals per day
http://purl.obolibrary.org/obo/EUPATH_0000427	number of months since malaria diagnosis	Time since last malaria diagnosis
http://purl.obolibrary.org/obo/EUPATH_0000200	number of non-gambiae or funestus female Anopheles species in a collection	Other female Anopheles species count
http://purl.obolibrary.org/obo/EUPATH_0000336	number of non-scheduled visits	
http://purl.obolibrary.org/obo/EUPATH_0000396	number of pets	Pet or other animal count
http://purl.obolibrary.org/obo/EUPATH_0000019	number of residents in a dwelling	Persons living in house count
http://purl.obolibrary.org/obo/EUPATH_0000025	number of rooms for sleeping in a dwelling	Sleeping rooms in dwelling count
http://purl.obolibrary.org/obo/EUPATH_0000337	number of scheduled visits	
http://purl.obolibrary.org/obo/EUPATH_0000201	number of sleeping places in dwelling with a household	Sleeping places count
http://purl.obolibrary.org/obo/NCIT_C120837	Number of Spontaneous Abortions	Spontaneous abortions count
http://purl.obolibrary.org/obo/EUPATH_0043046	number of traps	
http://purl.obolibrary.org/obo/EUPATH_0000619	number of treatments	
http://purl.obolibrary.org/obo/EUPATH_0000202	number of unassessable Anopheles funestus in a collection	Unable to assess Anopheles funestus count
http://purl.obolibrary.org/obo/EUPATH_0000203	number of unassessable Anopheles gambiae in a collection	Unable to assess Anopheles gambiae count
http://purl.obolibrary.org/obo/EUPATH_0000204	number of unfed female Anopheles funestus in a collection	Unfed Anopheles funestus count
http://purl.obolibrary.org/obo/EUPATH_0000205	number of unfed female Anopheles gambiae in a collection	Unfed Anopheles gambiae count
http://purl.obolibrary.org/obo/EUPATH_0000401	number of untreated bed net	Untreated bednet count
http://purl.obolibrary.org/obo/EUPATH_0000014	numerical household wealth index	"Household wealth index, numerical"
http://purl.obolibrary.org/obo/DOID_5113	nutritional deficiency disease	
http://purl.obolibrary.org/obo/NCBITaxon_8900	Nycticorax	
http://purl.obolibrary.org/obo/NCBITaxon_585469	Nycticorax caledonicus	
http://purl.obolibrary.org/obo/NCBITaxon_8901	Nycticorax nycticorax	
http://purl.obolibrary.org/obo/NCBITaxon_44543	Nyssorhynchus	
http://purl.obolibrary.org/obo/DRON_00001109	Nystatin suspension	Nystatin suspension
http://purl.obolibrary.org/obo/BFO_0000030	object	
http://purl.obolibrary.org/obo/BFO_0000027	object aggregate	
http://purl.obolibrary.org/obo/IAO_0000005	objective specification	
http://purl.obolibrary.org/obo/IAO_8000018	obo basic subset ontology module	
http://purl.obolibrary.org/obo/OBI_0300311	observation design	
http://purl.obolibrary.org/obo/IAO_0000225	obsolescence reason specification	
http://purl.obolibrary.org/obo/ONTONEO_00000225	obstetric history	Obstetric history
http://purl.obolibrary.org/obo/EUPATH_0000359	occupation	Occupation
http://purl.obolibrary.org/obo/BFO_0000003	occurrent	
http://purl.obolibrary.org/obo/NCBITaxon_190765	Ochlerotatus <genus>	
http://purl.obolibrary.org/obo/NCBITaxon_53545	Ochlerotatus <subgenus>	
http://purl.obolibrary.org/obo/NCBITaxon_329100	Ochlerotatus abserratus	
http://purl.obolibrary.org/obo/NCBITaxon_866103	Ochlerotatus annulipes	
http://purl.obolibrary.org/obo/NCBITaxon_1205936	Ochlerotatus atlanticus	
http://purl.obolibrary.org/obo/NCBITaxon_329101	Ochlerotatus aurifer	
http://purl.obolibrary.org/obo/NCBITaxon_856742	Ochlerotatus bancroftianus	
http://purl.obolibrary.org/obo/NCBITaxon_1289171	Ochlerotatus caballus	
http://purl.obolibrary.org/obo/NCBITaxon_909054	Ochlerotatus campestris	
http://purl.obolibrary.org/obo/NCBITaxon_644619	Ochlerotatus camptorhynchus	
http://purl.obolibrary.org/obo/NCBITaxon_228917	Ochlerotatus canadensis	
http://purl.obolibrary.org/obo/NCBITaxon_120869	Ochlerotatus cantans	
http://purl.obolibrary.org/obo/NCBITaxon_329102	Ochlerotatus cantator	
http://purl.obolibrary.org/obo/NCBITaxon_120870	Ochlerotatus caspius	
http://purl.obolibrary.org/obo/NCBITaxon_329099	Ochlerotatus communis	
http://purl.obolibrary.org/obo/NCBITaxon_120873	Ochlerotatus detritus	
http://purl.obolibrary.org/obo/NCBITaxon_1129559	Ochlerotatus diantaeus	
http://purl.obolibrary.org/obo/NCBITaxon_663928	Ochlerotatus dorsalis	
http://purl.obolibrary.org/obo/NCBITaxon_2067447	Ochlerotatus dupreei	
http://purl.obolibrary.org/obo/NCBITaxon_329103	Ochlerotatus excrucians	
http://purl.obolibrary.org/obo/NCBITaxon_743691	Ochlerotatus fitchii	
http://purl.obolibrary.org/obo/NCBITaxon_662894	Ochlerotatus flavescens	
http://purl.obolibrary.org/obo/NCBITaxon_1285602	Ochlerotatus fulvus	
http://purl.obolibrary.org/obo/NCBITaxon_2067437	Ochlerotatus fulvus pallens	
http://purl.obolibrary.org/obo/NCBITaxon_228920	Ochlerotatus grossbecki	
http://purl.obolibrary.org/obo/NCBITaxon_104516	Ochlerotatus hendersoni	
http://purl.obolibrary.org/obo/NCBITaxon_743692	Ochlerotatus implicatus	
http://purl.obolibrary.org/obo/NCBITaxon_767021	Ochlerotatus incertae sedis	
http://purl.obolibrary.org/obo/NCBITaxon_1205938	Ochlerotatus increpitus	
http://purl.obolibrary.org/obo/NCBITaxon_980429	Ochlerotatus infirmatus	
http://purl.obolibrary.org/obo/NCBITaxon_228921	Ochlerotatus intrudens	
http://purl.obolibrary.org/obo/NCBITaxon_767022	Ochlerotatus melanimon	
http://purl.obolibrary.org/obo/NCBITaxon_1206303	Ochlerotatus mitchellae	
http://purl.obolibrary.org/obo/NCBITaxon_767023	Ochlerotatus nigromaculis	
http://purl.obolibrary.org/obo/NCBITaxon_376831	Ochlerotatus portonovoensis	
http://purl.obolibrary.org/obo/NCBITaxon_46209	Ochlerotatus punctor	
http://purl.obolibrary.org/obo/NCBITaxon_743694	Ochlerotatus riparius	
http://purl.obolibrary.org/obo/NCBITaxon_120877	Ochlerotatus rusticus	
http://purl.obolibrary.org/obo/NCBITaxon_1806184	Ochlerotatus sagax	
http://purl.obolibrary.org/obo/NCBITaxon_1205942	Ochlerotatus sierrensis	
http://purl.obolibrary.org/obo/NCBITaxon_310513	Ochlerotatus sollicitans	
http://purl.obolibrary.org/obo/NCBITaxon_1205943	Ochlerotatus spencerii	
http://purl.obolibrary.org/obo/NCBITaxon_767024	Ochlerotatus squamiger	
http://purl.obolibrary.org/obo/NCBITaxon_120878	Ochlerotatus sticticus	
http://purl.obolibrary.org/obo/NCBITaxon_228919	Ochlerotatus stimulans	
http://purl.obolibrary.org/obo/NCBITaxon_329105	Ochlerotatus taeniorhynchus	
http://purl.obolibrary.org/obo/NCBITaxon_1205944	Ochlerotatus thelcter	
http://purl.obolibrary.org/obo/NCBITaxon_1197337	Ochlerotatus theobaldi	
http://purl.obolibrary.org/obo/NCBITaxon_1205945	Ochlerotatus thibaulti	
http://purl.obolibrary.org/obo/NCBITaxon_1379453	Ochlerotatus tormentor	
http://purl.obolibrary.org/obo/NCBITaxon_1205946	Ochlerotatus tortilis	
http://purl.obolibrary.org/obo/NCBITaxon_7162	Ochlerotatus triseriatus	
http://purl.obolibrary.org/obo/NCBITaxon_228918	Ochlerotatus trivittatus	
http://purl.obolibrary.org/obo/NCBITaxon_1806185	Ochlerotatus vittiger	
http://purl.obolibrary.org/obo/NCBITaxon_345926	Ochlerotatus wardi	
http://purl.obolibrary.org/obo/CHEBI_34118	oct-1-en-3-ol	
http://purl.obolibrary.org/obo/CHEBI_28842	octadecanoic acid	
http://purl.obolibrary.org/obo/HP_0200026	Ocular pain	Eye pain
http://purl.obolibrary.org/obo/UBERON_0006312	ocular refractive media	
http://purl.obolibrary.org/obo/NCBITaxon_667565	Oculeomyia	
http://purl.obolibrary.org/obo/NCBITaxon_9874	Odocoileus virginianus	
http://purl.obolibrary.org/obo/CHEBI_16196	oleic acid	
http://purl.obolibrary.org/obo/OBI_0003030	oligonucleotide primer set	
http://purl.obolibrary.org/obo/DRON_00022759	Ondansetron Oral Solution	Ondansetron syrup
