colOrder,overallOrder,displayOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar
,,,otherfcy,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0000335,Human waste facilities,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,specify other kind of toilet facilities,,variable,,,,
,,,tfacltydich,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0025085,Latrine type,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,what kind of toilet facility do members of your household usually use?,"0=uncovered pit latrine, 1= VIP or covered latrin",variable,,,,
,,,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,
,,,,,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,
,,,,,,Sample,,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,
,,,,,,Assets,,,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,,,,,
,,,,,,Dwelling facilities,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,,,,
,,,,,,Dwelling characteristics,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,,,,
,,,,,,Socioeconomic factors,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,,,,
,,,,,,Household vector intervention,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,,,,
,,,,,,Waste disposal,,,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,,,,,,,
,,,,,,Household water,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,,,,
,,,,,,Dwelling environment,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,,,,,
,,,,,,Urine sample collection process,,,Sample collection,http://purl.obolibrary.org/obo/OBI_0000659,,,,,,,
,,,,,,Food security,,,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,,,,,
,,,,,,Personal vector intervention,,,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,,,,
,,,,,,Sample collection,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,,,,,
,,,,,,Physical examination,,,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,,,,
,,,,,,Treatment,,,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,,,,
,,,,,,Household,,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,
