overallOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
559,_eclo_iscx,_lab_rev_de.sas7bdat,,"Enterobacter cloacae, by culture",,Sample,,,Enterobacter Cloacae induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
560,_eclo_iscxq,_lab_rev_de.sas7bdat,,"Enterobacter cloacae, by culture result",,Sample,,,Enterobacter Cloacae induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
561,_ecol_iscx,_lab_rev_de.sas7bdat,,"Escherichia coli, by culture",,Sample,,,Escherichia Coli induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
562,_ecol_iscxq,_lab_rev_de.sas7bdat,,"Escherichia coli, by culture result",,Sample,,,Escherichia Coli induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
563,_efae_iscx,_lab_rev_de.sas7bdat,,"Enterococcus faecalis, by culture",,Sample,,,Enterococcus Faecalis induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
564,_entc_iscx,_lab_rev_de.sas7bdat,,"Enterococcus species, by culture",,Sample,,,Enterococcus Species induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
565,_entc_iscxq,_lab_rev_de.sas7bdat,,"Enterococcus species, by culture result",,Sample,,,Enterococcus Species induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
566,_esak_iscx,_lab_rev_de.sas7bdat,,"Cronobacter sakazakii (Enterobacter sakazakii), by culture",,Sample,,,Enterobacter Sakazakii induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
567,_esak_iscxq,_lab_rev_de.sas7bdat,,"Cronobacter sakazakii (Enterobacter sakazakii), by culture result",,Sample,,,Enterobacter Sakazakii induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
568,_espe_iscx,_lab_rev_de.sas7bdat,,"Enterobacter species, by culture",,Sample,,,Enterobacter Species induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
569,_espe_iscxq,_lab_rev_de.sas7bdat,,"Enterobacter species, by culture result",,Sample,,,Enterobacter Species induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
570,_haem_iscx,_lab_rev_de.sas7bdat,,"Haemophilus species, by culture",,Sample,,,Haemophilus Species induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
571,_haem_iscxq,_lab_rev_de.sas7bdat,,"Haemophilus species, by culture result",,Sample,,,Haemophilus Species induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
572,_hhae_iscx,_lab_rev_de.sas7bdat,,"Haemophilus haemolyticus, by culture",,Sample,,,Haemophilus Haemolyticus induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
573,_hhae_iscxq,_lab_rev_de.sas7bdat,,"Haemophilus haemolyticus, by culture result",,Sample,,,Haemophilus Haemolyticus induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
574,_hinb_iscx,_lab_rev_de.sas7bdat,,"Haemophilus influenzae type B, by culture",,Sample,,,Haemophilus Influenzae Type B induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
575,_hinb_iscxq,_lab_rev_de.sas7bdat,,"Haemophilus influenzae type B, by culture result",,Sample,,,Haemophilus Influenzae Type B induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
576,_hinf_iscx,_lab_rev_de.sas7bdat,,"Haemophilus influenzae, by culture",,Sample,,,Haemophilus Influenzae induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
577,_hinf_iscxq,_lab_rev_de.sas7bdat,,"Haemophilus influenzae, by culture result",,Sample,,,Haemophilus Influenzae induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
578,_hpar_iscx,_lab_rev_de.sas7bdat,,"Haemophilus parainfluenzae, by culture",,Sample,,,Haemophilus Parainfluenzae induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
579,_hpar_iscxq,_lab_rev_de.sas7bdat,,"Haemophilus parainfluenzae, by culture result",,Sample,,,Haemophilus Parainfluenzae induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
580,_hpha_iscx,_lab_rev_de.sas7bdat,,"Haemophilus parahaemolyticus, by culture",,Sample,,,Haemophilus Parahaemolyticus induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
581,_hpha_iscxq,_lab_rev_de.sas7bdat,,"Haemophilus parahaemolyticus, by culture result",,Sample,,,Haemophilus Parahaemolyticus induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
582,_kisp_iscx,_lab_rev_de.sas7bdat,,"Kingella species, by culture",,Sample,,,Kingella Species induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
583,_kisp_iscxq,_lab_rev_de.sas7bdat,,"Kingella species, by culture result",,Sample,,,Kingella Species induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
584,_koxy_iscx,_lab_rev_de.sas7bdat,,"Klebsiella oxytoca, by culture",,Sample,,,Klebsiella Oxytoca induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
585,_koxy_iscxq,_lab_rev_de.sas7bdat,,"Klebsiella oxytoca, by culture result",,Sample,,,Klebsiella Oxytoca induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
586,_kpne_iscx,_lab_rev_de.sas7bdat,,"Klebsiella pneumoniae, by culture",,Sample,,,Klebsiella Pneumoniae induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
587,_kpne_iscxq,_lab_rev_de.sas7bdat,,"Klebsiella pneumoniae, by culture result",,Sample,,,Klebsiella Pneumoniae induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
588,_kspe_iscx,_lab_rev_de.sas7bdat,,"Klebsiella species, by culture",,Sample,,,Klebsiella Species induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
589,_kspe_iscxq,_lab_rev_de.sas7bdat,,"Klebsiella species, by culture result",,Sample,,,Klebsiella Species induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
590,_mcat_iscx,_lab_rev_de.sas7bdat,,"Moraxella catarrhalis (Branhamella catarrhalis), by culture",,Sample,,,Morexella (Branhamella) Catarrhalis induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
591,_mcat_iscxq,_lab_rev_de.sas7bdat,,"Moraxella catarrhalis (Branhamella catarrhalis), by culture result",,Sample,,,Morexella (Branhamella) Catarrhalis induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
592,_mgnr_iscx,_lab_rev_de.sas7bdat,,"Mixed gram-negative rods, by culture",,Sample,,,Mixed Gram Negative Rods induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
593,_mgnr_iscxq,_lab_rev_de.sas7bdat,,"Mixed gram-negative rods, by culture result",,Sample,,,Mixed Gram Negative Rods induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
594,_monl_iscx,_lab_rev_de.sas7bdat,,"Moraxella nonliquefaciens, by culture",,Sample,,,Moraxella Nonliquefaciens induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
595,_monl_iscxq,_lab_rev_de.sas7bdat,,"Moraxella nonliquefaciens, by culture result",,Sample,,,Moraxella Nonliquefaciens induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
596,_mora_iscx,_lab_rev_de.sas7bdat,,"Moraxella species, by culture",,Sample,,,Moraxella Species induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
597,_mora_iscxq,_lab_rev_de.sas7bdat,,"Moraxella species, by culture result",,Sample,,,Moraxella Species induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
598,_nmen_iscx,_lab_rev_de.sas7bdat,,"Neisseria meningitidis, by culture",,Sample,,,Neisseria Meningitidis induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
599,_nmen_iscxq,_lab_rev_de.sas7bdat,,"Neisseria meningitidis, by culture result",,Sample,,,Neisseria Meningitidis induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
600,_paer_iscx,_lab_rev_de.sas7bdat,,"Pseudomonas aeruginosa, by culture",,Sample,,,Pseudomonas Aeruginosa induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
601,_paer_iscxq,_lab_rev_de.sas7bdat,,"Pseudomonas aeruginosa, by culture result",,Sample,,,Pseudomonas Aeruginosa induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
602,_pflu_iscx,_lab_rev_de.sas7bdat,,"Pseudomonas fluorescens, by culture",,Sample,,,Pseudomonas Fluorescens induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
603,_pflu_iscxq,_lab_rev_de.sas7bdat,,"Pseudomonas fluorescens, by culture result",,Sample,,,Pseudomonas Fluorescens induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
604,_pneu_iscx,_lab_rev_de.sas7bdat,,"Streptococcus pneumoniae, by culture",,Sample,,,Streptococcus Pneumoniae induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
605,_pneu_iscxq,_lab_rev_de.sas7bdat,,"Streptococcus pneumoniae, by culture result",,Sample,,,Streptococcus Pneumoniae induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
606,_prmi_iscx,_lab_rev_de.sas7bdat,,"Proteus mirabilis, by culture",,Sample,,,Proteus Mirabilis induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
607,_prmi_iscxq,_lab_rev_de.sas7bdat,,"Proteus mirabilis, by culture result",,Sample,,,Proteus Mirabilis induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
608,_pseu_iscx,_lab_rev_de.sas7bdat,,"Pseudomonas species, by culture",,Sample,,,Pseudomonas Species induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
609,_pseu_iscxq,_lab_rev_de.sas7bdat,,"Pseudomonas species, by culture result",,Sample,,,Pseudomonas Species induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
610,_pstu_iscx,_lab_rev_de.sas7bdat,,"Pseudomonas stutzeri, by culture",,Sample,,,Pseudomonas Stutzeri induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
611,_pstu_iscxq,_lab_rev_de.sas7bdat,,"Pseudomonas stutzeri, by culture result",,Sample,,,Pseudomonas Stutzeri induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
612,_sasp_iscx,_lab_rev_de.sas7bdat,,"Salmonella species, by culture",,Sample,,,Salmonella Species induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
613,_sasp_iscxq,_lab_rev_de.sas7bdat,,"Salmonella species, by culture result",,Sample,,,Salmonella Species induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
614,_saur_iscx,_lab_rev_de.sas7bdat,,"Staphylococcus aureus, by culture",,Sample,,,Staphylococcus Aureus induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
615,_saur_iscxq,_lab_rev_de.sas7bdat,,"Staphylococcus aureus, by culture result",,Sample,,,Staphylococcus Aureus induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
616,_sema_iscx,_lab_rev_de.sas7bdat,,"Serratia marcescens, by culture",,Sample,,,Serratia Marcescens induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
617,_sema_iscxq,_lab_rev_de.sas7bdat,,"Serratia marcescens, by culture result",,Sample,,,Serratia Marcescens induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
618,_sepi_iscx,_lab_rev_de.sas7bdat,,"Staphylococcus epidermidis, by culture",,Sample,,,Staphylococcus Epidermidis induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
619,_sepi_iscxq,_lab_rev_de.sas7bdat,,"Staphylococcus epidermidis, by culture result",,Sample,,,Staphylococcus Epidermidis induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
620,_sesp_iscx,_lab_rev_de.sas7bdat,,"Serratia species, by culture",,Sample,,,Serratia Species induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
621,_sesp_iscxq,_lab_rev_de.sas7bdat,,"Serratia species, by culture result",,Sample,,,Serratia Species induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
622,_smil_iscx,_lab_rev_de.sas7bdat,,"Streptococcus anginosus group (Streptococcus milleri group), by culture",,Sample,,,Streptococcus Anginosus (Milleri) Group induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
623,_smil_iscxq,_lab_rev_de.sas7bdat,,"Streptococcus anginosus group (Streptococcus milleri group), by culture result",,Sample,,,Streptococcus Anginosus (Milleri) Group induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
624,_stcn_iscx,_lab_rev_de.sas7bdat,,"Coagulase-negative Staphylococcus, by culture",,Sample,,,Staphylococcus Coagulase Negative induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
625,_stcn_iscxq,_lab_rev_de.sas7bdat,,"Coagulase-negative Staphylococcus, by culture result",,Sample,,,Staphylococcus Coagulase Negative induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
626,_stma_iscx,_lab_rev_de.sas7bdat,,"Stenotrophomonas maltophilia, by culture",,Sample,,,Stenotrophomonas Maltophilia induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
627,_stma_iscxq,_lab_rev_de.sas7bdat,,"Stenotrophomonas maltophilia, by culture result",,Sample,,,Stenotrophomonas Maltophilia induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
628,_stra_iscx,_lab_rev_de.sas7bdat,,"Streptococcus group A (Streptococcus pyogenes), by culture",,Sample,,,Streptococcus Group A (Pyogenes) induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
629,_stra_iscxq,_lab_rev_de.sas7bdat,,"Streptococcus group A (Streptococcus pyogenes), by culture result",,Sample,,,Streptococcus Group A (Pyogenes) induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
630,_strc_iscx,_lab_rev_de.sas7bdat,,"Streptococcus group C, by culture",,Sample,,,Streptococcus Group C induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
631,_strc_iscxq,_lab_rev_de.sas7bdat,,"Streptococcus group C, by culture result",,Sample,,,Streptococcus Group C induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
632,_strg_iscx,_lab_rev_de.sas7bdat,,"Streptococcus group G, by culture",,Sample,,,Streptococcus Group G induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
633,_strg_iscxq,_lab_rev_de.sas7bdat,,"Streptococcus group G, by culture result",,Sample,,,Streptococcus Group G induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
634,_stsp_iscx,_lab_rev_de.sas7bdat,,"Streptococcus species, by culture",,Sample,,,Streptococcus Species induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
635,_stsp_iscxq,_lab_rev_de.sas7bdat,,"Streptococcus species, by culture result",,Sample,,,Streptococcus Species induced sputum culture quantity,0 = Negative; 1 = 1+; 2 = 2+; 3 = 3+; 4 = Scanty,variable,Induced sputum microbiology test > Raw test result > Raw bacteria data
636,_styp_iscx,_lab_rev_de.sas7bdat,,"Salmonella typhi, by culture",,Sample,,,Salmonella Typhi induced sputum culture positive,0 = No 1 = Yes,value,Induced sputum microbiology test > Bacteria
637,_hinf_lacx,_lab_rev_de.sas7bdat,,"Haemophilus influenzae, by culture",,Sample,,,Haemophilus Influenzae lung aspirate culture positive,0 = No 1 = Yes,value,Lung aspirate microbiology test > Bacteria
638,_mcat_lacx,_lab_rev_de.sas7bdat,,"Moraxella catarrhalis (Branhamella catarrhalis), by culture",,Sample,,,Morexella (Branhamella) Catarrhalis lung aspirate culture positive,0 = No 1 = Yes,value,Lung aspirate microbiology test > Bacteria
