ID	Name	EuPathDBLabel	Definition	EupathDefinition	Synonyms	URI
IAO_0000574	assigning a centrally registered identifier		a planned process in which a new CRID is created, associated with an entity, and stored in the CRID registry thereby registering it as being associated with some entity		assigning a CRID	http://purl.obolibrary.org/obo/IAO_0000574
IAO_0000577	centrally registered identifier symbol		A symbol that is part of a CRID and that is sufficient to look up a record from the CRID's registry.		CRID symbol	http://purl.obolibrary.org/obo/IAO_0000577
IAO_0000578	centrally registered identifier		An information content entity that consists of a CRID symbol and additional information about the CRID registry to which it belongs.		CRID	http://purl.obolibrary.org/obo/IAO_0000578
IAO_0000579	centrally registered identifier registry		A CRID registry is a dataset of CRID records, each consisting of a CRID symbol and additional information which was recorded in the dataset through a assigning a centrally registered identifier process.		CRID registry	http://purl.obolibrary.org/obo/IAO_0000579
IDO_0000566	primary infection		An infection bearing the primary infection role.			http://purl.obolibrary.org/obo/IDO_0000566
IDO_0000586	infection		A part of an extended organism that itself has as part a population of one or more infectious agents and that (1) exists as a result of processes initiated by members of the infectious agent population and is (2) clinically abnormal in virtue of the presence of this infectious agent population, or (3) has a disposition to bring clinical abnormality to immunocompetent organisms of the same Species as the host (the organism corresponding to the extended organism) through transmission of a member or offspring of a member of the infectious agent population.			http://purl.obolibrary.org/obo/IDO_0000586
IDO_0000666	human pathogenicity disposition		A disposition to initiate processes that result in a disorder in a human organism.			http://purl.obolibrary.org/obo/IDO_0000666
NCBITaxon_10239	Viruses					http://purl.obolibrary.org/obo/NCBITaxon_10239
NCBITaxon_117571	Euteleostomi				bony vertebrates	http://purl.obolibrary.org/obo/NCBITaxon_117571
NCBITaxon_2	Bacteria				eubacteria	http://purl.obolibrary.org/obo/NCBITaxon_2
NCBITaxon_2157	Archaea					http://purl.obolibrary.org/obo/NCBITaxon_2157
NCBITaxon_2759	Eukaryota				eucaryotes,eukaryotes	http://purl.obolibrary.org/obo/NCBITaxon_2759
NCBITaxon_314146	Euarchontoglires					http://purl.obolibrary.org/obo/NCBITaxon_314146
NCBITaxon_32523	Tetrapoda				tetrapods	http://purl.obolibrary.org/obo/NCBITaxon_32523
NCBITaxon_32524	Amniota				amniotes	http://purl.obolibrary.org/obo/NCBITaxon_32524
NCBITaxon_33154	Opisthokonta					http://purl.obolibrary.org/obo/NCBITaxon_33154
NCBITaxon_33213	Bilateria					http://purl.obolibrary.org/obo/NCBITaxon_33213
NCBITaxon_40674	Mammalia				mammals	http://purl.obolibrary.org/obo/NCBITaxon_40674
NCBITaxon_7742	Vertebrata <Metazoa>				Vertebrata,vertebrates	http://purl.obolibrary.org/obo/NCBITaxon_7742
NCBITaxon_9606	Homo sapiens				human,man,human being	http://purl.obolibrary.org/obo/NCBITaxon_9606
OBCS_0000169	summing data transformation		A data transformation that add two or more numbers, magnitudes, quantities, or particulars as determined by or as if by the mathematical process of addition.			http://purl.obolibrary.org/obo/OBCS_0000169
OBCS_0000170	sum value		A data item that is produced as the output of a summing data transformation and represents the total value of the input data.			http://purl.obolibrary.org/obo/OBCS_0000170
OBIB_0000036	buffy coat specimen		A processed specimen which is the output of a density gradient centrifugation of an anticoagulated blood specimen that contains most of the white blood cells and platelets.			http://purl.obolibrary.org/obo/OBIB_0000036
OBI_0000011	planned process		A processual entity that realizes a plan which is the concretization of a plan specification.			http://purl.obolibrary.org/obo/OBI_0000011
OBI_0000015	biological feature identification objective		Biological_feature_identification_objective is an objective role carried out by the proposition defining the aim of a study designed to examine or characterize a particular biological feature.			http://purl.obolibrary.org/obo/OBI_0000015
OBI_0000047	processed material		Is a material entity that is created or changed during material processing.			http://purl.obolibrary.org/obo/OBI_0000047
OBI_0000066	investigation		a planned process that consists of parts: planning, study design execution, documentation and which produce conclusion(s).			http://purl.obolibrary.org/obo/OBI_0000066
OBI_0000067	evaluant role		a role that inheres in a material entity that is realized in an assay in which data is generated about the bearer of the evaluant role			http://purl.obolibrary.org/obo/OBI_0000067
OBI_0000068	reporting party role		a study personnel role played by a party who reports the outcome of a study component		reporting party,submitter	http://purl.obolibrary.org/obo/OBI_0000068
OBI_0000070	assay		A planned process with the objective to produce information about the material entity that is the evaluant, by physically examining it or its proxies.		measuring,scientific observation	http://purl.obolibrary.org/obo/OBI_0000070
OBI_0000073	sample preparation for assay		A sample_preparation_for_assay is a protocol_application including material_enrollments and biomaterial_transformations. definition_source: OBI.		study	http://purl.obolibrary.org/obo/OBI_0000073
OBI_0000079	culture medium		a processed material that provides the needed nourishment for microorganisms or cells grown in vitro.			http://purl.obolibrary.org/obo/OBI_0000079
OBI_0000094	material processing		A planned process which results in physical changes in a specified input material		material transformation	http://purl.obolibrary.org/obo/OBI_0000094
OBI_0000097	participant under investigation role		A role that is realized through the execution of a study design in which the bearer of the role participates and in which data about that bearer is collected.			http://purl.obolibrary.org/obo/OBI_0000097
OBI_0000102	responsible party role		a study personnel role played by a party who is accountable for the execution of a study component and can make decisions about the conduct of the study		responsible party	http://purl.obolibrary.org/obo/OBI_0000102
OBI_0000103	principal investigator role		a responsible party role played by a person responsible for the overall conduct of a study		principal investigator	http://purl.obolibrary.org/obo/OBI_0000103
OBI_0000107	provides_service_consumer_with		A relation between a service and the primary processual part of the service that is performed by the provider for the consumer.			http://purl.obolibrary.org/obo/OBI_0000107
OBI_0000112	specimen role		a role borne by a material entity that is gained during a specimen collection process and that can be realized by use of the specimen in an investigation			http://purl.obolibrary.org/obo/OBI_0000112
OBI_0000124	is_supported_by_data		The relation between a data item and a conclusion where the conclusion is the output of a data interpreting process and the data item is used as an input to that process			http://purl.obolibrary.org/obo/OBI_0000124
OBI_0000181	population		a population is a collection of individuals from the same taxonomic class living, counted or sampled at a particular site or in a particular area			http://purl.obolibrary.org/obo/OBI_0000181
OBI_0000202	investigation agent role		A role borne by an entity and that is realized in a process that is part of an investigation in which an objective is achieved. These processes include, among others: planning, overseeing, funding, reviewing.		investigator	http://purl.obolibrary.org/obo/OBI_0000202
OBI_0000245	organization		An entity that can bear roles, has members, and has a set of organization rules. Members of organizations are either organizations themselves or individual people. Members can bear specific organization member roles that are determined in the organization rules. The organization rules also determine how decisions are made on behalf of the organization by the organization members.			http://purl.obolibrary.org/obo/OBI_0000245
OBI_0000272	protocol		A plan specification which has sufficient level of detail and quantitative information to communicate it between investigation agents, so that different investigation agents will reliably be able to independently reproduce the process.			http://purl.obolibrary.org/obo/OBI_0000272
OBI_0000293	has_specified_input		A relation between a planned process and a continuant participating in that process that is not created during  the process. The presence of the continuant during the process is explicitly specified in the plan specification which the process realizes the concretization of.			http://purl.obolibrary.org/obo/OBI_0000293
OBI_0000295	is_specified_input_of		A relation between a planned process and a continuant participating in that process that is not created during  the process. The presence of the continuant during the process is explicitly specified in the plan specification which the process realizes the concretization of.			http://purl.obolibrary.org/obo/OBI_0000295
OBI_0000299	has_specified_output		A relation between a planned process and a continuant participating in that process. The presence of the continuant at the end of the process is explicitly specified in the objective specification which the process realizes the concretization of.			http://purl.obolibrary.org/obo/OBI_0000299
OBI_0000312	is_specified_output_of		A relation between a planned process and a continuant participating in that process. The presence of the continuant at the end of the process is explicitly specified in the objective specification which the process realizes the concretization of.			http://purl.obolibrary.org/obo/OBI_0000312
OBI_0000338	drawing a conclusion based on data		A planned process in which data gathered in an investigation is evaluated in the context of existing knowledge with the objective to generate more general conclusions or to conclude that the data does not allow one to draw general conclusion			http://purl.obolibrary.org/obo/OBI_0000338
