colOrder,IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notes,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
33,http://purl.obolibrary.org/obo/EUPATH_0000581,Delivery mode,pregnancy_monitori_arm_reshaped::birth_type,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,How was the child delivered?,"1, Vaginal | 2, C-section",variable,,,,,RIMDAMAL,,,,,,,,,
34,http://purl.obolibrary.org/obo/EUPATH_0000581,Delivery mode,pregnancy_monitori_arm_2020_reshaped::birth_type_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,How was the child delivered?,"1, Vaginal | 2, C-section",variable,,,,,RIMDAMAL,,,,,,,,,
12,http://purl.obolibrary.org/obo/EUPATH_0064586,Elective abortion,pregnancy_monitori_arm_reshaped::elective_abortion,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Has the participant had any prior elective or therapeutic abortions?,,variable,,,,,RIMDAMAL,,,,,,,,,
12,http://purl.obolibrary.org/obo/EUPATH_0064586,Elective abortion,pregnancy_monitori_arm_2020_reshaped::elective_abortion_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Has the participant had any prior elective or therapeutic abortions?,,variable,,,,,RIMDAMAL,,,,,,,,,
17,http://purl.obolibrary.org/obo/GO_0042697,Menopause,enrollment__base_d_arm_reshaped::menopause,,enrollment__base_d_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Does the participant have her menstrual cycles or is she menopausal?,,variable,,,,,RIMDAMAL,,,,,,,,,
17,http://purl.obolibrary.org/obo/GO_0042697,Menopause,enrollment_year1_year2_arm_2020_reshaped::menopause,,enrollment_year1_year2_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Does the participant have her menstrual cycles or is she menopausal?,,variable,,,,,RIMDAMAL,,,,,,,,,
40,http://purl.obolibrary.org/obo/GO_0042697,Menopause,enrollment_year1_year2_arm_2020_reshaped::menopause_v2,,enrollment_year1_year2_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Does the participant have her menstrual cycles or is she menopausal?,,variable,,,,,RIMDAMAL,,,,,,,,,
20,http://purl.obolibrary.org/obo/EUPATH_0064625,Positive pregnancy test in pre-treatment urine pregnancy test,pregnancy_monitori_arm_reshaped::preg_test_pos_mda,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Participant tested positive in the pre-treatment urine pregnancy test  for MDA,,variable,,,,,RIMDAMAL,,,,,,,,,
19,http://purl.obolibrary.org/obo/EUPATH_0064625,Positive pregnancy test in pre-treatment urine pregnancy test,pregnancy_monitori_arm_2020_reshaped::preg_test_pos_mda_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Participant tested positive in the pre-treatment urine pregnancy test  for MDA,,variable,,,,,RIMDAMAL,,,,,,,,,
19,http://purl.obolibrary.org/obo/EUPATH_0064628,Pregnancy test result,mass_drug_administ_arm_reshaped::mda2_preg_test_mens_result,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Result of the immunological pregnancy test (IGT) preceding the MDA2,,variable,,,,,RIMDAMAL,,,,,,,,,
7,http://purl.obolibrary.org/obo/EUPATH_0064628,Pregnancy test result,mass_drug_administ_arm_2020_reshaped::mda5_preg_test_mens_result,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,,,variable,,,,,RIMDAMAL,,,,,,,,,
5,http://purl.obolibrary.org/obo/EUPATH_0064628,Pregnancy test result,mass_drug_administ_arm_2020_reshaped::pre_mda5_preg_test_result,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Result of immunological pregnancy test (TIG) test preceding MDA5,"1, Positive | 2, Negative",variable,,,,,RIMDAMAL,,,,,,,,,
4,http://purl.obolibrary.org/obo/EUPATH_0064628,Pregnancy test result,mass_drug_administ_arm_reshaped::pre_mda1_preg_test_result,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Result of immunological pregnancy test (TIG) test preceding MDA1,"1, Positive | 2, Negative",variable,,,,,RIMDAMAL,,,,,,,,,
22,http://purl.obolibrary.org/obo/EUPATH_0064649,Pregnancy test performed,pregnancy_monitori_arm_2020_reshaped::conf_preg_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Was a test done to confirm the pregnancy?,,variable,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0042004,Pregnancy,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,,,category,,,,,RIMDAMAL,,,,,,,,,
4,http://purl.obolibrary.org/obo/EUPATH_0064464,"Age 12 - 45, take pregnancy test",mass_drug_administ_arm_2020_reshaped::mda5_fem12_45_recheck,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,This participant is between 12 and 45 years old. Did she have a pregnancy test the week before this MDA?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
3,http://purl.obolibrary.org/obo/EUPATH_0064465,Household head,household_survey_f_arm_reshaped::head_household_hsc,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,Is the participant the head of the household?,,variable,,,,,RIMDAMAL,,,,,,,,,
59,http://purl.obolibrary.org/obo/EUPATH_0064465,Household head,household_survey_f_arm_reshaped::head_household_hsc_v2,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,Is the participant the head of the household?,,variable,,,,,RIMDAMAL,,,,,,,,,
3,http://purl.obolibrary.org/obo/EUPATH_0064465,Household head,household_survey_f_arm_2020_reshaped::head_household_hsc_v2_60d727,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,Is the participant the head of the household?,,variable,,,,,RIMDAMAL,,,,,,,,,
61,http://purl.obolibrary.org/obo/EUPATH_0064465,Household head,household_survey_f_arm_2020_reshaped::head_household_hsc_v2_v2,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,Is the participant the head of the household?,,variable,,,,,RIMDAMAL,,,,,,,,,
19,http://purl.obolibrary.org/obo/EUPATH_0064466,Oldest person that sleeps in the room,household_survey_f_arm_reshaped::head_indiv_house_hsc,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,Is this person the oldest person sleeping in this room,,variable,,,,,RIMDAMAL,,,,,,,,,
19,http://purl.obolibrary.org/obo/EUPATH_0064466,Oldest person that sleeps in the room,household_survey_f_arm_2020_reshaped::head_indiv_house_hsc_v2,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,Is this person the oldest person sleeping in this room,,variable,,,,,RIMDAMAL,,,,,,,,,
6,http://purl.obolibrary.org/obo/EUPATH_0064467,Particant older than 45 and menstruating,mass_drug_administ_arm_2020_reshaped::mda5_fem46plus_recheck,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,This participant is >45 years old. Is she still menstruating?,"1, Oui | 0, Non",variable,,yes,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0042397,Child demographics,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0042261,Child vector intervention,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/ONTONEO_00000225,Obstetric history,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0000678,Feeding,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0024219,Household knowledge,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,,RIMDAMAL,,,,,,,,,
49,http://purl.obolibrary.org/obo/EUPATH_0064497,Received new net in past year,enrollment_year1_year2_arm_2020_reshaped::bednet_last_yr_v2,,enrollment_year1_year2_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,,,variable,,,,,RIMDAMAL,,,,,,,,,
38,http://purl.obolibrary.org/obo/EUPATH_0024164,Bednet brand,household_survey_f_arm_2020_reshaped::net_type_hsc_v2,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,Record the type of mosquito net hung from the name on the label sewn into the mosquito net,,variable,,,,,RIMDAMAL,,,,,,,,,
28,http://purl.obolibrary.org/obo/EUPATH_0025013,Bednet last night,mass_drug_administ_arm_reshaped::mda3_childacd_netsleep,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,Did they sleep under a bednet the night prior?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
23,http://purl.obolibrary.org/obo/EUPATH_0064499,Time bednet used by child,mass_drug_administ_arm_2020_reshaped::mda5_childacd_netage,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,How long has this bednet been used by this child?,"1, < 1 year| 2, 1 year | 3, 2 years | 4, >=3 years",variable,JZ: Is it 'Personal vector intervention' rather than 'Household vector intervention'?,,,,RIMDAMAL,,,,,,,,,
29,http://purl.obolibrary.org/obo/EUPATH_0064499,Time bednet used by child,mass_drug_administ_arm_reshaped::mda3_childacd_netage,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,How long has this bednet been used by this child?,"1, < 1 year| 2, 1 year | 3, 2 years | 4, >=3 years",variable,,,,,RIMDAMAL,,,,,,,,,
5,http://purl.obolibrary.org/obo/OBI_0003073,Temperature,active_case_detect_arm_reshaped::temp_acd,,active_case_detect_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant's axillary temperature during visit,,variable,,,,,RIMDAMAL,C,http://purl.obolibrary.org/obo/UO_0000027,,,,,,,
5,http://purl.obolibrary.org/obo/OBI_0003073,Temperature,active_case_detect_arm_2020_reshaped::temp_acd_v2,,active_case_detect_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant's axillary temperature during visit,,variable,,,,,RIMDAMAL,C,http://purl.obolibrary.org/obo/UO_0000027,,,,,,,
10,http://purl.obolibrary.org/obo/OBI_0003073,Temperature,adverse_events_arm_reshaped::temp_adv_event,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant's temperature during visit,,variable,,,,,RIMDAMAL,C,http://purl.obolibrary.org/obo/UO_0000027,,,,,,,
10,http://purl.obolibrary.org/obo/OBI_0003073,Temperature,adverse_events_arm_2020_reshaped::temp_adv_event_v2,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant's temperature during visit,,variable,,,,,RIMDAMAL,C,http://purl.obolibrary.org/obo/UO_0000027,,,,,,,
6,http://purl.obolibrary.org/obo/OBI_0003080,Temperature measurement method,active_case_detect_arm_2020_reshaped::type_therm,,active_case_detect_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Was the temperature measured with a forehead thermometer or an axillary thermometer?,,variable,,,,,RIMDAMAL,,,,,,,,,
11,http://purl.obolibrary.org/obo/OBI_0003080,Temperature measurement method,adverse_events_arm_2020_reshaped::type_therm_ae,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Was the temperature measured with a forehead thermometer or an axillary thermometer?,,variable,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,Result of the thick smear (identification of the parasite species).,,multifilter,,,,,RIMDAMAL,,,,,,,,,
21,http://purl.obolibrary.org/obo/EUPATH_0024217,"Plasmodium, by RDT",active_case_detect_arm_reshaped::rdt_result_acd,,active_case_detect_arm_reshaped,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,RTD result,"1, Positive: control (C) and both Pf and Pan lines | 2,Positive: control (C) and Pan line only | 3, Positive: control (C) and Pf line only | 4, Negative: control (C) line only",variable,,,,,RIMDAMAL,,,,,,,,,
21,http://purl.obolibrary.org/obo/EUPATH_0024217,"Plasmodium, by RDT",active_case_detect_arm_2020_reshaped::rdt_result_acd_v2,,active_case_detect_arm_2020_reshaped,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,RTD result,"1, Positive: control (C) and both Pf and Pan lines | 2,Positive: control (C) and Pan line only | 3, Positive: control (C) and Pf line only | 4, Negative: control (C) line only",variable,,,,,RIMDAMAL,,,,,,,,,
14,http://purl.obolibrary.org/obo/EUPATH_0024217,"Plasmodium, by RDT",adverse_events_arm_2020_reshaped::rdt_result_ae,,adverse_events_arm_2020_reshaped,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,,,variable,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,,,category,,,,,RIMDAMAL,,,,,,,,,
11,http://purl.obolibrary.org/obo/EUPATH_0021028,Plasmodium falciparum,crosssectional_sam_arm_reshaped::thin_result_cross_sec___1,,crosssectional_sam_arm_reshaped,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",,,value,,yes,,,RIMDAMAL,,,,,,,,,
11,http://purl.obolibrary.org/obo/EUPATH_0021028,Plasmodium falciparum,crosssectional_sam_arm_2020_reshaped::thin_result_cross_sec_v2___1,,crosssectional_sam_arm_2020_reshaped,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",,,value,,yes,,,RIMDAMAL,,,,,,,,,
13,http://purl.obolibrary.org/obo/EUPATH_0021028,Plasmodium falciparum,active_case_detect_arm_reshaped::thin_smear_result___1,,active_case_detect_arm_reshaped,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",,,value,,yes,,,RIMDAMAL,,,,,,,,,
14,http://purl.obolibrary.org/obo/EUPATH_0021028,Plasmodium falciparum,active_case_detect_arm_2020_reshaped::thin_smear_result_v2___1,,active_case_detect_arm_2020_reshaped,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",,,value,,yes,,,RIMDAMAL,,,,,,,,,
