IRI,label,dataSet,mergeKey,is_temporal,hidden
http://purl.obolibrary.org/obo/EUPATH_0032724,"Human metapneumonoviruses A/B, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032725,"Human respiratory syncytial viruses A/B, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032726,"Influenza A, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032727,"Influenza B, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032728,"Influenza C, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032729,"Parainfluenza 1, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032730,"Parainfluenza 2, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032731,"Parainfluenza 3, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032732,"Parainfluenza 4, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032733,"Parechovirus/Enterovirus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032734,"Rhinovirus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032735,"Bordetella pertussis, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032736,"Chlamydophila pneumoniae, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032737,"Haemophilus influenzae type B, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032738,"Haemophilus influenzae, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032739,"Legionella, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032740,"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032741,"Mycoplasma pneumoniae, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032742,"Salmonella, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032743,"Staphylococcus aureus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032744,"Streptococcus pneumoniae serotype 2, by culture result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032745,"Streptococcus pneumoniae serotype 3, by culture result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032746,"Streptococcus pneumoniae serotype 4, by culture result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032747,"Streptococcus pneumoniae serotype, by culture result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032748,"Streptococcus pneumoniae, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032749,"Pneumocystis jiroveci, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032750,"Bordetella pertussis copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032751,"Bordetella pertussis, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032752,"Chlamydophila pneumoniae copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032753,"Chlamydophila pneumoniae, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032754,"Haemophilus influenzae copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032755,"Haemophilus influenzae, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032756,"Haemophilus influenzae type B copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032757,"Haemophilus influenzae type B, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032758,"Legionella copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032759,"Legionella, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032760,"Moraxella catarrhalis (Branhamella catarrhalis) copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032761,"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032762,"Mycoplasma pneumoniae copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032763,"Mycoplasma pneumoniae, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032764,"Salmonella copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032765,"Salmonella, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032766,"Staphylococcus aureus copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032767,"Staphylococcus aureus, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032768,"Streptococcus pneumoniae copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032769,"Streptococcus pneumoniae, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032770,"Streptococcus pneumoniae serotype, by microarray result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032771,"Pneumocystis jiroveci copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032772,"Pneumocystis jiroveci, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032773,"Adenovirus copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032774,"Adenovirus, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032775,"Coronoavirus 229 copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032776,"Coronoavirus 229, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032777,"Coronoavirus 43 copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032778,"Coronoavirus 43, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032779,"Coronoavirus 63 copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032780,"Coronoavirus 63, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032781,"Coronoavirus HKU copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032782,"Coronoavirus HKU, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032783,"Cytomegalovirus copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032784,"Cytomegalovirus, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032785,"Human bocavirus copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032786,"Human bocavirus, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032787,"Human metapneumonoviruses A/B copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032788,"Human metapneumonoviruses A/B, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032789,"Human respiratory syncytial viruses A/B copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032790,"Human respiratory syncytial viruses A/B, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032791,"Influenza A copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032792,"Influenza A, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032793,"Influenza B copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032794,"Influenza B, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032795,"Influenza C copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032796,"Influenza C, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032797,"Parainfluenza 1 copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032798,"Parainfluenza 1, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032799,"Parainfluenza 2 copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032800,"Parainfluenza 2, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032801,"Parainfluenza 3 copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032802,"Parainfluenza 3, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032803,"Parainfluenza 4 copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032804,"Parainfluenza 4, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032805,"Parechovirus/Enterovirus copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032806,"Parechovirus/Enterovirus, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032807,"Rhinovirus copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032808,"Rhinovirus, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032809,"Adenovirus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032810,"Coronoavirus 229, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032811,"Coronoavirus 43, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032812,"Coronoavirus 63, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032813,"Coronoavirus HKU, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032814,"Cytomegalovirus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032815,"Human bocavirus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032816,"Human metapneumonoviruses A/B, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032817,"Human respiratory syncytial viruses A/B, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032818,"Influenza A, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032819,"Influenza B, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032820,"Influenza C, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032821,"Parainfluenza 1, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032822,"Parainfluenza 2, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032823,"Parainfluenza 3, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032824,"Parainfluenza 4, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032825,"Parechovirus/Enterovirus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032826,"Rhinovirus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032827,"Any bacteria, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032828,"Any noncolonizer bacteria, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032829,"Any noncontaminant bacteria, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032830,"Confirmed Streptococcus pneumoniae, by culture",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032831,"Haemophilus influenzae type B-neg, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032832,"Haemophilus parahaemolyticus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032975,"Streptococcus pneumoniae, by BinaxNOW RDT",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032976,"Streptococcus pneumoniae, by culture",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032977,"Any noncontaminant bacteria, by absolute qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032978,"Haemophilus influenzae, by absolute qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032981,"Streptococcus pneumoniae, by absolute qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032982,"Pneumocystis jiroveci, by absolute qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032983,Pathogen count,PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032984,"Pathogen count, by normalized PCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032985,"Any noncolonizer virus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032986,"Any virus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032987,"Measles morbillivirus, by PCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032988,"Any virus, by absolute qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032989,"Cytomegalovirus, by absolute qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032990,Antibiotic activity sample type,PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032991,Zone of inhibition diameter,PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032992,Zone of inhibition diameter >6 mm,PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032993,"Any noncontaminant bacteria, by culture",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032994,"Any noncontaminant bacteria, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032995,"Bordetella pertussis, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032996,"Escherichia coli, by culture",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032997,"Haemophilus influenzae type B, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032998,"Haemophilus influenzae type B-neg, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032999,"Haemophilus influenzae, by culture",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033000,"Haemophilus influenzae, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033001,"Haemophilus parahaemolyticus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033002,"Legionella, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033003,"Moraxella catarrhalis (Branhamella catarrhalis), by culture",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033004,"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033005,"Mycoplasma pneumoniae, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033006,"Salmonella, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033007,"Staphylococcus aureus, by culture",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033008,"Staphylococcus aureus, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033009,"Streptococcus group F, by culture",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033011,"Streptococcus pneumoniae, by culture",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033012,"Streptococcus pneumoniae, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033013,"Pneumocystis jiroveci, by multiplexed qPCR",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033015,"Bordetella pertussis, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033017,"Chlamydophila pneumoniae, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033018,"Haemophilus influenzae copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033019,"Haemophilus influenzae, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033021,"Haemophilus influenzae type B, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033023,"Legionella, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033024,"Moraxella catarrhalis (Branhamella catarrhalis) copies, by multiplexed qPCR result",PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033025,"Moraxella catarrhalis (Branhamella catarrhalis), by multiplexed qPCR result",PERCH Case Control,,,
