IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0032719,"Coronoavirus 43, by multiplexed qPCR",,cor_43_lapcr,_lab_rev_de,,Sample,Betacoronavirus in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0033371,Cor43 lung aspirate PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032721,"Coronoavirus HKU, by multiplexed qPCR",,cor_hku_lapcr,_lab_rev_de,,Sample,Betacoronavirus in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0033371,CorHKU lung aspirate PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032811,"Coronoavirus 43, by multiplexed qPCR",,cor_43_nppcr,_lab_rev_de,,Sample,Betacoronavirus in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0033373,Cor43 NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032813,"Coronoavirus HKU, by multiplexed qPCR",,cor_hku_nppcr,_lab_rev_de,,Sample,Betacoronavirus in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0033373,CorHKU NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0044005,"Severe acute respiratory syndrome coronavirus 2, by qRT-PCR",,pcr_dich,hcq_azithro_non_randomized_reshaped,SARS-CoV-2 presence based on qRT-PCR. Only participants at Marseille Center had daily testing performed.,Sample,Betacoronavirus in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0033373,,,variable
http://purl.obolibrary.org/obo/EUPATH_0033076,"Coronoavirus 43, by multiplexed qPCR",,cor_43_pfpcr,_lab_rev_de,,Sample,Betacoronavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033375,Cor43 pleural fluid PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033078,"Coronoavirus HKU, by multiplexed qPCR",,cor_hku_pfpcr,_lab_rev_de,,Sample,Betacoronavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033375,CorHKU pleural fluid PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032621,"Influenza B, by multiplexed qPCR",,flu_b_ispcr,_lab_rev_de,,Sample,Betainfluenzavirus in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0033288,Flu B induced sputum PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032727,"Influenza B, by multiplexed qPCR",,flu_b_lapcr,_lab_rev_de,,Sample,Betainfluenzavirus in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0033358,Flu B lung aspirate PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032819,"Influenza B, by multiplexed qPCR",,flu_b_nppcr,_lab_rev_de,,Sample,Betainfluenzavirus in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0033332,Flu B NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033084,"Influenza B, by multiplexed qPCR",,flu_b_pfpcr,_lab_rev_de,,Sample,Betainfluenzavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033348,Flu B pleural fluid PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0036060,"Blastocystis hominis, by microscopy",,ext_bv_dsmicr_st::bhomi,ext_bv_dsmicr_st,Assessed once per diarrheal episode.,Sample,Blastocystis in stool,http://purl.obolibrary.org/obo/EUPATH_0036001,10e. Blastocystis hominis,1=Yes;     2=No,value
http://purl.obolibrary.org/obo/EUPATH_0011480,Antibodies,1,,,,Sample,Blood antibody test,http://purl.obolibrary.org/obo/EUPATH_0011481,NA,NA,category
http://purl.obolibrary.org/obo/EUPATH_0011472,Raw antibody titer test result,2,,,,Sample,Blood antibody test,http://purl.obolibrary.org/obo/EUPATH_0011481,NA,NA,category
http://purl.obolibrary.org/obo/EUPATH_0021159,Blood culture performed,,culture_rad,gujaratseveremalaria_data_2020-03-015_revised,,Sample,Blood bacteria testing,http://purl.obolibrary.org/obo/EUPATH_0021158,Was blood culture conducted?,"2, No | 99999, unknown | 1, Yes",variable
http://purl.obolibrary.org/obo/EUPATH_0041029,Blood smear performed,,hh_member_12m::bsdone | hh_member_18m::bsdone | hh_member_00m::bsresults | hh_member_06m::bsdone | blood_smear_fu_rad | blood_smear_fu_rad_v2 | 126plate024::blsmearperf | 126plate054::blsmearperf,hh_member_06m | hh_member_18m | hh_member_12m | hh_member_00m | gujaratseveremalaria_data_2020-03-015_revised | 126plate024 | 126plate054,"If the participant consented, whether the blood smear was done. | Only assessed for the Jan 2012 survey and Mar 2012 survey in the 1st phase of data collection.",Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,BS results available if consented | Whether blood smear was done (if consented) | Blood smear | 3a. Blood smear done,"1, done | 2, not done | [0=blank] [1=Yes] [2=No]",variable
http://purl.obolibrary.org/obo/EUPATH_0020055,Blood smear reading,,bsreading,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,Blood smear reading,"1-Urgent
0-Routine",variable
http://purl.obolibrary.org/obo/EUPATH_0025063,DNA extraction performed,,dnaext,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,DNA extraction done?,"1, Yes | 0, No",variable
http://purl.obolibrary.org/obo/EUPATH_0021056,FalciVax RDT performed,,rdt_fv_chk___4 | rdt_falc_chk___4,CRF_DATA,,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,,binary,variable
http://purl.obolibrary.org/obo/EUPATH_0040023,Malaria test performed,,notestifsuspected,umsp,,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,,,variable
http://purl.obolibrary.org/obo/EUPATH_0025095,Microscopy analysis date,,crf3_mali project 1 data::slreddt1 | specdate1r,crf3_mali project 1 data | DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,Date the slide is read | Specimen analysis date,,variable
http://purl.obolibrary.org/obo/EUPATH_0021031,Microscopy performed,,mx_species_chk___5 | mic_species___5,microscopy_Malaria,,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,,binary,variable
http://purl.obolibrary.org/obo/EUPATH_0021060,OptiMAL RDT performed,,rdt_op_chk___4,,,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,,,variable
http://purl.obolibrary.org/obo/EUPATH_0040010,Plasmodium test type,,malariatestdone,umsp,,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,Type of malaria test done,"1 - Microscopy
2 - RDT
3 - Not Done
9 - Missing",category | variable
http://purl.obolibrary.org/obo/EUPATH_0025132,RDT analysis date,,specdate0r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,Specimen analysis date,,variable
http://purl.obolibrary.org/obo/EUPATH_0027004,RDT performed,,hh_member_12m::rdtiffebrile | hh_member_18m::rdtiffebrile | hh_member_06m::rdtiffebrile | hh_member_00m::rdtiffebrile | 126plate034::plasrdt_done | crf1_mali project 1 data::rdt | crf9_mali project 1 data::rdt,hh_member_06m | hh_member_18m | hh_member_12m | hh_member_00m | 126plate034 | crf1_mali project 1 data | crf9_mali project 1 data,"If the participant was febrile, whether a rapid diagnostic test (RDT) was performed. | Only assessed for the Apr-May 2012 survey in the 1st phase of data collection.",Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,RDT done if febrile | 1a4. Plasmodium RDT done? | RDT Done,"[0=blank] [1=Yes] [2=No] | 1, no, Yes
0, no, No
-88, no, No symptoms
-77, no, Missing",variable
http://purl.obolibrary.org/obo/EUPATH_0025134,Reason microscopy not performed,,thicksmnd1r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,Reason counts for Plasmodium by thick smear microscopy were not collected,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,"If positive and not done, indicate reason",,variable
http://purl.obolibrary.org/obo/EUPATH_0027008,Slide reading number,,crf3_mali project 1 data::readnum1,crf3_mali project 1 data,,Sample,Blood eukaryote testing,http://purl.obolibrary.org/obo/EUPATH_0021130,Slide reading,"1, no, First
2, no, Second
3, no, Third
-77, no, Missing on the form",variable
http://purl.obolibrary.org/obo/EUPATH_0033293,Bacteria in blood,2 | 8 | 1,,,"For Streptococcus pneumoniae, by absolute qPCR, the density threshold was set to 2.2 log10 copies/mL.",Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,,,category | multifilter
http://purl.obolibrary.org/obo/EUPATH_0033142,Blood culture contaminant,3,_contam_st,_lab_rev_de,,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,Contaminant in blood culture,"-1 = Culture negative, 0=Culture positive with non-contaminant, 1=A priori contaminant 2=Contaminant based on clinical review",variable
http://purl.obolibrary.org/obo/EUPATH_0033143,Blood culture positive,1,lrbalarm,_lab_rev_de,"Blood culture sample alarm positive. Any organism detected on blood culture, including contaminants.",Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,Alarm positive,"1 - Yes, 2 - No, negative at 5 days",variable
http://purl.obolibrary.org/obo/EUPATH_0020125,Blood microbiology tests procedures,5 | 5,,,,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,,,category
http://purl.obolibrary.org/obo/EUPATH_0033149,Blood sub-culture positive,2,lrbsubcu,_lab_rev_de,Sub-culture grown on blood culture sample. Includes contaminants.,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,Sub-culture growth result,"1 - Growth, 2 - No growth",variable
http://purl.obolibrary.org/obo/EUPATH_0033307,Eukaryota in blood,3 | 9 | 2,,,Plasmodium testing was not performed in Thailand or Bangladesh.,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,,,category | multifilter
http://purl.obolibrary.org/obo/EUPATH_0033223,"Organism 2, by culture",6,_lrb02org_lab,_lab_rev_de,"Organism code reflecting confirmatory blood culture results from CHL, where available, or the site-level result if unavailable. Does not reflect clinical review.",Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,Blood culture Organism 2_site or central lab,,variable
http://purl.obolibrary.org/obo/EUPATH_0033226,"Organism 2, by culture and clinical review",7,_lrb02org_fin,_lab_rev_de,"Reflects final result following clinical review and, where available, confirmatory blood culture results.",Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,Blood culture Organism 2 code_final,,variable
http://purl.obolibrary.org/obo/EUPATH_0033227,"Organism, by culture",4 | 1,culture_result | _lrb01org_lab,gujaratseveremalaria_data_2020-03-015_revised | _lab_rev_de,"Organism code reflecting confirmatory blood culture results from CHL, where available, or the site-level result if unavailable. Does not reflect clinical review.",Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,"If yes, was what the result? | Blood culture Organism 1_site or central lab",,variable
http://purl.obolibrary.org/obo/EUPATH_0033228,"Organism, by culture and clinical review",5,_lrb01org_fin,_lab_rev_de,"Reflects final result following clinical review and, where available, confirmatory blood culture results.",Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,Blood culture Organism 1 code_final,,variable
http://purl.obolibrary.org/obo/EUPATH_0021143,Raw test result for blood,10 | 4,,,,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,,,category
http://purl.obolibrary.org/obo/EUPATH_0036031,Virus in blood,4 | 3,,,Pathogen test results were only recorded for a fraction of participants. Please see Diagnosis at discharge for a more comprehensive assessment of whether co-infections were identified for each participant.,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,,,category | multifilter
http://purl.obolibrary.org/obo/EUPATH_0021158,Blood bacteria testing,,,,,Sample,Blood microbiology tests procedures,http://purl.obolibrary.org/obo/EUPATH_0020125,,,category
http://purl.obolibrary.org/obo/EUPATH_0021130,Blood eukaryote testing,,,,,Sample,Blood microbiology tests procedures,http://purl.obolibrary.org/obo/EUPATH_0020125,,,category
http://purl.obolibrary.org/obo/EUPATH_0036348,Blood quantity sufficient,,ext_lab_bv_speclog_ib_st::qtty,ext_lab_bv_speclog_ib_st,,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,Sample sufficient or not?,,variable
http://purl.obolibrary.org/obo/OBIB_0000236,Blood sample volume,1 | 10,126plate304::bloodvol | 126plate403::bloodvol | X14._Blood_volume_collected_.ml. | _bld_vol,126plate403 | 126plate304 | sample_collection_form | _lab_rev_de,Blood culture sample volume,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,1e1. Approx volume blood | Blood culture volume (ml),,variable
http://purl.obolibrary.org/obo/EUPATH_0021081,Blood smear sample,1,samples_chk___1 | 126plate034::specblsmear | 226plate023::smearspec | 226plate055::smearspec | 226plate113::smearspec | 226plate044::smearspec | 126plate011::specblsmear | 226plate119::smearspec | 126plate024::specblsmear | 126plate315::specblsmear | 126plate054::specblsmear | 226plate103::smearspec | 226plate212::smearspec | 226plate202::smearspec | 226plate084::smearspec | 226plate033::smearspec | 226plate054::smearspec | 126plate093::specblsmear | 126plate038::specblsmear | 226plate153::smearspec | 226plate114::smearspec | 227plate007::lbperf2 | 226plate014::smearspec | 226plate006::smearspec | 126plate305::specblsmear | 226plate222::smearspec | gotagruesa | crf9_mali project 1 data::smear | crf1_mali project 1 data::smear | samples_chk_fu___1,226plate054 | 226plate114 | 226plate113 | 226plate212 | 226plate153 | 226plate084 | 126plate024 | 126plate034 | 126plate054 | 226plate014 | 126plate038 | 126plate305 | 126plate093 | 226plate044 | 226plate006 | 226plate103 | 227plate007 | 226plate202 | 226plate033 | 126plate011 | 126plate315 | 226plate055 | 226plate119 | 226plate023 | 226plate222 | Peru_F2 | crf1_mali project 1 data | crf9_mali project 1 data | CRF_DATA,Collection of a thick blood smear sample,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,1.1.1 Glass slice for blood smear | 1a2./7.1b Spec for bl smear  /. Specimen for smear | Thick smear sample collected | F5_CRF1,"binary | [0=blank] [1=Yes] [2=No] | [0=Unchecked] [1=Checked] | 1, no, Yes
0, no, No
-77, no, Missing",value | variable
http://purl.obolibrary.org/obo/EUPATH_0027007,Blood smear slide ID,,hh_member_12m::bsbarcode1 | hh_member_06m::bsbarcode1 | hh_member_00m::bsbarcode1 | hh_member_18m::bsbarcode1 | crf3_mali project 1 data::slideid1,hh_member_06m | hh_member_18m | hh_member_12m | hh_member_00m | crf3_mali project 1 data,Barcode for the blood smear.,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,Barcode for blood smear | Slide number,"String, -9: Skipped",variable
http://purl.obolibrary.org/obo/EUPATH_0041072,Cell Preperation Tube (CPT) sample,11,226plate113::colcpt | 126plate034::cpttube | 226plate212::colcpt | 227plate007::lbperf3 | 226plate055::colcpt | 126plate011::cpttube | 226plate119::colcpt | 226plate103::colcpt | 226plate023::colcpt2 | 226plate044::colcpt | 226plate222::colcpt | 126plate024::cpttube | 126plate414::cpttube | 226plate084::colcpt | 226plate054::colcpt | 226plate006::colcpt | 226plate153::colcpt | 126plate038::cpttube | 226plate033::colcpt2 | 226plate113::colcpt2 | 126plate093::cpttube | 126plate314::cpttube | 226plate114::colcpt | 226plate014::colcpt | 226plate202::colcpt,226plate054 | 226plate114 | 226plate113 | 226plate212 | 226plate153 | 226plate084 | 126plate024 | 126plate034 | 226plate014 | 126plate038 | 126plate093 | 226plate044 | 126plate414 | 126plate314 | 226plate006 | 226plate103 | 227plate007 | 226plate202 | 226plate033 | 126plate011 | 226plate055 | 226plate119 | 226plate023 | 226plate222,,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,10.3 Blood into CPT tube | 1.1.1 CPT tube | 1c. CPT tube,[0=Unchecked] [1=Checked] | [0=blank] [1=Yes] [2=No] [3=NA],variable
http://purl.obolibrary.org/obo/EUPATH_0041073,Cell Preperation Tube (CPT) size,12,126plate093::cpttubesize | 126plate038::cpttubesize | 126plate314::cpttubesize | 126plate034::cpttubesize | 226plate023::cpttubesize | 126plate414::cpttubesize,126plate034 | 126plate038 | 126plate093 | 126plate414 | 126plate314 | 226plate023,,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,1c1.  CPT tube size | 6.1b1 CPT tube used,[0=blank] [1=4mL] [2=8mL],variable
http://purl.obolibrary.org/obo/EUPATH_0041074,Cell Preperation Tube (CPT) volume (mL),13,126plate011::cpttube_vol | 126plate024::cpttube_vol,126plate024 | 126plate011,,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,2a. Vol of venipuncture,,variable
http://purl.obolibrary.org/obo/EUPATH_0032048,EDTA-treated sample,2,227plate007::lbperf6 | crf1_mali project 1 data::edta | crf9_mali project 1 data::edta | cobedta | cbuedta1,227plate007 | crf1_mali project 1 data | crf9_mali project 1 data | _clin_rev_de,,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,1.1.1 EDTA tube | F7_CRF1 | EDTA tube collected | EDTA tube 1 collected,"[0=Unchecked] [1=Checked] | 1, no, Yes
0, no, No
-77, no, Missing | 0 - No, 1 - Yes",variable
