IRI,label,parentIRI,parentLabel,replaces,dataSet
http://purl.obolibrary.org/obo/EUPATH_0058290,"Type of item that branded """"KujiPrEP ni kujipanga poa"" specified",http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054319,Understanding of benefits of PrEP,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0055133,Use PrEP in future,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0053590,Was there sexual behavior change since take PrEP,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Jilinde_retrospective_survey | Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0058299,What PrEP information was conveyed through these materials,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054079,What did you do with extra tablets after stopping PrEP,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Jilinde_prospective_cohort | Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0058297,What does Lets Get Real mean to you,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058298,What does Lets Get Real mean to you  specified,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058300,"What you like most about ""Goodie Bag",http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058301,"What you like most about ""Goodie Bag"" specified",http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058302,What you like most about pill carrier,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058303,What you like most about pill carrier specified,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054582,When to first hear PrEP,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058304,"Whether ""Goodie Bag"" encourage you to continue taking your PrEP medication",http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058305,"Whether ""Goodie bag"" encourage you to go back for your month one PrEP refill",http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058306,Whether call/SMS responses useful,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054570,Whether heard PrEP,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0063201,Whether obtain PrEP service during visit,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,jilinde_costing_survey
http://purl.obolibrary.org/obo/EUPATH_0063272,Whether satisfied with the quality of care received from health facility,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,jilinde_costing_survey
http://purl.obolibrary.org/obo/EUPATH_0058307,Whether was responded by call or  SMS,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0056550,Willingness of not prescribing PrEP,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056551,Willingness of prescribing PrEP,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0053524,Willingness to reconsider PrEP,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0054691,How does PrEP work,http://purl.obolibrary.org/obo/EUPATH_0054510,PrEP content read in newspapers,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054699,Other,http://purl.obolibrary.org/obo/EUPATH_0054510,PrEP content read in newspapers,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054696,PrEP discontinuation,http://purl.obolibrary.org/obo/EUPATH_0054510,PrEP content read in newspapers,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054695,Side effects of PrEP,http://purl.obolibrary.org/obo/EUPATH_0054510,PrEP content read in newspapers,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054697,Usage of PrEP,http://purl.obolibrary.org/obo/EUPATH_0054510,PrEP content read in newspapers,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054692,What PrEP does not do,http://purl.obolibrary.org/obo/EUPATH_0054510,PrEP content read in newspapers,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054690,What is PrEP,http://purl.obolibrary.org/obo/EUPATH_0054510,PrEP content read in newspapers,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054698,Where to get PrEP,http://purl.obolibrary.org/obo/EUPATH_0054510,PrEP content read in newspapers,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054694,Who qualifies for PrEP,http://purl.obolibrary.org/obo/EUPATH_0054510,PrEP content read in newspapers,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054693,Why take PrEP,http://purl.obolibrary.org/obo/EUPATH_0054510,PrEP content read in newspapers,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0058414,Asked but unknown,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054841,Benefits of using PrEP,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054843,Contact information of nearest facility,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054836,How does PrEP work,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054842,How to use PrEP well (adherence,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054845,Other,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054844,Reminder of clinic appointment,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054838,Side effects,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0058415,Unknown,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054835,What is PrEP,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054840,When to stop using PrEP,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054839,Where to get PrEP,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054837,Who can use PrEP,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054578,"After being prescribed PrEP, you should return to the health-care provider for repeat HIV testing after one month",http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054572,All individuals found to be HIV negative are fit to use PrEP,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054576,"If I experience a condom burst and suspect my partner may infect me with HIV, I should go for PrEP",http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054579,"If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes",http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054580,"Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP",http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054574,Once one is initiated on PrEP it is to be taken for life,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054577,PrEP does not protect you from STIs,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054573,PrEP is effective if you take it on a one-off basis (like a morning after pill),http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054575,PrEP is safe for women during pregnancy and breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054571,Somebody who has tested positive for HIV can still use PrEP,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0057046,"A client who reports a high risk sexual behavior within the last 72 hours, would benefit from PrEP rather than PEP",http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057047,A client who tests positive for Hepatitis B should NOT be started on PrEP,http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057042,All individuals found to be HIV negative are eligible for PrEP,http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057043,Any previous use of Post?Exposure Prophylaxis (PEP) is an indication of PrEP,http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057044,Any slight kidney problem is an indication to stop PrEP use,http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057045,"Fever, fatigue, myalgia, rash, headache and a history of high risk sexual exposure within past month are indicative of acute HIV infection",http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057051,"For discordant couples, PrEP is taken before the positive partner achieves complete viral suppression",http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057049,"If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes",http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057050,"Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP",http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057041,Once one is initiated on PrEP it is to be taken forever.,http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057048,PrEP can be co-prescribed with other drugs without any safety concerns,http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057038,PrEP is effective if you take it on a one-off basis (like a 'morning after' pill),http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057039,PrEP is safe for women during pregnancy and breastfeeding.,http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0057040,"PrEP should be taken by HIV-uninfected in HIV discordant relationships for the rest of their life, regardless of if the HIV-infected person is on ART",http://purl.obolibrary.org/obo/EUPATH_0057037,PrEP knowledge of Peer Educator and CHV,,Jilinde_pe_chv_cohort
http://purl.obolibrary.org/obo/EUPATH_0056552,"A client who reports a high risk sexual behaviour within the last 72 hours, would benefit from PrEP rather than PEP",http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056553,A client who tests positive for HBsAg should NOT be started on PrEP,http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056554,A renal creatinine clearance of  <   50ml/min is an absolute indication to stop PrEP use,http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056555,All individuals found to be HIV negative are eligible for PrEP,http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056556,Any previous use of Post?Exposure Prophylaxis (PEP) is an indication of PrEP,http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056557,"Fever, fatigue, myalgia, rash, headache and a history of high risk sexual exposure within past month are indicative of acute HIV infection",http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056558,"For discordant couples, PrEP is a bridge before the positive partner achieves complete viral suppression",http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056559,"If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes",http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056560,"Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP",http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056561,Once one is initiated on PrEP it is to be taken forever.,http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056562,"PrEP can be co-prescribed with acyclovir, aminoglycosides and retinoids without any safety concerns",http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056563,PrEP is effective if you take it on a one-off basis (like a -morning after- pill),http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056564,PrEP is safe for women during pregnancy and breastfeeding.,http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0056565,"PrEP should be taken by HIV-uninfected in HIV discordant relationships for the rest of their life, regardless of if the HIV-infected person is on ART",http://purl.obolibrary.org/obo/EUPATH_0056544,PrEP knowledge of healthcare provider,,Jilinde_healthcareprovider_cohort
