colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
693,pnc_q46e,groupanc_kenyanigeria_combined_final,,,,46e. In the last year  conversations with women whove had positive experiences with family planning methods have influenced my thinking about family planning  Kwenye mwaka uliopita  majadiliano na wanawake wengine ambao wamepitia mema na mbinu za upangaji,1 = Not at all true - Sio kweli hata kidogo | 2 = Slightly true - Ni Kweli kwa kiwango kidogo sana | 3 = Somewhat true - Yana ukweli fulani | 4 = Mostly true - Karibu yote ni kweli | 5 = Completely true - Ni kweli kabisa,,,,NA,pnc_q46e,groupanc_kenyanigeria_combined_final::pnc_q46e,int,3,NA,NA,1 to 5,5,once,0.879763048,NA
694,pnc_q46f,groupanc_kenyanigeria_combined_final,,,,46f. In the last year  I have received or gathered all the information I need to make a decision about if and how to space my next pregnancy  Kwenye mwaka uliopita  nimepokea au kukusanya habari zote nilizozihitaji kufanya maamuzi iwapo nitataka kupata mim,1 = Not at all true - Sio kweli hata kidogo | 2 = Slightly true - Ni Kweli kwa kiwango kidogo sana | 3 = Somewhat true - Yana ukweli fulani | 4 = Mostly true - Karibu yote ni kweli | 5 = Completely true - Ni kweli kabisa,,,,NA,pnc_q46f,groupanc_kenyanigeria_combined_final::pnc_q46f,int,5,NA,NA,1 to 5,5,once,0.879682997,NA
695,pnc_q46g,groupanc_kenyanigeria_combined_final,,,,46g. In interactions with health care providers in the last year  I was given the opportunity to ask questions about family planning methods  Katika kukutana and kuwasiliana kwangu na wahudumu wa Afya kwenye mwaka uliopita  nilipewa nafasi ya kuuliza maswa,1 = Not at all true - Sio kweli hata kidogo | 2 = Slightly true - Ni Kweli kwa kiwango kidogo sana | 3 = Somewhat true - Yana ukweli fulani | 4 = Mostly true - Karibu yote ni kweli | 5 = Completely true - Ni kweli kabisa,,,,NA,pnc_q46g,groupanc_kenyanigeria_combined_final::pnc_q46g,int,5,NA,NA,1 to 5,5,once,0.879682997,NA
696,pnc_q46h,groupanc_kenyanigeria_combined_final,,,,46h. In interactions with health care providers in the last year  all of my questions about family planning were answered in a way I understood  Katika kukutana na kuwasiliana kwangu na wahudumu wa Afya kwenye mwaka uliopita  maswali yangu yote kuhusu upan,1 = Not at all true - Sio kweli hata kidogo | 2 = Slightly true - Ni Kweli kwa kiwango kidogo sana | 3 = Somewhat true - Yana ukweli fulani | 4 = Mostly true - Karibu yote ni kweli | 5 = Completely true - Ni kweli kabisa,,,,NA,pnc_q46h,groupanc_kenyanigeria_combined_final::pnc_q46h,int,5,NA,NA,1 to 5,5,once,0.879682997,NA
697,pnc_q47a,groupanc_kenyanigeria_combined_final,,,,47a. Mom will be healthier/ less likely to have problems  Mama atakuwa mwenye afya/ uwezekano mchache wa kupatwa na matatizo,1 = Agree - Nakubali | 2 = Disagree - Sikubali | 3 = Neither agree nor disagree - Sina maoni,,,,NA,pnc_q47a,groupanc_kenyanigeria_combined_final::pnc_q47a,int,1,NA,NA,1 to 3,3,once,0.879602946,NA
698,pnc_q47b,groupanc_kenyanigeria_combined_final,,,,47b. Current Baby will be healthier/ less likely to have problems  Mtoto wa hivi sasa atakuwa mwenyeAfya/ uwezekano mchache wa kupatwa na matatizo,1 = Agree - Nakubali | 2 = Disagree - Sikubali | 3 = Neither agree nor disagree - Sina maoni,,,,NA,pnc_q47b,groupanc_kenyanigeria_combined_final::pnc_q47b,int,1,NA,NA,1 to 3,3,once,0.879602946,NA
699,pnc_q47c,groupanc_kenyanigeria_combined_final,,,,47c. Next baby will be healthier/less likely to have problem   Mtoto atakayefuata atakuwa mwenye Afya/ uwezekano mchache wa kupatwa na matatizo,1 = Agree - Nakubali | 2 = Disagree - Sikubali | 3 = Neither agree nor disagree - Sina maoni,,,,NA,pnc_q47c,groupanc_kenyanigeria_combined_final::pnc_q47c,int,1,NA,NA,1 to 3,3,once,0.879602946,NA
700,pnc_q47d,groupanc_kenyanigeria_combined_final,,,,47d. Easier to feed and/or take care of other children   Ni Rahisi kulisha/au kulea watoto wengine,1 = Agree - Nakubali | 2 = Disagree - Sikubali | 3 = Neither agree nor disagree - Sina maoni,,,,NA,pnc_q47d,groupanc_kenyanigeria_combined_final::pnc_q47d,int,1,NA,NA,1 to 3,3,once,0.879682997,NA
701,pnc_q47e,groupanc_kenyanigeria_combined_final,,,,47e. Saves money  Inaokoa pesa,1 = Agree - Nakubali | 2 = Disagree - Sikubali | 3 = Neither agree nor disagree - Sina maoni,,,,NA,pnc_q47e,groupanc_kenyanigeria_combined_final::pnc_q47e,int,1,NA,NA,1 to 3,3,once,0.879602946,NA
702,pnc_q48,groupanc_kenyanigeria_combined_final,,,,??,NA,,,,NA,pnc_q48,groupanc_kenyanigeria_combined_final::pnc_q48,int,24,NA,NA,2 to 120,23,once,0.879682997,NA
703,pnc_q49,groupanc_kenyanigeria_combined_final,,,,49. After the birth of a child  can a woman become pregnant before her menstrual period has returned?   Baada ya kuzaliwa kwa mtoto  mwanamke anaweza kupata ujauzito kabla hedhi yake kurejea?,1 = Yes - Ndio | 2 = No - La | 3 = Dont know/Unsure - Sijui/Sina Uhakika,,,,NA,pnc_q49,groupanc_kenyanigeria_combined_final::pnc_q49,int,1,NA,NA,1 to 3,3,once,0.879602946,NA
704,pnc_q50a,groupanc_kenyanigeria_combined_final,,,,50a. Habiba only gives her baby breastmilk but her mother in law also gives the baby water and thin porridge sometimes.  To prevent pregnancy  should Habiba choose a different family planning method?   Habiba anamnyonyesha mwanawe kama njia ya kipekee laki,1 = Yes - Ndio | 2 = No - La | 3 = Not sure/Dont know - Sina Uhakika/Sijui,,,,NA,pnc_q50a,groupanc_kenyanigeria_combined_final::pnc_q50a,int,3,NA,NA,1 to 3,3,once,0.879682997,NA
705,pnc_q50b,groupanc_kenyanigeria_combined_final,,,,50b. Can she continue to use LAM as a family planning method after she sees her first menses/monthly bleeding?    Anaweza kuendelea kutumia LAM kama mbinu ya upangaji uzazi baada ya kupokea hedhi yake ya kwanza,1 = Yes - Ndio | 2 = No - La | 3 = Not sure/Dont know - Sina Uhakika/Sijui,,,,NA,pnc_q50b,groupanc_kenyanigeria_combined_final::pnc_q50b,int,3,NA,NA,1 to 3,3,once,0.879682997,NA
706,pnc_q50c,groupanc_kenyanigeria_combined_final,,,,??,NA,,,,NA,pnc_q50c,groupanc_kenyanigeria_combined_final::pnc_q50c,int,6,NA,NA,0 to 99,19,once,0.879923151,NA
707,pnc_q51,groupanc_kenyanigeria_combined_final,,,,51. During pregnancy  did you form a plan to deliver at a facility and start a contraceptive before leaving  for example  getting an IUD or implant after delivery and before leaving the facility?  Wakati wa ujauzito  ulitengeneza mpango wa kujifungulia kat,1 = Yes - Ndio | 2 = No - La,,,,NA,pnc_q51,groupanc_kenyanigeria_combined_final::pnc_q51,int,2,NA,NA,1 to 2,2,once,0.879602946,NA
708,pnc_q51a,groupanc_kenyanigeria_combined_final,,,,51a. What was your method choice  Mbinu yako uliyochagua ilikuwa ipi?,1 = IUCD insertion - Kuwekwa IUCD | 2 = Implant insertion - Kuwekwa kipandikizi | 3 = Progesterone only pill - Tembe ya Progesterone pekee | 4 = Tubal ligation - Kufunga tubu | 5 = Other - Nyingine,,,,NA,pnc_q51a,groupanc_kenyanigeria_combined_final::pnc_q51a,int,2,NA,NA,1 to 5,5,once,0.962295869,NA
709,pnc_q51b,groupanc_kenyanigeria_combined_final,,,,51b. Did you receive this method prior to leaving the hospital after birth  Ulipokea mbinu hii kabla ya kutoka kwenye kituo cha afya baada ya kujifungua?,1 = Yes - Ndio | 2 = No - La,,,,NA,pnc_q51b,groupanc_kenyanigeria_combined_final::pnc_q51b,int,2,NA,NA,1 to 2,2,once,0.962295869,NA
710,pnc_q51b_1,groupanc_kenyanigeria_combined_final,,,,51b1. If No  why not  Iwapo La  kwa nini?,1 = I forgot - Nilisahau | 2 = Changed my mind - Nilibadilisha nia | 3 = The method wasnt available - Mbinu ya kupanga uzazi niliotaka haikuwa inapatikana | 4 = Provider did not know how to insert - Mhudumu hakufahamu namna ya kuiweka | 5 = Provider thought I should wait - Mhudumu alipendekeza ningoje | 6 = Husband or mother in law disagreed - Mme/mama mkwe hawakukubaliana na maoni yangu | 7 = Didnt end up delivering in a facility - Sikujifungulia kwenye kituo cha afya | 8 = Other - Nyingine,,,,NA,pnc_q51b_1,groupanc_kenyanigeria_combined_final::pnc_q51b_1,int,1,NA,NA,1 to 8,8,once,0.969580532,NA
711,pnc_q54,groupanc_kenyanigeria_combined_final,,,,54. Since the birth of [pnc_q3]  have you experienced any other pregnancy  Tangu [pnc_q3] kuzaliwa  umekuwa na ujauzito mwingine tena?,1 = Yes - Ndio | 2 = No - La,,,,NA,pnc_q54,groupanc_kenyanigeria_combined_final::pnc_q54,int,2,NA,NA,1 to 2,2,once,0.879682997,NA
712,pnc_q54a,groupanc_kenyanigeria_combined_final,,,,??,NA,,,,NA,pnc_q54a,groupanc_kenyanigeria_combined_final::pnc_q54a,int,7,NA,NA,0 to 99,13,once,0.996637848,NA
713,pnc_q54b,groupanc_kenyanigeria_combined_final,,,,54b. Are you currently pregnant  Una ujauzito sasa hivi?,1 = Yes - Ndio | 2 = No - La | 3 = Unsure - Sina Uhakika,,,,NA,pnc_q54b,groupanc_kenyanigeria_combined_final::pnc_q54b,int,1,NA,NA,1 to 2,2,once,0.996557797,NA
714,pnc_q54c_i,groupanc_kenyanigeria_combined_final,discard,,,54c. When did the pregnancy end?  Ujauzito ulikamilika lini?,{REDACTED} = NA,,,,NA,pnc_q54c_i,groupanc_kenyanigeria_combined_final::pnc_q54c_i,lgl,NA,NA,NA,n/a,0,no data,1,no data
715,pnc_q54c_1_months,groupanc_kenyanigeria_combined_final,,,,Pregnancy ended months,NA,,,,NA,pnc_q54c_1_months,groupanc_kenyanigeria_combined_final::pnc_q54c_1_months,int,11,NA,NA,7 to 13,4,once,0.999599744,NA
716,pnc_q54c_ii,groupanc_kenyanigeria_combined_final,,,,54cii. How did the pregnancy end  Ujauzito ulikamilika vipi?,1 = Miscarriage - Mimba kuharibika | 2 = Termination - Kuavya mimba | 3 = Birth - Kujifungua,,,,NA,pnc_q54c_ii,groupanc_kenyanigeria_combined_final::pnc_q54c_ii,int,1,NA,NA,1 to 3,2,once,0.999599744,NA
717,pnc_q55,groupanc_kenyanigeria_combined_final,,,,55. If it were up to you  which of the following would you prefer  Iwapo ingekuwa juu yako  ni yepi kati yafuatayo ungependelea?,1 = Not ever getting pregnant again - Kamwe kutokuwa na ujauzito mwingine | 2 = Having another child  but not getting pregnant right now - Kuwa na mtoto mwingine  lakini sio kupata mimba sasa hivi | 3 = Getting pregnant as soon as possible - Kupata ujauzito haraka iwezekanavyo | 4 = Undecided - Sijaamua | 5 = NA: Currently pregnant - Mimi nimjamzito sasa hivi,,,,NA,pnc_q55,groupanc_kenyanigeria_combined_final::pnc_q55,int,2,NA,NA,1 to 5,5,once,0.879602946,NA
718,pnc_q52,groupanc_kenyanigeria_combined_final,discard,,,52. In what month did your mesntrual period return after having your baby  Ni mwezi upi ambao hedhi yako ilirejea baada ya kujifungua mtoto?,{REDACTED} = NA,,,,NA,pnc_q52,groupanc_kenyanigeria_combined_final::pnc_q52,lgl,NA,NA,NA,n/a,0,no data,1,no data
719,pnc_q53,groupanc_kenyanigeria_combined_final,discard,,,53. In what month did you and your husband/partner first have sexual intercourse again after having your baby?   Ni mwezi upi ambapo wewe na mumeo/mwenza wako mlishiriki ngono kwa mara ya kwanza baada ya kupata mtoto?,{REDACTED} = NA,,,,NA,pnc_q53,groupanc_kenyanigeria_combined_final::pnc_q53,lgl,NA,NA,NA,n/a,0,no data,1,no data
720,pnc_q53num_months,groupanc_kenyanigeria_combined_final,,,,NA,NA,,,,NA,pnc_q53num_months,groupanc_kenyanigeria_combined_final::pnc_q53num_months,chr,12,NA,NA,>10 unique values,20,repeated,0.884486071,NA
721,pnc_q56,groupanc_kenyanigeria_combined_final,,,,56. In the last 12 months since your baby was born  have you used any method of family planning to prevent pregnancy  Ndani ya miezi 12 tangu mtoto wako kuzaliwa  umetumia mbinu ya upangaji uzazi kuzuia kupata mimba?,1 = Yes - Ndio | 2 = No - La,,,,NA,pnc_q56,groupanc_kenyanigeria_combined_final::pnc_q56,int,2,NA,NA,1 to 2,2,once,0.8798431,NA
722,pnc_q56a___1,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Does not want to space next pregnancy/wants to get pregnant again right away - Sitaki kupeana nafasikat,0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___1,groupanc_kenyanigeria_combined_final::pnc_q56a___1,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
723,pnc_q56a___2,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Infrequent sex/husband or partner away - Sishiriki ngono mara kwa mara/ mume/mwenzangu yuko mbali),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___2,groupanc_kenyanigeria_combined_final::pnc_q56a___2,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
724,pnc_q56a___3,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Not having sex - Sishiriki ngono ),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___3,groupanc_kenyanigeria_combined_final::pnc_q56a___3,int,1,NA,NA,0 to 1,2,once,0.83701569,NA
725,pnc_q56a___4,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Cant get pregnant - Siwezi kupata ujauzito),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___4,groupanc_kenyanigeria_combined_final::pnc_q56a___4,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
726,pnc_q56a___5,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Breastfeeding - Ninanyonyesha),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___5,groupanc_kenyanigeria_combined_final::pnc_q56a___5,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
727,pnc_q56a___6,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Fatalistic/up to God - Nimemwachia Mungu),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___6,groupanc_kenyanigeria_combined_final::pnc_q56a___6,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
728,pnc_q56a___7,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Has not menstruated since last birth - Hajapokea hedhi tangu kujifungua kulikopita),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___7,groupanc_kenyanigeria_combined_final::pnc_q56a___7,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
729,pnc_q56a___8,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Husband/partner opposed - Mme/mwenza hakubaliani ),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___8,groupanc_kenyanigeria_combined_final::pnc_q56a___8,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
730,pnc_q56a___9,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Respondent opposed - Anayejibu alipinga),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___9,groupanc_kenyanigeria_combined_final::pnc_q56a___9,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
731,pnc_q56a___25,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Others opposed - Wengine walipinga),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___25,groupanc_kenyanigeria_combined_final::pnc_q56a___25,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
732,pnc_q56a___10,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Religious prohibition - Kanisa imekataza),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___10,groupanc_kenyanigeria_combined_final::pnc_q56a___10,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
733,pnc_q56a___11,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Knows no method - Hafahamu mbinu),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___11,groupanc_kenyanigeria_combined_final::pnc_q56a___11,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
734,pnc_q56a___12,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Knows no source (place to get FP) - Hafahamu mahali (mahali pa kupata huduma ya FP)),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___12,groupanc_kenyanigeria_combined_final::pnc_q56a___12,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
735,pnc_q56a___13,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Concerned about side effects/heard rumours about dangers/health concerns - Wasiwasi kuhusu athari zake/,0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___13,groupanc_kenyanigeria_combined_final::pnc_q56a___13,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
736,pnc_q56a___14,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Lack of access/too far - Hawezi kufikia kituo kinachozipeana/Ziko mbali sana),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___14,groupanc_kenyanigeria_combined_final::pnc_q56a___14,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
737,pnc_q56a___15,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=The cost is too much - Ni ghali mno),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___15,groupanc_kenyanigeria_combined_final::pnc_q56a___15,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
738,pnc_q56a___16,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=The preferred method not available - Mbinu anayopendelea haipatikani),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___16,groupanc_kenyanigeria_combined_final::pnc_q56a___16,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
739,pnc_q56a___17,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=No method available - Hakuna mbinu zozote  haikupatikana),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___17,groupanc_kenyanigeria_combined_final::pnc_q56a___17,int,0,NA,NA,0 to 0,1,once,0.83701569,NA
740,pnc_q56a___18,groupanc_kenyanigeria_combined_final,,,,56a. What factors contributed to you not using a form of family planning?  Ni sababu zipi zilichangia wewe kututotumia mbinu ya upangaji uzazi?[ (choice=Inconvenient to use - Sio rahisi kutumia),0 = Unchecked | 1 = Checked,,,,NA,pnc_q56a___18,groupanc_kenyanigeria_combined_final::pnc_q56a___18,int,0,NA,NA,0 to 1,2,once,0.83701569,NA
