IRI,label,variable,dataFile,definition,codebookValues,parentIRI,parentLabel,termType,replaces,source category,ISA_Type,ISA_Parent,unitLabel,unitIRI,hidden,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0009237,Percentage of surveillance stools for Campylobacter-pos,MALED_diarrhea.txt::percentage of surveillance stools positive for campylobacter,MALED_diarrhea.txt,percentage of surveillance stools in the observation window that were tested positive for Campylobacter,,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,variable,EuPathDB_0009053,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,MALED_diarrhea.txt::region,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/OBI_0003069,Sequencing,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,MALED_diarrhea.txt::clinepi_sample,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,MALED_diarrhea.txt::sample_type,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/EUPATH_0009217,Severely stunted at sampling,MALED_diarrhea.txt::severely stunted at sampling,MALED_diarrhea.txt,whether the individual was found severely stunted at sampling (LAZ less than -3),,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009033,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009218,Stunted 3 months after sampling,MALED_diarrhea.txt::stunted 3 months after sampling,MALED_diarrhea.txt,whether the individual was found stunted 3 months after sampling (LAZ less than -2),,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009034,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009219,Stunted at sampling,MALED_diarrhea.txt::stunted at sampling,MALED_diarrhea.txt,whether the individual was found severely stunted at sampling (LAZ less than -3),,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009035,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/OBI_0001169,Age,MALED_healthy.txt::Age (months),MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,MALED_healthy.txt::country,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,MALED_healthy.txt::env_feature,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0011894,Height-for-age z-score,MALED_healthy.txt::HAZ,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,MALED_healthy.txt::body_habitat,MALED_healthy.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,MALED_healthy.txt::body_product,MALED_healthy.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,MALED_healthy.txt::body_site,MALED_healthy.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,MALED_healthy.txt::region,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/OBI_0003069,Sequencing,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,MALED_healthy.txt::sample_type,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/EUPATH_0009027,SRA Experiment ID,MALED_healthy.txt::Experiment,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/OBI_0600047,Sequencing assay,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/EUPATH_0009026,SRA Run ID,MALED_healthy.txt::Run,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/OBI_0003069,Sequencing,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/EUPATH_0009025,SRA Sample ID,MALED_healthy.txt::SRA_Sample,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0003071,Subject ID,MALED_healthy.txt::Child ID,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Source,,,everywhere,yes
http://purl.obolibrary.org/obo/EUPATH_0000733,Weight-for-age z-score,MALED_healthy.txt::WAZ,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0011895,Weight-for-height z-score,MALED_healthy.txt::WHZ,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/OBI_0001169,Age,MORDOR_metatranscriptome.txt::Age,MORDOR_metatranscriptome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,MORDOR_metatranscriptome.txt::country,MORDOR_metatranscriptome.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,MORDOR_metatranscriptome.txt::body_habitat,MORDOR_metatranscriptome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,MORDOR_metatranscriptome.txt::host_body_product,MORDOR_metatranscriptome.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,MORDOR_metatranscriptome.txt::host_body_site,MORDOR_metatranscriptome.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/EUPATH_0009332,Phase,MORDOR_metatranscriptome.txt::phase,MORDOR_metatranscriptome.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,MORDOR_metatranscriptome.txt::sample_type,MORDOR_metatranscriptome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,MORDOR_metatranscriptome.txt::Sex,MORDOR_metatranscriptome.txt,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/NCIT_C161322,Treatment group,MORDOR_metatranscriptome.txt::treatment_group,MORDOR_metatranscriptome.txt,,,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0030004,Village code,MORDOR_metatranscriptome.txt::village_code,MORDOR_metatranscriptome.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/OBI_0001169,Age,NICUDischarge.txt::day_of_life,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009190,Age at discharge,NICUDischarge.txt::Age at discharge,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009316,Amoxacillin,NICUDischarge.txt::w_Amoxacillin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009274,Antibiotics exposure in the week prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009317,Amoxacillin,NICUDischarge.txt::m_Amoxacillin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009275,Antibiotics exposure in the month prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009318,Amoxacillin,NICUDischarge.txt::c_Amoxacillin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009276,Cumulative antibiotic exposure prior sample collection,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009304,Ampicillin,NICUDischarge.txt::w_Ampicillin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009274,Antibiotics exposure in the week prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009305,Ampicillin,NICUDischarge.txt::m_Ampicillin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009275,Antibiotics exposure in the month prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009306,Ampicillin,NICUDischarge.txt::c_Ampicillin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009276,Cumulative antibiotic exposure prior sample collection,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009325,Ampicillin sulbactam,NICUDischarge.txt::w_AmpicillinSulbactam,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009274,Antibiotics exposure in the week prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009326,Ampicillin sulbactam,NICUDischarge.txt::m_AmpicillinSulbactam,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009275,Antibiotics exposure in the month prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009327,Ampicillin sulbactam,NICUDischarge.txt::c_AmpicillinSulbactam,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009276,Cumulative antibiotic exposure prior sample collection,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009242,Bacterial culture in blood,NICUDischarge.txt::BloodInfection,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009214,Bacterial culture,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009270,Bacterial culture in tracheal,NICUDischarge.txt::TrachealInfection,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009214,Bacterial culture,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009243,Bacterial culture in urine,NICUDischarge.txt::UrineInfection,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009214,Bacterial culture,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009271,"Bacterial culture, other",NICUDischarge.txt::OtherInfection,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009214,Bacterial culture,value,,Human,characteristicQualifier,Source,,,,
http://www.ebi.ac.uk/efo/EFO_0004344,Birth weight,NICUDischarge.txt::Birthweight,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,,Human,characteristicQualifier,Source,g,http://purl.obolibrary.org/obo/UO_0000021,,
http://purl.obolibrary.org/obo/EUPATH_0009310,Cefazolin,NICUDischarge.txt::w_Cefazolin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009274,Antibiotics exposure in the week prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009311,Cefazolin,NICUDischarge.txt::m_Cefazolin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009275,Antibiotics exposure in the month prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009312,Cefazolin,NICUDischarge.txt::c_Cefazolin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009276,Cumulative antibiotic exposure prior sample collection,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009292,Cefepime,NICUDischarge.txt::w_Cefepime,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009274,Antibiotics exposure in the week prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009293,Cefepime,NICUDischarge.txt::m_Cefepime,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009275,Antibiotics exposure in the month prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009294,Cefepime,NICUDischarge.txt::c_Cefepime,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009276,Cumulative antibiotic exposure prior sample collection,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009295,Cefotaxime,NICUDischarge.txt::w_Cefotaxime,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009274,Antibiotics exposure in the week prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009296,Cefotaxime,NICUDischarge.txt::m_Cefotaxime,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009275,Antibiotics exposure in the month prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009297,Cefotaxime,NICUDischarge.txt::c_Cefotaxime,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009276,Cumulative antibiotic exposure prior sample collection,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009313,Cefoxitin,NICUDischarge.txt::w_Cefoxitin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009274,Antibiotics exposure in the week prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009314,Cefoxitin,NICUDischarge.txt::m_Cefoxitin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009275,Antibiotics exposure in the month prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009315,Cefoxitin,NICUDischarge.txt::c_Cefoxitin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009276,Cumulative antibiotic exposure prior sample collection,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
http://purl.obolibrary.org/obo/EUPATH_0009175,Chorioamnionitis,NICUDischarge.txt::Chorioamnionitis,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009283,Clindamycin,NICUDischarge.txt::w_Clindamycin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009274,Antibiotics exposure in the week prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009284,Clindamycin,NICUDischarge.txt::m_Clindamycin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009275,Antibiotics exposure in the month prior sample collection,value,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009285,Clindamycin,NICUDischarge.txt::c_Clindamycin,NICUDischarge.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009276,Cumulative antibiotic exposure prior sample collection,variable,,Human,characteristicQualifier,Source,days,http://purl.obolibrary.org/obo/UO_0000033,,
