IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0011923,Urine collected in target window,1,mn_iar::urine_window,mn_iar,"Urine collected within a -/+ 2 day target window or within a +7 day extended window. Urine samples were collected at 3, 6, 9, 15, 24, and 36 months of age.",Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,,,"variable, derived"
http://purl.obolibrary.org/obo/EUPATH_0011286,Adjusted L:M excretion ratio,4,lmz::a_lmr,lmz,"Lactulose:Mannitol (L:M) excretion ratio, adjusted using the between-lab correction factor. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011476,Adjusted L:M excretion ratio greater than 90th percentile in Brazil,5,lmz::lmr_bin,lmz,"Brazil data represented the least abnormal gut permeability values. Since there was a small sample size, extreme values could not be transformed into z-scores with precision. All values above the 90th percentile were indicated here. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011439,Adjusted L:M excretion ratio z-score,3,lmz::zcontin_bc_lmr,lmz,"Lactulose:Mannitol (L:M) excretion ratio z-score, using values adjusted by the between-lab correction factor. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011198,Adjusted lactulose (mmol/L),9,lmz::a_lac_mmols_per_l,lmz,"Lactulose (mmol/L), adjusted using the between-lab correction factor. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011199,Adjusted lactulose excreted (%),8,lmz::a_lac_perexc,lmz,"Percent of lactulose excreted, recalculated based on the adjusted lactulose concentration. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011284,Adjusted lactulose excreted (%) greater than 90th percentile in Brazil,7,lmz::lac_bin,lmz,"Brazil data represented the least abnormal gut permeability values. Since there was a small sample size, extreme values could not be transformed into z-scores with precision. All values above the 90th percentile were indicated here. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011475,Adjusted lactulose excreted (mg),10,lmz::a_lac_exc_mg,lmz,"Lactulose excreted (mg), recalculated based on the adjusted lactulose concentration. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011404,Adjusted lactulose z-score,6,lmz::zcontin_bc_lac,lmz,"Lactulose z-score, using values adjusted by the between-lab correction factor. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011202,Adjusted mannitol (mmol/L),14,lmz::a_man_mmols_per_l,lmz,"Mannitol (mmol/L), adjusted using the between-lab correction factor. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011477,Adjusted mannitol excreted (%),13,lmz::a_man_perexc,lmz,"Percent of mannitol excreted, recalculated based on the adjusted mannitol concentration. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011296,Adjusted mannitol excreted (%) greater than 90th percentile in Brazil,12,lmz::man_bin,lmz,"Brazil data represented the least abnormal gut permeability values. Since there was a small sample size, extreme values could not be transformed into z-scores with precision. All values above the 90th percentile were indicated here. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011203,Adjusted mannitol excreted (mg),15,lmz::a_man_exc_mg,lmz,"Mannitol excreted (mg), recalculated based on the adjusted mannitol concentration. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011405,Adjusted mannitol z-score,11,lmz::zcontin_bc_man,lmz,"Mannitol z-score, using values adjusted by the between-lab correction factor. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011285,Greater than 100% lactulose excreted,16,lmz::lacexc_100,lmz,"Flag for Lactulose:Mannitol (L:M) urine samples where more than 100% of the recorded lactulose dose given to the participant was excreted. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,", 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011297,Greater than 100% mannitol excreted,17,lmz::manexc_100,lmz,"Flag for Lactulose:Mannitol (L:M) urine samples where more than 100% of the recorded mannitol dose given to the participant was excreted. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,", 1",variable
http://purl.obolibrary.org/obo/EUPATH_0000687,Iodine (ug/L),2,mn_iar::iarconc,mn_iar,"Concentration of iodine in urine (ug/L). Iodine was assessed in urine samples collected at 6, 15, 24, and 36 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,Urinary iodine concentration (mcg/L). Source=IAR.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011175,Iodine level,1,mn_iar::iarcat,mn_iar,"Level of iodine in urine. Iodine was assessed in urine samples collected at 6, 15, 24, and 36 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,0= IARCONC>100; 1= 50<=IARCONC<=100; 2= IARCONC<50. Source=calculated.,"0, 1, 2, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011217,L:M analysis date,22,lmz::datasheet,lmz,"Date urine sample underwent Lactulose:Mannitol (L:M) analysis by the laboratory. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,2011-03-26 to 2014-06-20,variable
http://purl.obolibrary.org/obo/EUPATH_0011283,L:M analysis lab,23,lmz::lab,lmz,"Laboratory that conducted the Lactulose:Mannitol (L:M) HPLC assay. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,"BG, BR, IN, OR",variable
http://purl.obolibrary.org/obo/EUPATH_0011215,Lactulose dosage (mg),18,lmz::d_lac_mg,lmz,"Total lactulose given (mg), from a Lactulose:Mannitol (L:M) solution containing 250mg/L lactulose in a dose of 2mL/kg weight or 20mL maximum. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011331,Lactulose not detected,20,lmz::no_lact_peak,lmz,"Flag for Lactulose:Mannitol (L:M) urine samples in which no mannitol peak was detected by HPLC. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,.,", 1",variable
