"IRI","label","displayOrder","variable","dataFile","definition","category","parentLabel","parentIRI","codebookDescription","codebookValues","termType","replaces","unitLabel","unitIRI","hidden"
"http://purl.obolibrary.org/obo/EUPATH_0038620","Heart","19","form08b::heart | form08a::heart","form08a | form08b","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038621","Heart - cardiomyocytes lesions","23","form08b::cardiomyocyteslesions | form08a::cardiomyocyteslesions","form08a | form08b","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038622","Heart - cytoplasmic vacuolization (intracellular edema)","24","form08a::cytoplasmicvacuolizationintracellularedema | form08b::cytoplasmicvacuolizationintracellularedema","form08a | form08b","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038623","Heart - endothelial damage of coronary arteries and veins","20","form08b::endothelialdamageofcoronaryarteriesandveins | form08a::endothelialdamageofcoronaryarteriesandveins","form08a | form08b","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038624","Heart - focal wave arrangement","25","form08a::focalwavearrangement | form08b::focalwavearrangement","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038625","Heart - intercellular edema","21","form08b::intercellularedema | form08a::intercellularedema","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038626","Heart - thrombosis","22","form08b::thrombosis1 | form08a::thrombosis1","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038627","Kidney","7","form08a::kidney | form08b::kidney","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038628","Kidney - acute tubular necrosis of proximal tubules","13","form08b::acutetubularnecrosisofproximaltubules | form08a::acutetubularnecrosisofproximaltubules","form08a | form08b","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038629","Kidney - blood extravasation into the interstitium","10","form08b::bloodextravasationintotheinterstitium | form08a::bloodextravasationintotheinterstitium","form08a | form08b","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038630","Kidney - endothelial damage with nuclear swelling, detachment, apoptosis","8","form08a::endothelialdamage | form08b::endothelialdamage","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038631","Kidney - glomerular damage","11","form08a::glomerulardamage | form08b::glomerulardamage","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038632","Kidney - interstitial edema","9","form08a::interstitialedema | form08b::interstitialedema","form08a | form08b","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038633","Kidney - loss of podocytes","12","form08a::lossofpodocytes | form08b::lossofpodocytes","form08a | form08b","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038634","Lung","14","form08b::lung | form08a::lung","form08a | form08b","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038635","Lung - alveolar damage","16","form08b::alveolardamage | form08a::alveolardamage","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038636","Lung - apoptosis of respiratory epithelium","18","form08b::apoptosisofrespiratoryepithelium | form08a::apoptosisofrespiratoryepithelium","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038637","Lung - endothelial damage with nuclear swelling, detachment, apoptosis","15","form08a::endothelialdamage1 | form08b::endothelialdamage1","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038638","Lung - neutrophils, erythrocytes, and edema in alveolar spaces","17","form08b::neutrophilleukocyteserythrocytesandedemaintoalveolarspaces | form08a::neutrophilleukocyteserythrocytesandedemaintoalveolarspaces","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038639","Other","26","form08b::otherfindings3 | form08a::otherfindings3","form08b | form08a","","Observation","Sepsis autopsy evidence","http://purl.obolibrary.org/obo/EUPATH_0038426","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038660","Jaundice location","4","","","Assessed daily for infants admitted to the NICU","Observation","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","","","multifilter","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0033253","Other symptom","2","form04::otherdiagnosisspecify","form04","Assessed daily for infants admitted to the NICU","Observation","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","other diagonsis specified","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0021002","Symptoms","1","","","","Observation","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0011878","Symptoms by caregiver report","3","","","","Observation","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038668","Vomiting type","5","form04::vomiting","form04","Assessed daily for infants admitted to the NICU","Observation","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","","","variable","","","",""
"http://purl.obolibrary.org/obo/DOID_11394","Acute respiratory distress syndrome","4","form04::rds","form04","Assessed daily for infants admitted to the NICU","Observation","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","new diagnoses","","value","","","",""
"http://purl.obolibrary.org/obo/DOID_2355","Anemia","7","form04::anemia","form04","Assessed daily for infants admitted to the NICU","Observation","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","new diagnoses","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038708","Apnea","6","form04::apnea","form04","Assessed daily for infants admitted to the NICU","Observation","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","new diagnoses","","value","","","",""
"http://purl.obolibrary.org/obo/DOID_9993","Hypoglycemia","3","form04::hypoglycemia","form04","Assessed daily for infants admitted to the NICU","Observation","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","new diagnoses","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038707","Hypothermia","5","form04::hypothermia365c","form04","Assessed daily for infants admitted to the NICU","Observation","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","new diagnoses","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0025173","Other","9","form04::otherdiagnosis","form04","Assessed daily for infants admitted to the NICU","Observation","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","new diagnoses","","value","","","",""
"http://purl.obolibrary.org/obo/DOID_1074","Renal failure","8","form04::renalfailure","form04","Assessed daily for infants admitted to the NICU","Observation","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","new diagnoses","","value","","","",""
"http://purl.obolibrary.org/obo/HP_0002098","Respiratory distress","1","form03b::respiratorydistress","form03b","Assessed once for infants admitted to NICU","Observation","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","","","value","","","",""
"http://purl.obolibrary.org/obo/SYMP_0000124","Seizures","2","form03b::presenceofseizures | form04::seizurespresent","form04 | form03b","Asked at NICU admission and daily while the infant remained in the NICU","Observation","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","","","value","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038147","Abnormal abdomen, caregiver report","10","form03b::wastheabdomennormal","form03b","Assessed by parents or caregiver for infants who were brought to the NICU from home or transferred from another facility","Observation","Symptoms by caregiver report","http://purl.obolibrary.org/obo/EUPATH_0011878","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038146","Abnormal color, caregiver report","9","form03b::wasbabyscolornormal","form03b","Assessed by parents or caregiver for infants who were brought to the NICU from home or transferred from another facility","Observation","Symptoms by caregiver report","http://purl.obolibrary.org/obo/EUPATH_0011878","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038145","Abnormal movements, caregiver report","8","form03b::werebodymovementsnormal","form03b","Assessed by parents or caregiver for infants who were brought to the NICU from home or transferred from another facility","Observation","Symptoms by caregiver report","http://purl.obolibrary.org/obo/EUPATH_0011878","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038144","Abnormal temperature type, caregiver report","7","form03b::ifnospecify","form03b","Assessed by parents or caregiver for infants who were brought to the NICU from home or transferred from another facility","Observation","Symptoms by caregiver report","http://purl.obolibrary.org/obo/EUPATH_0011878","If not normal temperature, whether hot or cold","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038143","Abnormal temperature, caregiver report","6","form03b::didinfanthavenormaltemperature","form03b","Assessed by parents or caregiver for infants who were brought to the NICU from home or transferred from another facility","Observation","Symptoms by caregiver report","http://purl.obolibrary.org/obo/EUPATH_0011878","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038148","Abnormal umbilicus, caregiver report","11","form03b::wastheumbilicusnormal","form03b","Assessed by parents or caregiver for infants who were brought to the NICU from home or transferred from another facility","Observation","Symptoms by caregiver report","http://purl.obolibrary.org/obo/EUPATH_0011878","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038163","Difficulty breathing type, caregiver report","2","","","","Observation","Symptoms by caregiver report","http://purl.obolibrary.org/obo/EUPATH_0011878","","","multifilter","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0032057","Difficulty breathing, caregiver report","1","form03b::wasbreathingnormal","form03b","Assessed by parents or caregiver for infants who were brought to the NICU from home or transferred from another facility","Observation","Symptoms by caregiver report","http://purl.obolibrary.org/obo/EUPATH_0011878","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0038151","Redness around umbilicus, caregiver report","14","form03b::ifnorednessofskinaroundtheumbilicus","form03b","Assessed by parents or caregiver for infants who were brought to the NICU from home or transferred from another facility","Observation","Symptoms by caregiver report","http://purl.obolibrary.org/obo/EUPATH_0011878","if umbilicus not normal, was there redness around it","","variable","","","",""
