IRI,label,variable,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0054785,Other ,jilindequestionnaire_data_2022-01-10_16241::x281,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054515,Action after listen PrEP on radio,74. What action did you take as a result of listening to the PrEP messages on radio? (choice=Other),,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054806,What is PrEP ,jilindequestionnaire_data_2022-01-10_16241::x302,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,85. What messages did you see or hear on television? (choice=What is PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054807,How does PrEP work ,jilindequestionnaire_data_2022-01-10_16241::x303,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,85. What messages did you see or hear on television? (choice=How does PrEP work),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054808,What PrEP does not do ,jilindequestionnaire_data_2022-01-10_16241::x304,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,85. What messages did you see or hear on television? (choice=What PrEP does not do),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054809,Why take PrEP ,jilindequestionnaire_data_2022-01-10_16241::x305,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,85. What messages did you see or hear on television? (choice=Why take PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054810,Who qualifies for PrEP ,jilindequestionnaire_data_2022-01-10_16241::x306,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,85. What messages did you see or hear on television? (choice=Who qualifies for PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054811,Side effects ,jilindequestionnaire_data_2022-01-10_16241::x307,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,85. What messages did you see or hear on television? (choice=Side effects),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054812,PrEP discontinuation ,jilindequestionnaire_data_2022-01-10_16241::x308,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,85. What messages did you see or hear on television? (choice=PrEP discontinuation),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054813,Usage of PrEP ,jilindequestionnaire_data_2022-01-10_16241::x309,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,85. What messages did you see or hear on television? (choice=Usage of PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054814,Where to get PrEP ,jilindequestionnaire_data_2022-01-10_16241::x310,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,85. What messages did you see or hear on television? (choice=Where to get PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054815,Other ,jilindequestionnaire_data_2022-01-10_16241::x311,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054516,PrEP message on TV,85. What messages did you see or hear on television? (choice=Other),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054817,Discussed about PrEP with my partner ,jilindequestionnaire_data_2022-01-10_16241::x313,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,86. What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with my partner),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054818,Discussed about PrEP with a friend ,jilindequestionnaire_data_2022-01-10_16241::x314,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,86. What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with a friend),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054819,Discussed about PrEP with a relative ,jilindequestionnaire_data_2022-01-10_16241::x315,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,86. What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with a relative),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054820,Discussed about PrEP with a Peer Educator ,jilindequestionnaire_data_2022-01-10_16241::x316,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,86. What action did you take as a result of watching the PrEP messages on television? (choice=Discussed about PrEP with a Peer Educator),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054821,Visited a nearby facility to enquire more about PrEP ,jilindequestionnaire_data_2022-01-10_16241::x317,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,86. What action did you take as a result of watching the PrEP messages on television? (choice=Visited a nearby facility to enquire more about PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054822,Thought about PrEP ,jilindequestionnaire_data_2022-01-10_16241::x318,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,86. What action did you take as a result of watching the PrEP messages on television? (choice=Thought about PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054823,Started PrEP ,jilindequestionnaire_data_2022-01-10_16241::x319,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,86. What action did you take as a result of watching the PrEP messages on television? (choice=Started PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054824,Took no action ,jilindequestionnaire_data_2022-01-10_16241::x320,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,86. What action did you take as a result of watching the PrEP messages on television? (choice=Took no action),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054825,Other ,jilindequestionnaire_data_2022-01-10_16241::x321,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054517,Action after watching PrEP on TV,86. What action did you take as a result of watching the PrEP messages on television? (choice=Other),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054835,What is PrEP ,jilindequestionnaire_data_2022-01-10_16241::x331,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=What is PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054836,How does PrEP work ,jilindequestionnaire_data_2022-01-10_16241::x332,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=How does PrEP work),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054837,Who can use PrEP ,jilindequestionnaire_data_2022-01-10_16241::x333,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=Who can use PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054838,Side effects ,jilindequestionnaire_data_2022-01-10_16241::x334,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=Side effects),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054839,Where to get PrEP ,jilindequestionnaire_data_2022-01-10_16241::x335,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=Where to get PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054840,When to stop using PrEP ,jilindequestionnaire_data_2022-01-10_16241::x336,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=When to stop using PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054841,Benefits of using PrEP ,jilindequestionnaire_data_2022-01-10_16241::x337,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=Benefits of using PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054842,How to use PrEP well (adherence  ,jilindequestionnaire_data_2022-01-10_16241::x338,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=How to use PrEP well (adherence)),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054843,Contact information of nearest facility ,jilindequestionnaire_data_2022-01-10_16241::x339,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=Contact information of nearest facility),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054844,Reminder of clinic appointment ,jilindequestionnaire_data_2022-01-10_16241::x340,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=Reminder of clinic appointment),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054845,Other ,jilindequestionnaire_data_2022-01-10_16241::x341,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054518,PrEP content received from SMS/WhatsApp,95. What information did you receive in the SMS/calls/WhatsApp? (choice=Other),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054894,Discussed about PrEP with my partner ,jilindequestionnaire_data_2022-01-10_16241::x390,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054519,Action after receiving PrEP message on social media,109. What action did you take as a result of receiving these PrEP messages on social media? (choice=Discussed about PrEP with my partner),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054895,Discussed about PrEP with a friend ,jilindequestionnaire_data_2022-01-10_16241::x391,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054519,Action after receiving PrEP message on social media,109. What action did you take as a result of receiving these PrEP messages on social media? (choice=Discussed about PrEP with a friend),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054896,Discussed about PrEP with a relative ,jilindequestionnaire_data_2022-01-10_16241::x392,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054519,Action after receiving PrEP message on social media,109. What action did you take as a result of receiving these PrEP messages on social media? (choice=Discussed about PrEP with a relative),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054897,Discussed about PrEP with a Peer Educator ,jilindequestionnaire_data_2022-01-10_16241::x393,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054519,Action after receiving PrEP message on social media,109. What action did you take as a result of receiving these PrEP messages on social media? (choice=Discussed about PrEP with a Peer Educator),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054898,Visited a nearby facility to enquire more about PrEP ,jilindequestionnaire_data_2022-01-10_16241::x394,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054519,Action after receiving PrEP message on social media,109. What action did you take as a result of receiving these PrEP messages on social media? (choice=Visited a nearby facility to enquire more about PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054899,Thought about PrEP ,jilindequestionnaire_data_2022-01-10_16241::x395,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054519,Action after receiving PrEP message on social media,109. What action did you take as a result of receiving these PrEP messages on social media? (choice=Thought about PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054900,Started PrEP ,jilindequestionnaire_data_2022-01-10_16241::x396,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054519,Action after receiving PrEP message on social media,109. What action did you take as a result of receiving these PrEP messages on social media? (choice=Started PrEP),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054901,Took no action ,jilindequestionnaire_data_2022-01-10_16241::x397,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054519,Action after receiving PrEP message on social media,109. What action did you take as a result of receiving these PrEP messages on social media? (choice=Took no action),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054902,Other ,jilindequestionnaire_data_2022-01-10_16241::x398,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054519,Action after receiving PrEP message on social media,109. What action did you take as a result of receiving these PrEP messages on social media? (choice=Other),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054933,At a roadshow event ,jilindequestionnaire_data_2022-01-10_16241::x429,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054520,Type of event that hear PrEP in last year,"113. In the past one year, have you heard any information about PrEP at any of the following events?Read out the answers (choice=At a roadshow event)",,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054934,At a community theatre show ,jilindequestionnaire_data_2022-01-10_16241::x430,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054520,Type of event that hear PrEP in last year,"113. In the past one year, have you heard any information about PrEP at any of the following events?Read out the answers (choice=At a community theatre show)",,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054935,During community meetings ,jilindequestionnaire_data_2022-01-10_16241::x431,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054520,Type of event that hear PrEP in last year,"113. In the past one year, have you heard any information about PrEP at any of the following events?Read out the answers (choice=During community meetings)",,value,,,,Jilinde_awareness_survey,,,,,,,,,,
