updated,colOrder,overallOrder,displayOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,notesForOnt,notesForProvider,notesForDL,newLabel
,,95,3,begbfcaf,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011009,Breastfed within first 24 hours,,participant,Breastfeeding summary,http://purl.obolibrary.org/obo/EUPATH_0011690,Whether the child began breastfeeding within 24 hours per the CAF. Source=calculated,,,,,
,,94,2,cafbegbf,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011010,Time between childbirth and 1st breastfeeding,,participant,Breastfeeding summary,http://purl.obolibrary.org/obo/EUPATH_0011690,How long after childbirth did the mother begin breastfeeding him/her. Source=CAF,0=within 1 hr; 1=1-24hrs; 2=1-3days; 3=4+ days later,,"from description ""."" indicates never breastfed, but ""."" doesn't exist in the dataset. Should ""NA"" indicate never breastfed?",,
,,96,4,cafcolo,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011011,Fed colostrum,,participant,Breastfeeding summary,http://purl.obolibrary.org/obo/EUPATH_0011690,Was the child fed the first milk (colostrum)?. Source=CAF,,,,,
,,97,5,cafprel,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011012,Prelacteal feeding,,participant,Breastfeeding summary,http://purl.obolibrary.org/obo/EUPATH_0011690,Was there prelacteal feeding of the child?. Source=CAF,,,,,
,,222,11,cumexc,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011014,Exclusively breastfed (cumulative days),,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,"Cumulative days of exclusive breastfeeding from birth. This is a cumulative sum of the variable ""excrun"", i.e., number of days, to date from birth, that the child was reported to be exclusively breastfed. This has been filled in between birth and minage with EBF if child began breastfeeding at all (cafbegbf~=.). Exclusive breastfeeding prevalence can be calculated by dividing cumexc / age (or days of follow up). This is a cumulative sum so that we can merge this dataset with others and determine what percent of the time a child was exclusively, predominantly, partially, and not breastfed prior to some outcome (anthro, illness, etc.).. Source=calculated",,,,,
,,229,18,cumnobf,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011015,Not breastfed (cumulative days),,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,"Cumulative days of no breastfeeding (cumulative sum of nobfrun, ie, number of days from birth, to date, that the child was reported to not be breastfed).. This is a cumulative sum so that we can merge this dataset with others and determine what percent of the time a child was exclusively, predominantly, partially, and not breastfed prior to some outcome (anthro, illness, etc.).. Source=calculated",,,,,
,,226,15,cumparta,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011017,Partially breastfed (cumulative days),,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,"Cumulative days of partial breastfeeding (cumulative sum of partrun, ie, number of days, to date, that the child was reported to be partially breastfed).. New predominant and partial variables considering animal milk to be ingested with tea in Pakistan (even if animal milk is not indicated on the SAF). Source=calculated",,,"cumpart not loaded, only loading cuparta",,
,,224,13,cumpreda,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011019,Predominantly breastfed (cumulative days),,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,"Cumulative days of predominant breastfeeding (cumulative sum of predrun, ie, number of days, to date, that the child was reported to be predominantly breastfed).. New predominant and partial variables considering animal milk to be ingested with tea in Pakistan (even if animal milk is not indicated on the SAF). Source=calculated",,,"cumpred not loaded, only loading cumpreda",,
,,296,2,dairyrun,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011020,Dairy reported at last visit,,observation,Dairy,http://purl.obolibrary.org/obo/EUPATH_0011836,"Dairy intake (milk, formula, yogurt, cheese, or other dairy products, as reported on the SAF or MOA). This is a simple variable that reflects the presence of dairy in the diet at last reported diet day.. Source=calculated",,,,,
,,221,10,excrun,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011023,Exclusively breastfed,,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,"Exclusive breastfeeding (breastfeeding present, no liquid, no solids). This is a simple variable that reflects the exclusive breastfeeding status at last reported diet day. Children can switch back and forth between exclusive and different types of non-exclusive breastfeeding.. These variables provide the breastfeeding category at the last visit (since data between visits are filled in forward).. Source=calculated",,,,,
,,212,1,failure,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011024,Survival analysis event,,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,"To be used in survival analysis, variable indicates where the EBF child received non-breast milk foods (1) or if they were lost to follow up (0). Source=calculated",,,,,
,,99,7,maxaeb,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011027,"Age last exclusively breastfed, censored (days)",,participant,Breastfeeding summary,http://purl.obolibrary.org/obo/EUPATH_0011690,Maximum age of imputed exclusive breastfeeding (liquid or food given on next day).. These calculations change feeding definitions starting with the first occasion.  They do not allow for back and forth. Source=calculated,,,,,
,,73,1,minage,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011028,Age at first day of bi-weekly surveillance (days),,participant,Study details,http://purl.obolibrary.org/obo/EUPATH_0010988,Minimum age in days at which SAF diet data is available. Source=calculated,,,,,
,,101,1,minamilka,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011030,Age first animal milk or formula given (days),,participant,Weaning,http://purl.obolibrary.org/obo/EUPATH_0011191,Age at which first milk is given. New predominant and partial variables considering animal milk to be ingested with tea in Pakistan (even if animal milk is not indicated on the SAF). Source=calculated,,,minamilka vs minamilk --> is it ok to just load minamilka?,,
,,105,5,minanobf,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011031,Age at complete weaning (days),,participant,Weaning,http://purl.obolibrary.org/obo/EUPATH_0011191,Age at which breastfeeding ceases (complete weaning: if observed in data set at all). These calculations change feeding definitions starting with the first occasion.  They do not allow for back and forth.. Source=calculated,,,,,
,,102,2,minaparta,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011033,Age first animal milk or solids given (days),,participant,Weaning,http://purl.obolibrary.org/obo/EUPATH_0011191,Age at which first milk OR solids is given. New predominant and partial variables considering animal milk to be ingested with tea in Pakistan (even if animal milk is not indicated on the SAF). Source=calculated,,,minaparta vs minapart --> is it ok to just load minaparta?,,
,,103,3,minapreda,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011035,Age first clear liquid given (days),,participant,Weaning,http://purl.obolibrary.org/obo/EUPATH_0011191,Age at which first clear liquid is given. New predominant and partial variables considering animal milk to be ingested with tea in Pakistan (even if animal milk is not indicated on the SAF). Source=calculated,,,minapreda vs minapred --> is it ok to just load minapreda?,,
,,104,4,minasolid,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011036,Age first solid food given (days),,participant,Weaning,http://purl.obolibrary.org/obo/EUPATH_0011191,Age at which first solid food is given. These calculations change feeding definitions starting with the first occasion.  They do not allow for back and forth.. Source=calculated,,,,,
,,228,17,nobfrun,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011041,Breastfeeding not reported at last visit,,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,No breastfeeding reported at last reported diet day.. These variables provide the breastfeeding category at the last visit (since data between visits are filled in forward).. Source=calculated,,,,,
,,225,14,partruna,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011043,Partially breastfed,,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,"Partial breastfeeding (breastfeeding present with solids, milks, and/or formula) This is a simple variable that reflects the breastfeeding status at last reported diet day.. New predominant and partial variables considering animal milk to be ingested with tea in Pakistan (even if animal milk is not indicated on the SAF). Source=calculated",,,"partrun not loaded, only loading partruna",,
,,223,12,predruna,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011046,Predominantly breastfed,,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,"Predominant breastfeeding (breastfeeding present, clear liquids (water, fruit juice, tea, other liquids), no solids, no milk or formula). This is a simple variable that reflects the breastfeeding status at last reported diet day.. New predominant and partial variables considering animal milk to be ingested with tea in Pakistan (even if animal milk is not indicated on the SAF). Source=calculated",,,"predrun not loaded, only loading predruna",,
,,215,4,run,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011048,Breastfeeding category,,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,These calculations change feeding definitions starting with the first occasion.  They do not allow for back and forth.. Source=calculated,"0 during exclusive breastfeeding, 1 when any non-breast milk feeding starts until last breastmilk reported, 2 after last breast milk is ingested.T",,,,
,,98,6,survebf,bf_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011049,Age last exclusively breastfed (days),,participant,Breastfeeding summary,http://purl.obolibrary.org/obo/EUPATH_0011690,"Age in days at last EBF, whether or not child continued to be followed up (maxaeb only includes children with failures, i.e., who were reported to be given non-breast milk foods). Source=calculated",.: Never breastfed,,,,
,,210,1,visit,"illnessfull_24m.csv, bf_24m.csv",http://purl.obolibrary.org/obo/EUPATH_0011050,Data present today,,observation,Nourishment,http://purl.obolibrary.org/obo/EUPATH_0011684,"Whether the data was present today (1) or not (0). For bf, data were generally collected for yesterday's diet, ie, the day prior to the day the field worker is in the home.. Source=calculated","1=yes, 0=no.",,,,
,,328,1,caphy_zn_ratio,diet_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011054,Ratio of calcium phytate to zinc,,observation,Ratios,http://purl.obolibrary.org/obo/EUPATH_0011813,calcium phytate to zinc ratio of the diet. Source=Calculated,,,,,
,,231,1,frqdate,diet_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011056,Date of 24hr food recall survey,,observation,Diet,http://purl.obolibrary.org/obo/EUPATH_0011732,FRQ date. Source=FRQ,,,,,
,,217,6,frqdaytime,diet_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011057,Daytime breastfeedings during recall,,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,number of times breastfed during day the day of the recall. Source=FRQ,,,,,
,,218,7,frqnighttime,diet_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011059,Nighttime breastfeedings during recall,,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,number of time breastfed during night the day of the recall. Source=FRQ,,,,,
,,233,3,frqsec,diet_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011060,Form collected for dietary intake secondary recall,,observation,Diet,http://purl.obolibrary.org/obo/EUPATH_0011732,Is this form collected for secondary recall?. Source=FRQ,"01=yes, 00=no; Missing value = NA",,,,
,,216,5,frqtotal,diet_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011061,Toal # (day & night) of breastfeedings during recall,,observation,Breastfeeding information,http://purl.obolibrary.org/obo/EUPATH_0011730,total number of times breastfed the day of the recall. Source=FRQ,,,,,
,,315,2,nrg_cho,diet_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011064,Calories from carbohydrates (Kcal),,observation,Calories,http://purl.obolibrary.org/obo/EUPATH_0011734,Energy in Kcal from carbohydrates . Source=Calculated,,,,,
,,316,3,nrg_fat,diet_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011065,Calories from fat (Kcal),,observation,Calories,http://purl.obolibrary.org/obo/EUPATH_0011734,Energy in Kcal from fat. Source=Calculated,,,,,
,,317,4,nrg_pro,diet_24m.csv,http://purl.obolibrary.org/obo/EUPATH_0011066,Calories from protein (Kcal),,observation,Calories,http://purl.obolibrary.org/obo/EUPATH_0011734,Energy in Kcal from protein. Source=Calculated,,,,,
